filename,kind,level,seg_iou,beta0,beta1,n_nodes,total_edge_length,mean_width
7258,drop_components,0.1,0.6055699481865285,4,1,112,190.92388155425124,2.540157988667488
7258,drop_components,0.2,0.7176848874598071,4,1,118,245.5218613006981,2.3274999452849565
7258,drop_components,0.3,0.4313597918022121,3,1,82,135.81118318204304,2.569635321454304
7258,drop_components,0.4,0.4313597918022121,3,1,82,135.81118318204304,2.569635321454304
7258,boundary_noise,1,0.648664013644116,6,377,507,1270.6336931211333,1.3417672440850523
7258,boundary_noise,2,0.4011352885525071,22,552,770,1905.110965268662,1.0573905166093405
7258,boundary_noise,3,0.3072765072765073,30,546,895,2130.745524941561,1.0270391046001925
7259,baseline,0,0.9115479115479116,4,0,108,176.40916292848982,3.2397934518478535
7259,dilate,1,0.7566515249837767,4,0,100,168.99494936611663,4.115891942977905
7259,erode,1,0.6854219948849105,4,0,101,173.33809511662432,2.5377544164657593
7259,dilate,2,0.5667799902865469,4,0,108,179.99494936611677,5.10234053267373
7259,erode,2,0.3153846153846154,9,0,99,156.56101767488514,1.506820189832437
7259,dilate,3,0.4705645161290323,4,0,94,166.7523086789974,6.106878569785585
7259,erode,3,0.1309931506849315,1,0,32,271.16461989427603,2.111724965274334
7259,dilate,4,0.38629592850049654,4,0,104,174.16652224137053,7.206798851490021
7259,erode,4,0.050556983718937444,2,0,26,32.55634918610405,1.2923076886397142
7259,dilate,5,0.32928893905191875,4,0,85,156.095454429505,8.163612679874197
7259,erode,5,0.011139674378748929,1,0,4,7.414213562373095,1.0
7259,drop_components,0.05,0.6762767710049423,3,0,81,122.71067811865468,3.478017210960388
7259,drop_components,0.1,0.768595041322314,3,0,87,144.02438661763944,3.387436706444313
7259,drop_components,0.2,0.7308641975308642,3,0,83,130.12489168102778,3.5050529413912668
7259,drop_components,0.3,0.7308641975308642,3,0,83,130.12489168102778,3.5050529413912668
7259,drop_components,0.4,0.4008438818565401,2,0,55,86.0832611206852,2.7923890547318893
7259,boundary_noise,1,0.7178916109873794,6,218,324,826.8194657876159,1.6357786736370605
7259,boundary_noise,2,0.4847161572052402,10,407,568,1390.3149339882661,1.1935473518892072
7259,boundary_noise,3,0.35489130434782606,20,520,713,1755.086578651022,1.0810224366221488
7260,baseline,0,0.8997214484679665,6,0,126,251.17871555019042,2.6321277296732344
7260,dilate,1,0.7297441364605544,6,0,123,242.35028842544415,3.5282666062921044
7260,erode,1,0.627822286962855,6,2,130,256.24978336205595,1.8041384376012362
7260,dilate,2,0.5291618385477018,5,1,136,257.1787155501904,4.514752033002236
7260,erode,2,0.20072992700729927,11,1,99,181.15543291643027,1.1212121175997185
7260,dilate,3,0.4325860435743606,5,0,131,240.1076477383249,5.480680001601008
7260,erode,3,0.029197080291970802,4,0,20,47.4525127307264,1.0
7260,dilate,4,0.3511019989748847,4,9,135,274.1787155501904,6.386931660440233
7260,erode,4,0.0,0,0,0,0.0,0.0
