filename,fg_psnr_with,fg_psnr_without,fg_ssim_with,fg_ssim_without,full_psnr_with,full_psnr_without,bytes_with,bytes_without
7570,28.625762313071668,18.9691093427385,0.9988352286917487,0.9906474139487486,31.664154025647825,29.956742658757946,2397,1531
7571,28.05663622852725,17.78938738127265,0.9993315985400896,0.9935934748092673,30.631743925476016,29.187664021207187,2219,1368
7573,28.026205305128443,18.789715438820238,0.999360363386603,0.9961766144564836,29.10733549987334,28.752375046250307,1018,647
7574,27.599195418196175,15.769769104063588,0.9993213371411961,0.9920389950148719,30.688404848663463,28.901897790053248,1862,1096
7575,28.480722457468183,18.509480238964525,0.9993134213842471,0.9940120126940313,31.04755481044718,29.76623786204133,2092,1336
7576,28.19132564255282,18.56478774557033,0.9991905883211593,0.9931514048030424,30.51771821742767,29.2862730010855,2220,1385
7577,27.715977142790912,16.09577427989226,0.9993840248018081,0.9916845203799518,30.534336992040064,28.760213635951253,2081,1301
7578,28.049639653237914,17.742468245823495,0.9993714477612056,0.9942905924012653,30.505457383670525,29.251875475086734,1945,1207
7579,28.559200245889347,18.9402480360873,0.9994443078383012,0.9964076074909242,30.29837315506661,29.55065086923765,1566,1020
7581,27.994764229121166,16.709528265781824,0.9988206308270713,0.9886587293902337,31.200974639289605,29.015825611193193,2069,1214
7582,28.265496573922853,18.586291613510088,0.9988828570813163,0.9933654675092317,30.135360249052106,28.958588587163252,2183,1342
7583,28.366960585355947,18.32919821527241,0.9990988497198159,0.993282023241533,31.08770620528748,29.61581835728405,2168,1380
7584,28.262089689966402,17.2716399735634,0.9989117904994392,0.988798324268388,31.432170003413425,29.297685909600112,2411,1439
7585,27.920493364562724,17.113423452151988,0.9990118336558761,0.992309284574063,30.997915420642954,29.385160021138663,1869,1122
7586,27.682772934468986,17.56177727755716,0.999000474385366,0.9922698078442836,30.230454516369573,28.762658367997464,2177,1311
7587,27.93675366217112,17.219024363527275,0.9992133030246859,0.9930343840186429,30.753384865805344,28.98486415355512,2198,1326
7588,28.173866125359478,16.854944033085957,0.9995055442935864,0.993276875122107,30.721523671671292,29.17138311632214,2140,1345
7589,28.55903912837633,19.361232185425177,0.999093835436391,0.9940357039552555,31.36599643260917,30.21348204062503,1902,1188
7590,27.64545593344423,16.70880718752146,0.9989785616893263,0.9902084426524639,31.21916387346249,29.139277975178235,2149,1273
7591,28.42881678553319,18.736475890813796,0.9988659842785678,0.9930799219612535,30.325789564278,29.10157342689662,2108,1289
7592,27.768849517872635,17.099388677860524,0.9990678245861977,0.9907426805563952,31.134781840355924,29.008386869793675,2334,1406
7593,27.764008836743407,16.346805071834726,0.9993288407445099,0.9921748098352766,30.90138422564869,28.98581598220201,2158,1327
7594,28.305584077410842,17.144709792209586,0.9994744964045064,0.9936968999868713,31.125191832362162,29.641244532118854,1940,1250
7595,28.17665814496253,16.76235692654569,0.999275831605875,0.9922752169835607,31.293452335512562,29.626865733195697,1849,1116
7596,28.764797049313593,19.64394829196966,0.9983661850402251,0.9904930872088233,31.010324912897143,29.643863124881165,2399,1497
