filename	gt_iou	seg_iou	seg_f1	seg_precision	seg_recall	gt_fg_ssim	gt_fg_psnr	ng_fg_ssim	ng_fg_psnr	ng_iou	ng_topo_q	topo_preservation	ng_psnr	ng_ssim	ng_bytes	graph_n_components	graph_n_cycles	graph_n_junctions	graph_n_endpoints	graph_mean_degree	graph_complexity	n_nodes	n_edges	total_edge_length	mean_width_px	mean_curvature	delta_gt_iou	delta_gt_fg_psnr	delta_gt_fg_ssim	delta_fg_ssim	delta_iou	total_time_ms	ng_n_components	ng_n_cycles	ng_euler_characteristic	ng_n_junctions	ng_n_endpoints	ng_mean_degree	ng_graph_complexity	ng_seg_beta_0	ng_seg_beta_1	graph_n_nodes	graph_n_edges	graph_n_sampled	graph_mean_edge_length	graph_mean_width	graph_total_edge_length	graph_mean_curvature	png_bytes	ng_vs_png	ng_vs_raw	image_shape	image_pixels	image_type	segmenter	n_points	n_structures	jpeg_quality	jpeg_bytes	jpeg_psnr	jpeg_ssim	jpeg_fg_psnr	jpeg_fg_ssim	jpeg_iou	jpeg_topo_q	jpeg_beta_0	jpeg_beta_1	jpeg_betti_preservation	webp_quality	webp_bytes	webp_psnr	webp_ssim	webp_fg_ssim	webp_fg_psnr	webp_topo_q	webp_iou	jp2_bytes	jp2_psnr	jp2_ssim	jp2_fg_ssim	jp2_fg_psnr	jp2_topo_q	jp2_iou	delta_fg_psnr	delta_topo_q	delta_psnr	delta_ssim	gt_available	gt_topology_q	recon_topology_q	jpeg_gt_iou	jpeg_gt_fg_psnr	jpeg_gt_fg_ssim	stem
7382.png	0.777383	0.458664	0.628882	0.459184	0.997537	0.999533	26.980540	0.997855	27.915450	0.481887	0.519695	0.780955	30.760793	0.563627	2200	4	7	21	16	2.021277	1.750000	282	285	516.953447	4.695927	0.025894	0.001446	0.286472	0.000051	-0.000020	0.011165	604.096889	4	7	-3	21	16	2.021277	1.750000	4	0	282	285	245	1.813872	4.695927	516.953447	0.025894	45575	20.715909	29.789091	256x256	65536	sparse	Meijering	282	4	26	2174	31.067916	0.609882	27.821669	0.997875	0.470722	0.646545	4	0	1.000000	32	2154	31.325373	0.652986	0.997697	27.584129	0.541594	0.464475	4174	31.815044	0.697068	0.998896	31.008558	0.484623	0.472611	0.093781	-0.126851	-0.307123	-0.046255	True	0.665460	0.519695	0.775937	26.694068	0.999483	7382
7383.png	0.722564	0.507808	0.673571	0.511959	0.984284	0.999082	27.405977	0.996438	28.095229	0.494107	0.403097	0.575599	30.672315	0.565357	2402	4	15	39	20	2.074576	3.750000	295	306	635.825518	5.180877	0.031142	-0.004849	-0.026062	-0.000046	-0.000101	-0.004531	642.074347	4	15	-11	39	20	2.074576	3.750000	4	0	295	306	236	2.077861	5.180877	635.825518	0.031142	45588	18.979184	27.283930	256x256	65536	sparse	Otsu	295	4	27	2362	31.052318	0.617505	28.304121	0.996539	0.498638	0.416085	10	5	0.000000	34	2348	31.341962	0.661841	0.996282	28.058914	0.600150	0.488647	3810	31.644199	0.680646	0.997908	30.646083	0.422088	0.497427	-0.208893	-0.012988	-0.380003	-0.052148	True	0.700308	0.403097	0.727413	27.432039	0.999128	7383
7384.png	0.550779	0.480610	0.649205	0.484950	0.981720	0.999073	27.635318	0.997075	28.555877	0.335781	0.209662	0.389324	30.802343	0.566187	2353	6	13	34	24	2.043077	2.166667	325	332	619.054729	4.655306	0.025432	-0.016822	-0.614088	-0.000214	-0.000287	-0.011711	598.757267	6	13	-7	34	24	2.043077	2.166667	6	0	325	332	267	1.864623	4.655306	619.054729	0.025432	45358	19.276668	27.852104	256x256	65536	sparse	Meijering	325	6	27	2174	31.241457	0.611942	28.909627	0.997362	0.347492	0.236111	15	0	0.250000	34	2158	31.462847	0.654088	0.997040	28.357897	0.312023	0.333110	3850	31.800453	0.690070	0.998288	30.961228	0.228948	0.340134	-0.353750	-0.026450	-0.439115	-0.045755	True	0.538528	0.209662	0.567601	28.249406	0.999287	7384
7385.png	0.759441	0.608070	0.756273	0.610745	0.992850	0.998921	27.564774	0.996893	27.904715	0.568560	0.332189	0.435331	30.181398	0.540433	2700	5	22	49	22	2.093407	4.400000	364	381	735.907221	3.854364	0.045991	-0.004247	-0.206482	-0.000075	-0.000324	0.000585	595.733404	5	22	-17	49	22	2.093407	4.400000	5	2	364	381	293	1.931515	3.854364	735.907221	0.045991	45918	17.006667	24.272593	256x256	65536	sparse	Meijering	364	5	28	2678	30.715131	0.608615	28.253827	0.997217	0.567975	0.507809	9	10	0.000000	33	2588	31.015490	0.657343	0.996882	27.765510	0.329680	0.571473	3486	31.141557	0.652885	0.998244	30.332836	0.375778	0.560250	-0.349112	-0.175620	-0.533733	-0.068182	True	0.763072	0.332189	0.763687	27.771256	0.998996	7385
7386.png	0.714457	0.513424	0.678493	0.516463	0.988669	0.998951	28.286011	0.997099	28.869624	0.534961	0.567054	0.940276	30.993445	0.571036	2070	5	9	20	16	2.028169	1.800000	284	288	547.967059	4.609526	0.016969	0.012494	-0.043696	-0.000050	-0.000067	0.000026	580.008268	5	9	-4	20	16	2.028169	1.800000	5	0	284	288	248	1.902663	4.609526	547.967059	0.016969	45158	21.815459	31.659903	256x256	65536	sparse	Meijering	284	5	25	1931	31.324434	0.608114	28.925528	0.997166	0.534935	0.480558	8	3	0.000000	32	1934	31.548612	0.648134	0.996743	28.486416	0.214200	0.513991	4160	32.059773	0.706055	0.998323	31.208952	0.079465	0.498390	-0.055904	0.086496	-0.330989	-0.037077	True	0.603072	0.567054	0.701963	28.329707	0.999001	7386
7387.png	0.697228	0.320565	0.485497	0.321043	0.995381	0.999611	27.118454	0.997365	28.110810	0.269918	0.381217	0.753554	30.110413	0.525454	2816	13	31	65	44	2.089552	2.384615	402	420	766.377646	3.319865	0.046877	-0.002558	-0.579726	-0.000055	-0.000675	-0.000101	604.959488	13	31	-18	65	44	2.089552	2.384615	13	0	402	420	293	1.824709	3.319865	766.377646	0.046877	45901	16.300071	23.272727	256x256	65536	sparse	Meijering	402	13	30	2701	30.826563	0.604440	28.979961	0.998039	0.270019	0.411395	4	0	0.653846	35	2674	31.110578	0.657866	0.997834	28.427872	0.376246	0.261080	3214	31.010273	0.638322	0.998210	29.532837	0.378737	0.272626	-0.869151	-0.030178	-0.716150	-0.078987	True	0.505891	0.381217	0.699786	27.698179	0.999666	7387
7389.png	0.738433	0.624000	0.768473	0.627615	0.990854	0.998772	27.685708	0.997022	28.113431	0.578880	0.653544	0.849949	30.360441	0.548689	2492	4	16	35	18	2.071429	4.000000	336	348	620.216269	4.276109	0.029947	-0.003082	-0.284938	-0.000127	-0.000263	0.008140	570.198059	4	16	-12	35	18	2.071429	4.000000	4	1	336	348	283	1.782231	4.276109	620.216269	0.029947	45752	18.359551	26.298555	256x256	65536	sparse	Meijering	336	4	27	2459	30.816687	0.607704	28.330880	0.997286	0.570740	0.534407	9	8	0.000000	32	2480	31.050366	0.656357	0.996758	27.648894	0.336350	0.567854	3726	31.349604	0.668512	0.998155	30.436355	0.422225	0.550209	-0.217449	0.119137	-0.456247	-0.059014	True	0.768922	0.653544	0.741516	27.970646	0.998899	7389
7390.png	0.740550	0.476865	0.645780	0.477316	0.998024	0.999318	27.363346	0.997323	28.222745	0.478275	0.483149	0.611686	31.510502	0.613098	2659	4	13	35	20	2.050704	3.250000	355	364	604.925854	4.312883	0.027352	-0.010748	-0.563692	-0.000099	-0.000454	0.000329	595.237255	4	13	-9	35	20	2.050704	3.250000	4	0	355	364	300	1.661884	4.312883	604.925854	0.027352	44856	16.869500	24.646860	256x256	65536	sparse	Meijering	355	4	32	2585	31.962405	0.661200	28.892020	0.997777	0.477946	0.634565	6	1	0.250000	41	2410	32.210288	0.698839	0.997506	28.571657	0.709456	0.461417	3335	32.264451	0.694161	0.998482	30.860714	0.666017	0.472126	-0.669275	-0.151416	-0.451903	-0.048102	True	0.789864	0.483149	0.751298	27.927038	0.999417	7390
7391.png	0.714008	0.640480	0.780845	0.643793	0.992030	0.998823	27.864650	0.997019	28.250847	0.562436	0.481077	0.665069	31.009503	0.579717	2337	4	14	33	17	2.064309	3.500000	311	321	620.036436	4.821906	0.023468	-0.005385	0.005630	-0.000031	-0.000109	0.000711	636.047125	4	14	-10	33	17	2.064309	3.500000	4	1	311	321	261	1.931578	4.821906	620.036436	0.023468	45285	19.377407	28.042790	256x256	65536	sparse	Otsu	311	4	28	2304	31.337442	0.623803	28.393189	0.997128	0.561724	0.559568	7	5	0.000000	37	2336	31.623123	0.671713	0.996932	28.108890	0.466924	0.544483	3925	31.966787	0.694641	0.998511	31.165794	0.560546	0.558276	-0.142342	-0.078491	-0.327939	-0.044086	True	0.723349	0.481077	0.719393	27.859020	0.998854	7391
7392.png	0.596017	0.445184	0.616093	0.449752	0.977692	0.999096	27.780596	0.997395	28.517416	0.331215	0.213372	0.361547	30.583948	0.549950	2424	5	25	59	29	2.117302	5.000000	341	361	647.164819	4.137367	0.036352	0.019930	-0.632384	-0.000205	-0.000342	0.021590	590.353489	5	25	-20	59	29	2.117302	5.000000	5	0	341	361	253	1.792700	4.137367	647.164819	0.036352	45490	18.766502	27.036304	256x256	65536	sparse	Meijering	341	5	27	2322	31.043225	0.606828	28.976447	0.997737	0.309625	0.368716	8	3	0.000000	34	2340	31.326485	0.654248	0.997446	28.473891	0.472708	0.309979	3850	31.620960	0.679462	0.998463	30.858109	0.185934	0.328385	-0.459031	-0.155344	-0.459277	-0.056879	True	0.590165	0.213372	0.576087	28.412980	0.999300	7392
7393.png	0.611281	0.427952	0.599392	0.430084	0.988547	0.999419	27.349637	0.994972	27.888726	0.375658	0.298508	0.476707	29.890294	0.525093	2455	4	23	59	29	2.121406	5.750000	313	332	726.998262	4.626117	0.040351	-0.017004	-0.105876	-0.000060	-0.000530	0.000814	636.297703	4	23	-19	59	29	2.121406	5.750000	4	0	313	332	225	2.189754	4.626117	726.998262	0.040351	46097	18.776782	26.694908	256x256	65536	sparse	Otsu	313	4	26	2363	30.557853	0.589705	28.482251	0.995502	0.374844	0.348768	9	1	0.000000	31	2444	30.803572	0.642662	0.995253	27.910289	0.292101	0.367798	3779	31.118029	0.663534	0.997072	30.353915	0.150052	0.383370	-0.593525	-0.050260	-0.667559	-0.064612	True	0.626187	0.298508	0.628285	27.455513	0.999479	7393
7394.png	0.645198	0.278953	0.436221	0.279153	0.997436	0.999594	28.243098	0.997071	28.511448	0.239885	0.241463	0.499769	30.159290	0.527296	2907	14	44	93	48	2.143198	3.142857	419	449	863.971111	3.240563	0.047800	0.027207	-0.275686	-0.000029	-0.000679	0.022806	654.588699	14	44	-30	93	48	2.143198	3.142857	14	2	419	449	278	1.924212	3.240563	863.971111	0.047800	45734	15.732370	22.544204	256x256	65536	sparse	Meijering	419	14	32	2875	30.986738	0.614053	29.430702	0.997749	0.217079	0.312220	7	2	0.750000	37	2818	31.276209	0.663458	0.997536	29.020174	0.189416	0.217531	3191	31.148573	0.639043	0.997876	29.931329	0.163747	0.230576	-0.919254	-0.070757	-0.827448	-0.086756	True	0.483149	0.241463	0.617991	28.518784	0.999622	7394
7395.png	0.562369	0.427052	0.598510	0.429479	0.986943	0.999244	27.863774	0.996696	28.452506	0.311104	0.179779	0.319280	30.500583	0.550411	2666	9	25	54	33	2.088643	2.777778	361	377	688.854210	3.907670	0.036709	0.002988	-0.426806	-0.000110	-0.000577	0.004620	610.725880	9	25	-16	54	33	2.088643	2.777778	9	0	361	377	274	1.827199	3.907670	688.854210	0.036709	45568	17.092273	24.582146	256x256	65536	sparse	Meijering	361	9	29	2525	31.085745	0.614695	29.107113	0.997273	0.306484	0.245295	14	3	0.000000	36	2630	31.378779	0.668169	0.996937	28.709230	0.328189	0.286096	3536	31.481142	0.665194	0.997803	30.347284	0.223791	0.285762	-0.654607	-0.065516	-0.585162	-0.064284	True	0.563078	0.179779	0.559382	28.290580	0.999354	7395
7396.png	0.791429	0.451091	0.621727	0.451941	0.995847	0.999494	27.721691	0.997232	28.292441	0.490395	0.483149	0.737325	30.466936	0.542839	2245	4	23	51	24	2.127517	5.750000	298	317	599.472721	4.390541	0.027438	-0.018586	-0.007106	-0.000026	-0.000232	0.017723	582.722902	4	23	-19	51	24	2.127517	5.750000	4	0	298	317	223	1.891081	4.390541	599.472721	0.027438	45694	20.353675	29.191982	256x256	65536	sparse	Meijering	298	4	26	2234	30.871107	0.597743	28.461032	0.997464	0.472672	0.571729	5	1	0.375000	30	2088	31.029690	0.634954	0.997080	27.880634	0.312711	0.484393	4195	31.577428	0.689670	0.998367	30.590244	0.307289	0.478751	-0.168591	-0.088581	-0.404172	-0.054904	True	0.655272	0.483149	0.810015	27.728797	0.999520	7396
7397.png	0.687012	0.558824	0.716981	0.564249	0.983085	0.998389	27.958396	0.996041	28.778843	0.466515	0.273219	0.336190	30.907705	0.577278	2840	5	21	51	23	2.081841	4.200000	391	407	770.729248	4.111834	0.032490	0.000060	-0.884502	-0.000394	-0.000702	-0.003519	634.302378	5	21	-16	51	23	2.081841	4.200000	5	2	391	407	317	1.893684	4.111834	770.729248	0.032490	45222	15.923239	23.076056	256x256	65536	sparse	Meijering	391	5	32	2706	31.520847	0.640665	29.446975	0.996743	0.470034	0.356768	16	6	0.000000	40	2804	31.843386	0.692355	0.996365	29.116709	0.223612	0.448922	3283	31.750970	0.672257	0.997477	30.847614	0.213372	0.445013	-0.668132	-0.083549	-0.613142	-0.063388	True	0.812692	0.273219	0.686953	28.842898	0.998783	7397
7398.png	0.569221	0.441550	0.612605	0.444444	0.985467	0.999282	27.694610	0.997500	28.504925	0.306758	0.196678	0.332186	29.944360	0.526939	2897	6	41	88	40	2.179487	6.833333	390	425	830.129585	3.679179	0.045280	0.014610	-0.546656	-0.000119	-0.000359	0.015872	616.102219	6	41	-35	88	40	2.179487	6.833333	6	0	390	425	262	1.953246	3.679179	830.129585	0.045280	46042	15.892993	22.622023	256x256	65536	sparse	Meijering	390	6	30	2861	30.705993	0.609244	29.007800	0.997859	0.290886	0.244216	14	0	0.333333	32	2668	30.921515	0.653257	0.997471	28.288650	0.261295	0.300874	3096	30.872794	0.629844	0.998148	30.018197	0.221657	0.296100	-0.502875	-0.047538	-0.761632	-0.082305	True	0.592073	0.196678	0.554611	28.241266	0.999401	7398
7399.png	0.700443	0.511832	0.677102	0.524420	0.955205	0.999132	28.183609	0.996517	28.608755	0.502233	0.317190	0.513995	30.135291	0.528025	2471	5	32	59	27	2.162651	6.400000	332	359	702.966511	4.392778	0.029955	-0.007772	-0.119804	-0.000087	-0.000271	0.010010	606.626034	5	32	-27	59	27	2.162651	6.400000	5	1	332	359	246	1.958124	4.392778	702.966511	0.029955	45873	18.564549	26.522056	256x256	65536	sparse	Meijering	332	5	27	2399	30.701493	0.593953	28.791438	0.996788	0.492223	0.305803	12	4	0.000000	31	2258	30.887489	0.634171	0.996011	27.977877	0.161511	0.483838	3651	31.160510	0.655451	0.997677	30.088533	0.122490	0.492813	-0.182683	0.011387	-0.566202	-0.065928	True	0.617107	0.317190	0.708215	28.303413	0.999220	7399
7400.png	0.637883	0.379375	0.550068	0.382724	0.977456	0.999284	27.646691	0.996646	28.407082	0.349937	0.355964	0.601492	30.681982	0.561200	2761	8	32	73	39	2.126649	4.000000	379	403	744.845009	4.012922	0.043343	0.001770	-0.631056	-0.000186	-0.000598	-0.006508	661.427498	8	32	-24	73	39	2.126649	4.000000	8	0	379	403	267	1.848251	4.012922	744.845009	0.043343	45448	16.460703	23.736327	256x256	65536	sparse	Meijering	379	8	31	2662	31.300362	0.628030	29.066030	0.997244	0.356445	0.412235	7	0	0.937500	38	2636	31.590720	0.677900	0.997184	28.906354	0.353095	0.360857	3351	31.563191	0.665809	0.997881	30.366554	0.304856	0.339218	-0.658948	-0.056272	-0.618380	-0.066830	True	0.591801	0.355964	0.636113	28.277747	0.999471	7400
7401.png	0.610845	0.517528	0.682068	0.519806	0.991604	0.999093	27.912433	0.997203	28.516215	0.364276	0.456649	0.869368	31.386743	0.587512	1991	7	6	16	19	1.992701	0.857143	274	273	510.150032	4.357794	0.028419	-0.007249	-0.365905	-0.000127	-0.000347	-0.001041	591.991663	7	6	1	16	19	1.992701	0.857143	7	0	274	273	239	1.868681	4.357794	510.150032	0.028419	44823	22.512808	32.916123	256x256	65536	sparse	Meijering	274	7	26	1947	31.595262	0.620257	28.908860	0.997550	0.365317	0.488291	4	3	0.000000	36	1808	31.883698	0.656327	0.997446	28.574108	0.316139	0.350198	4506	32.487671	0.726385	0.998638	31.580409	0.302324	0.358715	-0.392645	-0.031642	-0.208519	-0.032745	True	0.525266	0.456649	0.618094	28.278338	0.999221	7401
7402.png	0.607806	0.502320	0.668726	0.506433	0.984091	0.999068	27.793342	0.995135	28.494934	0.470520	0.356954	0.523809	30.575787	0.558209	2566	4	25	57	27	2.124260	6.250000	338	359	785.369049	5.038332	0.031079	-0.004802	-0.277228	-0.000143	-0.000508	0.005743	737.851143	4	25	-21	57	27	2.124260	6.250000	4	0	338	359	254	2.187658	5.038332	785.369049	0.031079	45479	17.723694	25.540140	256x256	65536	sparse	Otsu	338	4	29	2500	31.127414	0.619978	28.898742	0.995644	0.464776	0.282871	16	5	0.000000	35	2536	31.344896	0.666216	0.995050	28.381299	0.296192	0.461404	3579	31.534057	0.669818	0.997226	30.680467	0.313528	0.468595	-0.403808	0.074082	-0.551628	-0.061770	True	0.681458	0.356954	0.612608	28.070570	0.999211	7402
7403.png	0.626950	0.449061	0.619796	0.452658	0.982609	0.999197	27.394418	0.996990	27.806284	0.370236	0.166693	0.294445	29.933695	0.518677	2627	10	28	63	37	2.097561	2.800000	369	387	748.881786	3.570552	0.045979	-0.003057	-0.364042	-0.000070	-0.000503	0.015902	606.742620	10	28	-18	63	37	2.097561	2.800000	10	2	369	387	269	1.935095	3.570552	748.881786	0.045979	46000	17.510468	24.947088	256x256	65536	sparse	Meijering	369	10	28	2618	30.593580	0.594738	28.524932	0.997493	0.354334	0.267368	9	0	0.450000	31	2578	30.868876	0.644388	0.997223	27.942002	0.375890	0.331150	3207	30.904202	0.629497	0.998069	29.639523	0.214495	0.345594	-0.718647	-0.100675	-0.659885	-0.076061	True	0.566126	0.166693	0.630007	27.758460	0.999267	7403
7404.png	0.746812	0.658886	0.794372	0.665096	0.986028	0.998786	27.338778	0.997055	27.694799	0.609045	0.604882	0.812338	30.191455	0.540570	2470	4	12	28	16	2.050955	3.000000	314	322	622.636910	4.293936	0.036290	-0.016782	-0.089637	-0.000063	-0.000180	-0.003467	576.552391	4	12	-8	28	16	2.050955	3.000000	4	0	314	322	270	1.933655	4.293936	622.636910	0.036290	45952	18.604049	26.532794	256x256	65536	sparse	Meijering	314	4	25	2268	30.618616	0.593416	27.772258	0.997235	0.612513	0.506714	9	6	0.000000	29	2262	30.823774	0.639078	0.996660	27.107386	0.544206	0.597647	3637	31.122010	0.658262	0.998119	29.520705	0.490334	0.595230	-0.077459	0.098168	-0.427161	-0.052847	True	0.744619	0.604882	0.763594	27.428415	0.998849	7404
7405.png	0.729399	0.465814	0.635571	0.466333	0.997619	0.999562	27.074682	0.998497	28.170648	0.396772	0.293901	0.704374	31.563306	0.591708	1732	4	10	24	16	2.050847	2.500000	236	242	405.860369	4.897602	0.018548	0.007485	0.073079	0.000022	0.000048	0.002782	580.063105	4	10	-6	24	16	2.050847	2.500000	4	0	236	242	196	1.677109	4.897602	405.860369	0.018548	44743	25.833141	37.838337	256x256	65536	sparse	Meijering	236	4	22	1572	31.667161	0.609817	28.015426	0.998449	0.393990	0.324296	5	0	0.875000	35	1728	31.967673	0.657117	0.998354	28.073829	0.381217	0.388425	5318	32.918848	0.753109	0.999399	32.645334	0.197481	0.385643	0.155221	-0.030395	-0.103855	-0.018109	True	0.417252	0.293901	0.721913	27.001603	0.999539	7405
7406.png	0.572639	0.486171	0.654260	0.491080	0.979852	0.999178	27.459894	0.996689	28.327991	0.372351	0.453015	0.612629	31.224142	0.589481	2284	4	12	29	17	2.052459	3.000000	305	313	579.872998	5.294562	0.025953	0.002688	-0.142655	-0.000107	-0.000273	0.004798	662.505627	4	12	-8	29	17	2.052459	3.000000	4	0	305	313	259	1.852629	5.294562	579.872998	0.025953	45000	19.702277	28.693520	256x256	65536	sparse	Otsu	305	4	28	2210	31.608757	0.632690	28.602467	0.996962	0.367553	0.633955	4	3	0.000000	39	2254	31.870376	0.674561	0.997088	28.816831	0.381217	0.359475	3954	32.223749	0.704935	0.998335	31.579879	0.277713	0.361494	-0.274476	-0.180941	-0.384615	-0.043209	True	0.739460	0.453015	0.569951	27.602549	0.999285	7406
7407.png	0.672646	0.524661	0.688233	0.529392	0.983251	0.999028	28.144262	0.997036	28.658991	0.453879	0.334451	0.465964	30.431418	0.548064	2411	4	13	32	17	2.054711	3.250000	329	338	606.832982	4.268734	0.031500	0.003899	-0.148785	-0.000098	-0.000211	0.009658	593.070269	4	13	-9	32	17	2.054711	3.250000	4	1	329	338	280	1.795364	4.268734	606.832982	0.031500	45588	18.908337	27.182082	256x256	65536	sparse	Meijering	329	4	27	2304	30.981265	0.604699	28.911994	0.997248	0.444222	0.314182	14	5	0.000000	33	2388	31.231137	0.655117	0.996934	28.448377	0.294304	0.438520	3923	31.528536	0.681769	0.998169	30.635940	0.156335	0.449718	-0.253003	0.020269	-0.549846	-0.056635	True	0.717761	0.334451	0.668746	28.293047	0.999126	7407
7408.png	0.664617	0.472532	0.641795	0.476744	0.981644	0.999214	27.166806	0.997010	28.059902	0.449365	0.361663	0.679392	31.096975	0.578076	2080	5	6	14	14	2.007143	1.200000	280	281	499.069384	4.692674	0.027010	-0.014879	-0.446361	-0.000137	-0.000385	0.007585	585.808277	5	6	-1	14	14	2.007143	1.200000	5	0	280	281	252	1.776048	4.692674	499.069384	0.027010	45139	21.701442	31.507692	256x256	65536	sparse	Meijering	280	5	26	2004	31.383944	0.615751	28.453021	0.997395	0.441779	0.344412	9	3	0.000000	35	2080	31.649418	0.660723	0.997202	28.215092	0.325196	0.431836	4516	32.265196	0.719945	0.998574	31.318321	0.264454	0.432003	-0.393119	0.017251	-0.286968	-0.037675	True	0.532334	0.361663	0.679496	27.613167	0.999351	7408
7410.png	0.707701	0.487589	0.655542	0.487935	0.998548	0.999046	28.033284	0.996283	28.819925	0.546195	0.422409	0.649797	31.743886	0.614086	2110	4	15	39	21	2.081481	3.750000	270	281	638.563297	5.025970	0.027471	-0.006500	0.107069	-0.000009	-0.000318	0.007351	644.646883	4	15	-11	39	21	2.081481	3.750000	4	0	270	281	210	2.272467	5.025970	638.563297	0.027471	44568	21.122275	31.059716	256x256	65536	sparse	Otsu	270	4	27	2100	31.895084	0.646896	28.980091	0.996600	0.538844	0.521692	8	11	0.000000	40	1958	32.278714	0.680272	0.996635	29.127016	0.590711	0.524840	4430	32.804215	0.737583	0.998158	31.973446	0.333900	0.546034	-0.160166	-0.099283	-0.151198	-0.032811	True	0.650062	0.422409	0.714201	27.926216	0.999055	7410
7411.png	0.598182	0.463359	0.633281	0.467507	0.981211	0.999177	27.891158	0.997057	28.285611	0.389585	0.382341	0.578949	30.727561	0.568046	2502	5	14	32	22	2.052023	2.800000	346	355	620.793572	4.263691	0.027591	-0.010753	-0.228418	-0.000099	-0.000359	-0.005641	576.703548	5	14	-9	32	22	2.052023	2.800000	5	0	346	355	292	1.748714	4.263691	620.793572	0.027591	45411	18.149880	26.193445	256x256	65536	sparse	Meijering	346	5	28	2400	31.240625	0.620972	28.806345	0.997416	0.395225	0.408116	9	1	0.100000	36	2456	31.528324	0.670635	0.997172	28.330936	0.290260	0.348359	3808	31.816219	0.687786	0.998389	30.980334	0.256483	0.404502	-0.520734	-0.025775	-0.513064	-0.052926	True	0.660404	0.382341	0.608935	28.119575	0.999277	7411
7412.png	0.728395	0.496371	0.663433	0.497058	0.997222	0.999171	28.194733	0.997418	28.701066	0.470242	0.582443	0.902832	30.906217	0.572180	2559	5	12	35	23	2.038147	2.400000	367	374	622.699505	4.169447	0.027615	-0.005607	-0.239841	-0.000094	-0.000323	0.011952	616.627693	5	12	-7	35	23	2.038147	2.400000	5	0	367	374	309	1.664972	4.169447	622.699505	0.027615	45246	17.681125	25.610004	256x256	65536	sparse	Meijering	367	5	29	2453	31.369241	0.627407	29.044413	0.997741	0.458290	0.642278	5	3	0.000000	38	2480	31.698585	0.675091	0.997517	28.752439	0.297071	0.454734	3683	31.802288	0.685351	0.998421	30.952596	0.448989	0.445829	-0.343347	-0.059836	-0.463023	-0.055227	True	0.645129	0.582443	0.734003	28.434574	0.999265	7412
7413.png	0.524876	0.505429	0.671475	0.515726	0.962000	0.998670	27.856748	0.996841	28.570877	0.338808	0.194644	0.327998	30.870056	0.567196	2238	5	10	26	19	2.032895	2.000000	304	309	569.266525	4.464666	0.027609	0.011039	-0.416648	-0.000275	-0.000334	0.014647	583.126545	5	10	-5	26	19	2.032895	2.000000	5	0	304	309	259	1.842286	4.464666	569.266525	0.027609	45267	20.226542	29.283289	256x256	65536	sparse	Meijering	304	5	27	2173	31.311863	0.615247	28.916337	0.997175	0.324160	0.291071	10	1	0.000000	33	2088	31.500413	0.651472	0.996644	28.425145	0.326320	0.325357	4260	32.005927	0.703750	0.998289	31.190745	0.153921	0.349286	-0.345460	-0.096427	-0.441807	-0.048051	True	0.593430	0.194644	0.513836	28.273396	0.998945	7413
7414.png	0.539486	0.528868	0.691843	0.536771	0.972916	0.998133	28.521459	0.995347	29.076953	0.425277	0.332496	0.497408	31.622013	0.612712	2683	6	27	61	30	2.111111	4.500000	378	399	738.689282	4.191118	0.045267	0.016307	-0.913663	-0.000448	-0.000942	0.033540	607.496977	6	27	-21	61	30	2.111111	4.500000	6	0	378	399	287	1.851352	4.191118	738.689282	0.045267	44497	16.584793	24.426388	256x256	65536	sparse	Meijering	378	6	34	2660	32.174446	0.665908	29.954377	0.996290	0.391737	0.254659	23	11	0.000000	46	2672	32.493400	0.709391	0.996304	29.849592	0.179083	0.350995	3509	32.523284	0.708710	0.997272	31.299531	0.124483	0.419635	-0.877425	0.077838	-0.552433	-0.053196	True	0.668458	0.332496	0.523179	29.435122	0.998580	7414
7415.png	0.667873	0.475557	0.644580	0.475743	0.999178	0.999284	27.824321	0.997204	28.301578	0.420109	0.295854	0.446843	30.747227	0.558879	2262	4	18	34	20	2.088050	4.500000	318	332	588.904660	4.323769	0.028517	-0.025052	-0.033003	-0.000030	-0.000309	-0.011816	599.939108	4	18	-14	34	20	2.088050	4.500000	4	0	318	332	264	1.773809	4.323769	588.904660	0.028517	45384	20.063660	28.972591	256x256	65536	sparse	Meijering	318	4	27	2212	31.164053	0.611274	28.711461	0.997513	0.431925	0.346527	11	5	0.000000	33	1990	31.381130	0.643982	0.997400	28.401134	0.424491	0.411420	4049	31.849995	0.695137	0.998584	31.234846	0.330637	0.413834	-0.409883	-0.050674	-0.416826	-0.052395	True	0.662098	0.295854	0.692925	27.857324	0.999314	7415
7416.png	0.659244	0.548979	0.708827	0.550355	0.995465	0.999131	27.584125	0.997274	28.300586	0.474718	0.385840	0.714841	31.690999	0.608436	2068	4	9	19	14	2.035336	2.250000	283	288	588.455615	4.937470	0.021037	-0.006518	-0.224647	-0.000067	-0.000231	0.000836	661.955118	4	9	-5	19	14	2.035336	2.250000	4	0	283	288	250	2.043249	4.937470	588.455615	0.021037	44738	21.633462	31.690522	256x256	65536	sparse	Otsu	283	4	27	1986	31.871497	0.639533	28.601101	0.997506	0.473882	0.381217	9	7	0.000000	40	2044	32.178696	0.680071	0.997401	28.756752	0.330898	0.460928	4275	32.673603	0.726707	0.998740	31.793419	0.309266	0.478897	-0.300515	0.004624	-0.180498	-0.031097	True	0.539757	0.385840	0.665763	27.808772	0.999198	7416
