filename,kind,level,seg_iou,beta0,beta1,n_nodes,total_edge_length,mean_width
7357,drop_components,0.2,0.7474132684114425,3,1,54,247.50000000000003,6.018661121298559
7357,drop_components,0.3,0.7474132684114425,3,1,54,247.50000000000003,6.018661121298559
7357,drop_components,0.4,0.37764932562620424,2,0,29,140.75000000000003,4.990092508529153
7357,boundary_noise,1,0.6875340228633642,4,55,358,681.0,3.14933629771111
7357,boundary_noise,2,0.42936033133916246,7,76,676,1128.5,2.2430014789922867
7357,boundary_noise,3,0.3089198036006547,14,105,764,1354.5,2.0765649108699566
7358,baseline,0,0.8806941431670282,5,0,40,193.75,4.491929046517558
7358,dilate,1,0.6415384615384615,5,0,39,187.0,6.249776703760606
7358,erode,1,0.6176821983273596,5,0,40,192.25,2.793849421619879
7358,dilate,2,0.44718498659517425,5,0,39,201.75,8.429058534769235
7358,erode,2,0.08273381294964029,4,0,13,35.5,2.068661971830986
7358,dilate,3,0.3588640275387263,4,0,39,176.75,10.131354816247557
7358,erode,3,0.002398081534772182,0,0,2,0.0,nan
7358,dilate,4,0.28464163822525596,4,0,43,187.0,12.340197094583255
7358,erode,4,0.0,0,0,0,0.0,0.0
7358,dilate,5,0.23720136518771331,4,0,37,170.0,14.430370754445992
7358,erode,5,0.0,0,0,0,0.0,0.0
7358,drop_components,0.05,0.7022222222222222,4,0,30,143.75,4.625414480052289
7358,drop_components,0.1,0.6120218579234973,4,0,27,130.25,4.607228215173517
7358,drop_components,0.2,0.7022222222222222,4,0,30,143.75,4.625414480052289
7358,drop_components,0.3,0.48868778280542985,3,0,22,96.75000000000001,4.686339343746938
7358,drop_components,0.4,0.4921875,3,0,22,108.0,4.4351357345196885
7358,boundary_noise,1,0.621268656716418,5,38,253,446.5,2.591017044959573
7358,boundary_noise,2,0.33284457478005863,14,46,387,679.75,2.0622598969148798
7358,boundary_noise,3,0.26796973518284994,14,64,522,879.25,2.037660922697996
7359,baseline,0,0.9050949050949051,4,0,32,152.0,5.966560469308801
7359,dilate,1,0.7191097467382962,4,0,32,149.0,7.650739310011056
7359,erode,1,0.6896918172157279,4,0,30,148.25,4.392430754751833
7359,dilate,2,0.5355719977233921,4,0,34,154.25,9.807306504790118
7359,erode,2,0.29011689691817216,5,0,27,104.5,3.0543426794342174
7359,dilate,3,0.44074941451990635,4,0,31,145.0,11.6493832457883
7359,erode,3,0.12008501594048884,1,0,9,35.75000000000001,3.3623338370032996
7359,dilate,4,0.35957202904088653,4,0,33,149.5,13.799104880649365
7359,erode,4,0.03506907545164718,2,0,7,17.25,2.141304347826087
7359,dilate,5,0.30433376455368694,4,0,27,130.25,15.981597520062474
7359,erode,5,0.0010626992561105207,0,0,0,0.0,0.0
7359,drop_components,0.05,0.742914979757085,3,0,24,108.25,6.583323237630289
7359,drop_components,0.1,0.742914979757085,3,0,24,108.25,6.583323237630289
7359,drop_components,0.2,0.5481256332320162,3,0,23,116.75,5.078535503548369
7359,drop_components,0.3,0.742914979757085,3,0,24,108.25,6.583323237630289
7359,drop_components,0.4,0.5783505154639176,2,0,18,74.75,7.099966990797393
7359,boundary_noise,1,0.7031802120141343,4,37,227,446.75,3.1635534935260754
7359,boundary_noise,2,0.4492216456634544,8,44,363,640.5,2.357018701796575
7359,boundary_noise,3,0.34974093264248707,12,50,417,767.0,2.1473539122023486
7360,baseline,0,0.9142857142857143,5,0,42,218.75,5.727035451284944
7360,dilate,1,0.7307692307692307,5,0,44,209.5,7.607307749916036
7360,erode,1,0.6596604688763137,5,0,45,215.5,4.073008168463581
7360,dilate,2,0.5466607695709863,4,1,49,221.0,9.432486880189455
7360,erode,2,0.2783171521035599,6,0,44,150.0,2.8551867796080606
7360,dilate,3,0.44945454545454544,4,0,45,200.0,11.70247725432074
7360,erode,3,0.08495145631067962,4,0,16,74.0,2.14527027027027
7360,dilate,4,0.3703925681750075,4,0,41,165.5,14.91261252626916
7360,erode,4,0.0024271844660194173,0,0,0,0.0,0.0
7360,dilate,5,0.31847461994331355,4,0,39,138.25,17.614261488074508
7360,erode,5,0.0,0,0,0,0.0,0.0
7360,drop_components,0.05,0.7664856477889838,4,0,33,180.25,5.846504846292149
7360,drop_components,0.1,0.7664856477889838,4,0,33,180.25,5.846504846292149
7360,drop_components,0.2,0.7996906419180201,4,0,37,185.5,5.889403559096391
7360,drop_components,0.3,0.3736,3,0,20,98.5,4.887069628601662
7360,drop_components,0.4,0.35051546391752575,3,0,21,94.75,4.807665768514652
7360,boundary_noise,1,0.7075342465753425,5,34,277,506.5,3.2323558620059707
7360,boundary_noise,2,0.461671469740634,5,57,533,863.0,2.2218880236316987
7360,boundary_noise,3,0.3383761976802824,11,81,623,1050.25,2.0706204662302214
7361,baseline,0,0.8756530825496343,7,0,70,326.25,5.354648909492868
7361,dilate,1,0.7063301282051282,5,0,64,326.0,6.9807429654865825
7361,erode,1,0.6485730274202575,7,0,68,321.5,3.6337175315486028
7361,dilate,2,0.5241338466094166,4,1,65,326.25,9.66961767359392
7361,erode,2,0.22491544532130778,3,0,42,91.75,3.898888602343794
7361,dilate,3,0.43617545588960077,4,5,90,354.0,10.52266115585087
7361,erode,3,0.10954263128176171,2,0,15,76.0,2.7801278613124443
7361,dilate,4,0.3623336745138178,4,2,70,332.75,13.919160102510382
7361,erode,4,0.024293785310734464,5,0,13,23.75,2.1079268244968943
7361,dilate,5,0.31449893390191896,4,1,61,287.0,16.483185536695334
7361,erode,5,0.0005649717514124294,0,0,0,0.0,0.0
7361,drop_components,0.05,0.8142250530785563,6,0,61,290.0,5.474029037405133
7361,drop_components,0.1,0.8142250530785563,6,0,61,290.0,5.474029037405133
7361,drop_components,0.2,0.7446250655479811,6,0,59,267.0,5.563831355206473
7361,drop_components,0.3,0.7170418006430869,5,0,50,236.99999999999997,5.738356774158718
7361,drop_components,0.4,0.3384363039912521,4,0,32,144.25,4.510561426096684
7361,boundary_noise,1,0.6828811973807296,5,45,416,748.75,3.2281011646852606
7361,boundary_noise,2,0.4218689414501745,11,85,717,1263.75,2.281267032954403
7361,boundary_noise,3,0.3308037254225595,19,128,881,1533.25,2.1286030579519286
7362,baseline,0,0.9208289054197663,4,0,57,250.5,7.280580512615528
7362,dilate,1,0.7737068965517241,4,0,48,233.25,8.976708275912413
7362,erode,1,0.7307904919845218,4,0,55,249.75,5.607615363835891
7362,dilate,2,0.6038306451612904,4,0,51,245.75,11.204423850504314
7362,erode,2,0.4163424124513619,3,0,46,196.75,4.305306066075357
7362,dilate,3,0.5112375533428165,4,0,47,237.0,13.068650937508327
7362,erode,3,0.23483583750695602,2,0,29,142.75,3.554533485321981
7362,dilate,4,0.429801482898828,4,0,48,242.25,15.174106394979429
7362,erode,4,0.08180300500834725,3,0,16,53.5,3.16440003438193
7362,dilate,5,0.37166494312306103,4,0,43,191.25,16.903472942533874
7362,erode,5,0.028380634390651086,1,0,7,11.25,3.729108087486705
7362,drop_components,0.05,0.8130990415335463,3,0,47,201.0,8.009939581747078
7362,drop_components,0.1,0.7573333333333333,3,0,47,188.25,7.796246870014139
7362,drop_components,0.2,0.7573333333333333,3,0,47,188.25,7.796246870014139
7362,drop_components,0.3,0.5655247417074497,3,0,37,173.0,6.740871447213267
7362,drop_components,0.4,0.6488508818813469,2,0,37,138.75,9.036799357125293
7362,boundary_noise,1,0.7528846153846154,4,45,344,639.25,3.956915440430701
7362,boundary_noise,2,0.5297569153394803,9,84,619,1057.25,2.6793123114469513
7362,boundary_noise,3,0.41801733886166603,20,95,728,1310.5,2.31995864130497
7363,baseline,0,0.8554852320675106,4,0,36,159.5,5.402467324999374
7363,dilate,1,0.6398140975987606,4,0,33,155.75000000000003,7.272421901478963
7363,erode,1,0.6709905660377359,4,0,36,154.50000000000003,3.651777161069677
7363,dilate,2,0.4789625360230548,4,0,37,157.75,9.20487889684571
7363,erode,2,0.25930372148859543,4,0,22,69.25,3.4077438504910718
7363,dilate,3,0.38868101028999064,4,0,36,152.5,11.018866274946722
7363,erode,3,0.0889423076923077,2,1,13,54.75000000000001,2.0
7363,dilate,4,0.31633041492196423,4,0,36,150.0,13.145956242149836
7363,erode,4,0.0,0,0,0,0.0,0.0
7363,dilate,5,0.2666025024061598,4,0,33,147.0,15.189710816801519
7363,erode,5,0.0,0,0,0,0.0,0.0
7363,drop_components,0.05,0.6731813246471227,3,0,26,108.5,5.875548748256808
7363,drop_components,0.1,0.7290969899665551,3,0,29,124.75,5.520989875754702
7363,drop_components,0.2,0.49030172413793105,3,0,24,111.75,4.619750583177083
7363,drop_components,0.3,0.7578040904198062,3,0,29,133.5,5.5624191846883795
7363,drop_components,0.4,0.293007769145394,2,0,14,60.75,4.807582362444486
7363,boundary_noise,1,0.653953488372093,4,32,225,439.25,3.001748322755033
7363,boundary_noise,2,0.4256,7,37,336,618.25,2.319900296994702
7363,boundary_noise,3,0.3075880758807588,11,59,443,809.0,2.124404448781604
7364,baseline,0,0.9120403749098774,5,0,48,223.75,5.651006763810719
7364,dilate,1,0.7335180055401662,5,0,44,214.0,7.449786325596553
7364,erode,1,0.6491359879789632,5,0,51,228.75,4.002152062114296
7364,dilate,2,0.5470612412659268,5,2,61,245.5,9.196479325791765
7364,erode,2,0.25093914350112695,6,1,39,147.75,2.7561577511353756
7364,dilate,3,0.4502706359945873,5,0,48,187.25,11.37941061481584
7364,erode,3,0.07137490608564989,4,0,19,74.75,2.032731685294951
7364,dilate,4,0.37003058103975534,5,0,45,186.25,14.472882540880182
7364,erode,4,0.0,0,0,0,0.0,0.0
7364,dilate,5,0.31562722314441544,5,0,43,179.5,16.472115445286832
7364,erode,5,0.0,0,0,0,0.0,0.0
7364,drop_components,0.05,0.838150289017341,4,0,44,204.5,5.728289981675915
7364,drop_components,0.1,0.7494553376906318,4,0,37,172.25,5.966216271340614
7364,drop_components,0.2,0.7238860482103725,4,0,34,158.5,6.004198800001302
7364,drop_components,0.3,0.44933920704845814,3,0,29,136.0,4.723946517769067
7364,drop_components,0.4,0.44933920704845814,3,0,29,136.0,4.723946517769067
7364,boundary_noise,1,0.6827889447236181,5,46,314,608.0,3.0832861751621516
7364,boundary_noise,2,0.4368619022031166,14,71,529,921.5,2.220191395922563
7364,boundary_noise,3,0.326607226654153,14,75,629,1096.25,2.0746243191275813
7365,baseline,0,0.8987108655616943,5,0,60,273.0,5.630014549136289
7365,dilate,1,0.7361904761904762,5,0,57,264.0,7.396547367972747
7365,erode,1,0.6316124920331422,5,1,57,271.75,3.9927577338070646
7365,dilate,2,0.550709219858156,5,0,62,284.0,9.53193279897792
7365,erode,2,0.24565916398713827,6,0,47,178.75,2.473008120269817
7365,dilate,3,0.45361726954492415,4,0,57,276.25,11.30601540083995
7365,erode,3,0.05530546623794212,6,0,17,55.0,2.172727272727273
7365,dilate,4,0.37218764959310674,4,5,75,323.5,12.36169044443416
7365,erode,4,0.0038585209003215433,1,0,2,3.5,2.0
7365,dilate,5,0.3190398030365203,4,2,55,248.5,16.185245674574972
7365,erode,5,0.0,0,0,0,0.0,0.0
7365,drop_components,0.05,0.8105781057810578,4,0,55,250.25,5.578838147410182
7365,drop_components,0.1,0.595134123518403,4,0,39,182.75,5.436937649503883
7365,drop_components,0.2,0.8105781057810578,4,0,55,250.25,5.578838147410182
7365,drop_components,0.3,0.6358024691358025,3,0,47,206.25,5.457889594067298
7365,drop_components,0.4,0.6446637877853177,3,0,48,215.25,5.3415165559566535
7365,boundary_noise,1,0.68,5,46,314,631.75,3.1371878271961497
7365,boundary_noise,2,0.43419267299864317,13,72,602,1035.5,2.255867816286205
7365,boundary_noise,3,0.33914807302231237,16,99,757,1321.5,2.0935300904905967
7367,baseline,0,0.8834733893557423,5,0,63,313.0,5.488207354545092
7367,dilate,1,0.7075998282524689,5,0,62,297.5,7.270770866738246
7367,erode,1,0.6658639373871162,5,0,64,316.5,3.787094054474499
7367,dilate,2,0.5303708439897699,4,2,69,332.25,9.187492981340617
7367,erode,2,0.23990355635925256,10,0,59,202.75,2.491584362142828
7367,dilate,3,0.44052044609665425,4,2,73,292.25,11.024624556274334
7367,erode,3,0.047619047619047616,7,0,20,40.5,2.350233374636915
7367,dilate,4,0.3642151481888035,4,0,55,235.00000000000003,15.04347656377011
7367,erode,4,0.004219409282700422,1,0,3,4.75,2.0
7367,dilate,5,0.3166030534351145,4,0,52,236.5,17.038674283874215
7367,erode,5,0.0,0,0,0,0.0,0.0
7367,drop_components,0.05,0.655625356938892,4,0,50,241.5,5.141972656875916
7367,drop_components,0.1,0.6484330484330484,4,0,39,201.0,6.058908607825552
7367,drop_components,0.2,0.6484330484330484,4,0,39,201.0,6.058908607825552
7367,drop_components,0.3,0.5998851894374282,3,0,46,226.0,5.091448018987955
7367,drop_components,0.4,0.5998851894374282,3,0,46,226.0,5.091448018987955
7367,boundary_noise,1,0.6960486322188449,5,42,375,705.0,3.0273149107042454
7367,boundary_noise,2,0.42696629213483145,14,89,710,1219.5,2.224431745192881
7367,boundary_noise,3,0.3068181818181818,26,97,828,1404.5,2.0657506063723456
7368,baseline,0,0.9043942992874109,4,0,49,226.5,6.560896123302645
7368,dilate,1,0.7462121212121212,4,3,57,217.25,7.945895183178162
7368,erode,1,0.7310606060606061,4,0,45,229.75,4.999996024074944
7368,dilate,2,0.5753823743627094,3,1,45,197.5,11.05736865272251
7368,erode,2,0.36622390891840606,7,1,45,197.25,3.317524477381845
7368,dilate,3,0.48961884102881936,3,2,50,184.25,12.441809425495043
7368,erode,3,0.16645569620253164,3,0,18,65.75,4.004507719224267
7368,dilate,4,0.4113512106222338,3,1,48,162.75,15.589222690953342
7368,erode,4,0.07658227848101266,1,0,9,28.250000000000004,4.283777964965058
7368,dilate,5,0.35892776010904137,3,3,51,168.0,15.545718834604754
7368,erode,5,0.03354430379746835,1,0,6,24.0,2.710133659768596
7368,drop_components,0.05,0.812012012012012,3,0,42,204.75,6.565523938160795
7368,drop_components,0.1,0.812012012012012,3,0,42,204.75,6.565523938160795
7368,drop_components,0.2,0.5958485958485958,3,0,27,128.75,7.120895699826477
7368,drop_components,0.3,0.812012012012012,3,0,42,204.75,6.565523938160795
7368,drop_components,0.4,0.4972205064854849,2,0,20,107.0,7.243582951056379
7368,boundary_noise,1,0.7287319422150883,4,47,326,657.5,3.6250642097469084
7368,boundary_noise,2,0.5032169117647058,8,76,615,1069.75,2.490770937366623
7368,boundary_noise,3,0.385286783042394,14,91,703,1192.75,2.2686678820830415
7369,baseline,0,0.9092516205067767,5,1,53,240.25000000000003,6.384883031884679
7369,dilate,1,0.7423112767940354,5,0,46,218.75,8.694904773272363
7369,erode,1,0.6945298094652735,5,1,53,242.5,4.915059520310314
7369,dilate,2,0.5735767991407089,5,0,48,201.75,11.106043281554173
7369,erode,2,0.3611111111111111,4,1,39,172.5,4.099119925565237
7369,dilate,3,0.4831528279181709,4,0,45,183.5,13.444995609935912
7369,erode,3,0.18823529411764706,3,0,24,113.25,3.325602058126608
7369,dilate,4,0.40463009562154,4,0,43,174.25,16.140244147982138
7369,erode,4,0.07138423339540657,2,0,12,23.25,3.956989247311828
7369,dilate,5,0.34933738865956987,4,0,39,156.5,18.410618178158252
7369,erode,5,0.030472636815920398,0,0,6,0.0,nan
7369,drop_components,0.05,0.814792899408284,4,1,43,197.75000000000003,6.882650515721229
7369,drop_components,0.1,0.814792899408284,4,1,43,197.75000000000003,6.882650515721229
7369,drop_components,0.2,0.7269439421338155,4,0,37,175.75,6.508396053632287
7369,drop_components,0.3,0.7862640615748964,3,1,43,194.25000000000003,6.827792031534136
7369,drop_components,0.4,0.7862640615748964,3,1,43,194.25000000000003,6.827792031534136
7369,boundary_noise,1,0.7229621736814065,5,42,322,639.5,3.8799918747221356
7369,boundary_noise,2,0.5087235996326905,11,62,528,930.25,2.567645970700308
7369,boundary_noise,3,0.3940383830134749,16,80,709,1205.5,2.2322982428889073
7370,baseline,0,0.9074155331285652,4,0,63,288.75,7.503580615045824
7370,dilate,1,0.8051376146788991,4,2,70,279.25,9.009148870053581
7370,erode,1,0.7076576576576576,4,0,57,290.25,5.725149714843302
7370,dilate,2,0.6447752481027437,4,0,60,257.0,11.82668424270597
7370,erode,2,0.410915651781687,6,0,57,276.75,3.9187637293484294
7370,dilate,3,0.5499128703012198,4,0,54,244.25,13.659388333808483
7370,erode,3,0.2024401265250791,7,0,44,175.5,3.09677662805946
7370,dilate,4,0.46613209537877187,4,0,49,242.5,15.900067154010552
7370,erode,4,0.07281772953414745,2,0,11,42.75,4.085828155904575
7370,dilate,5,0.4071889400921659,3,0,55,193.5,16.955940488788087
7370,erode,5,0.03847894975101856,1,0,7,17.5,4.606339276695894
7370,drop_components,0.05,0.7237593324549846,3,0,48,207.25,8.17500543832857
7370,drop_components,0.1,0.785904255319149,3,0,52,249.0,7.500456534978066
7370,drop_components,0.2,0.7237593324549846,3,0,48,207.25,8.17500543832857
7370,drop_components,0.3,0.785904255319149,3,0,52,249.0,7.500456534978066
7370,drop_components,0.4,0.41380846325167037,2,0,28,127.25,7.319796448054011
7370,boundary_noise,1,0.7692307692307693,4,43,358,745.25,4.088957365902525
7370,boundary_noise,2,0.5467805051583067,4,95,682,1242.5,2.679977892800365
7370,boundary_noise,3,0.4369120986052546,13,100,903,1519.75,2.332277923040624
7371,baseline,0,0.9122807017543859,4,0,33,157.5,6.353762619830634
7371,dilate,1,0.7625,4,0,30,154.5,8.188686927617537
7371,erode,1,0.6603432700993677,4,0,35,161.25,4.551690917817932
7371,dilate,2,0.5825857519788918,4,0,31,163.0,10.328599077090443
7371,erode,2,0.3197463768115942,4,0,34,157.0,2.5255898481696946
7371,dilate,3,0.4802087864288821,4,0,30,149.25,12.168845265593049
7371,erode,3,0.07518115942028986,5,0,21,40.5,2.1830437317768103
7371,dilate,4,0.3921847246891652,4,0,35,148.0,14.38545570958219
7371,erode,4,0.005434782608695652,1,0,4,2.5,2.0
7371,dilate,5,0.33363553943789664,4,0,29,139.75,16.456248216284663
7371,erode,5,0.0,0,0,0,0.0,0.0
7371,drop_components,0.05,0.6256684491978609,3,0,20,95.00000000000001,6.702957217770252
7371,drop_components,0.1,0.6883802816901409,3,0,26,119.25000000000001,6.343120500419466
7371,drop_components,0.2,0.6256684491978609,3,0,20,95.00000000000001,6.702957217770252
7371,drop_components,0.3,0.6910211267605634,3,0,25,118.25,6.411494559287274
7371,drop_components,0.4,0.5266429840142096,2,0,21,101.75000000000001,5.960639389904229
7371,boundary_noise,1,0.7104851330203443,4,30,231,458.0,3.299932274278299
7371,boundary_noise,2,0.4735432016075017,8,48,386,704.0,2.3317977716135236
7371,boundary_noise,3,0.3604997025580012,8,71,536,887.25,2.098982214016366
7372,baseline,0,0.8618090452261307,5,1,69,314.0,6.096299942002872
7372,dilate,1,0.7296102852551225,4,2,77,314.25,7.746393062440835
7372,erode,1,0.6734584450402145,5,1,67,300.25,4.5490340242689244
7372,dilate,2,0.5677179962894249,4,1,69,289.25,10.311015905316737
7372,erode,2,0.3051212938005391,10,2,69,275.0,2.606028503649696
7372,dilate,3,0.4814718162839248,4,0,57,263.5,12.55167335053736
7372,erode,3,0.07816711590296496,5,0,30,59.25,2.5135868415642686
7372,dilate,4,0.40664174180778534,4,0,64,253.25,14.700445372224793
7372,erode,4,0.013477088948787063,2,0,5,12.5,2.0
7372,dilate,5,0.35161290322580646,4,1,57,214.0,16.7264355157516
7372,erode,5,0.0,0,0,0,0.0,0.0
7372,drop_components,0.05,0.7962588473205258,4,1,64,293.75,6.083247831933377
7372,drop_components,0.1,0.750126454223571,4,1,60,274.25,6.156257426044855
7372,drop_components,0.2,0.604253112033195,4,1,45,205.0,6.008474078193242
7372,drop_components,0.3,0.5349686847599165,3,1,40,184.75,5.9780950196002305
7372,drop_components,0.4,0.5094920472036942,3,0,43,190.5,5.986504845325968
7372,boundary_noise,1,0.7097806215722121,5,51,411,732.0,3.203991117403525
7372,boundary_noise,2,0.47981183849470793,7,88,725,1268.0,2.3242261594858555
7372,boundary_noise,3,0.34188334504567813,12,101,822,1410.5,2.0844470687474943
7373,baseline,0,0.8954439252336449,4,0,57,259.75,6.076313990082294
7373,dilate,1,0.7462825278810409,4,1,56,245.75,7.4974084759121835
7373,erode,1,0.691076923076923,4,0,52,263.5,4.536251397316957
7373,dilate,2,0.5655220742817099,4,0,57,257.25,10.430412887668219
7373,erode,2,0.3025990099009901,4,0,38,181.75,3.185430968174859
7373,dilate,3,0.477259303012404,4,0,51,228.75,11.93371027066334
7373,erode,3,0.1219059405940594,4,2,28,100.0,2.406453828902805
7373,dilate,4,0.395593635250918,3,0,54,215.75,14.178730841064622
7373,erode,4,0.013613861386138614,1,0,4,3.0,2.75
7373,dilate,5,0.3420829805249788,3,0,44,150.75000000000003,16.449669292669995
7373,erode,5,0.0012376237623762376,0,0,2,0.0,nan
7373,drop_components,0.05,0.7084565345949142,3,0,40,173.25,6.928662387376308
7373,drop_components,0.1,0.7084565345949142,3,0,40,173.25,6.928662387376308
7373,drop_components,0.2,0.7084565345949142,3,0,40,173.25,6.928662387376308
7373,drop_components,0.3,0.646262507357269,3,0,45,205.75,5.570972457092458
7373,drop_components,0.4,0.4433113377324535,2,0,22,88.25,7.859137372434894
7373,boundary_noise,1,0.7201907790143084,4,45,336,671.0,3.4052564437073523
7373,boundary_noise,2,0.4741340530814215,12,76,641,1062.75,2.396876299998131
7373,boundary_noise,3,0.359312549960032,17,109,737,1291.5,2.120294096335257
7374,baseline,0,0.9167420814479638,4,0,38,173.25,5.954077514407796
7374,dilate,1,0.7400140154169587,4,0,34,156.75,7.631373623888328
7374,erode,1,0.67360454115421,4,0,39,174.5,4.336075784086432
7374,dilate,2,0.5485714285714286,4,0,39,169.25,9.863543557154845
7374,erode,2,0.2784090909090909,5,0,34,148.5,2.48528723025413
7374,dilate,3,0.4524421593830334,4,0,32,153.0,11.891766854190886
7374,erode,3,0.058712121212121215,4,1,18,43.0,2.203488372093023
7374,dilate,4,0.37209302325581395,4,0,36,165.0,14.02260027510747
7374,erode,4,0.004734848484848485,0,0,0,0.0,0.0
7374,dilate,5,0.31522388059701495,4,0,29,142.25,16.317401228048535
7374,erode,5,0.0,0,0,0,0.0,0.0
7374,drop_components,0.05,0.8205828779599271,3,0,33,151.0,6.06270372300264
7374,drop_components,0.1,0.8205828779599271,3,0,33,151.0,6.06270372300264
7374,drop_components,0.2,0.6835326586936522,3,0,26,121.75,6.089490357709536
7374,drop_components,0.3,0.6835326586936522,3,0,26,121.75,6.089490357709536
7374,drop_components,0.4,0.4376163873370577,2,0,16,76.0,6.170576697503757
7374,boundary_noise,1,0.7142857142857143,4,31,224,445.0,3.0728838766739157
7374,boundary_noise,2,0.45030425963488846,8,54,427,714.25,2.286416250155745
7374,boundary_noise,3,0.33964497041420116,11,60,520,900.25,2.0869642790105676
7375,baseline,0,0.8969505783385909,4,0,41,192.5,4.841441370361803
7375,dilate,1,0.6999220576773187,4,0,36,179.5,6.60738594706316
7375,erode,1,0.6015538290788013,4,0,37,187.75000000000003,3.2173426904698355
7375,dilate,2,0.5036333147009503,4,1,42,200.0,8.643353991121899
7375,erode,2,0.1509433962264151,3,0,20,61.50000000000001,2.230842640233068
7375,dilate,3,0.40787686736079676,4,1,39,185.75,10.410584431208683
7375,erode,3,0.01997780244173141,2,0,6,11.0,2.0
7375,dilate,4,0.32811361981063364,4,0,36,164.5,13.089565077186647
7375,erode,4,0.0,0,0,0,0.0,0.0
7375,dilate,5,0.27800061709348967,4,0,30,157.25,15.168060808644197
7375,erode,5,0.0,0,0,0,0.0,0.0
7375,drop_components,0.05,0.723404255319149,3,0,32,147.0,5.003183756033434
7375,drop_components,0.1,0.6133474576271186,3,0,32,147.75,4.490541210116055
7375,drop_components,0.2,0.6929637526652452,3,0,30,138.5,5.073354724133513
7375,drop_components,0.3,0.6929637526652452,3,0,30,138.5,5.073354724133513
7375,drop_components,0.4,0.4038668098818475,2,0,21,93.75,4.631036045786576
7375,boundary_noise,1,0.6561085972850679,4,34,232,424.75,2.739785718929036
7375,boundary_noise,2,0.3976083707025411,11,36,387,660.5,2.1735974891496292
7375,boundary_noise,3,0.3039791258969341,10,74,464,869.75,2.042729983507703
7376,baseline,0,0.9181208053691275,5,2,76,356.0,5.957187216337498
7376,dilate,1,0.7391304347826086,4,0,73,351.75,7.738318564913536
7376,erode,1,0.6816479400749064,6,0,72,349.5,4.268477579388366
7376,dilate,2,0.5608535300316122,4,2,83,360.0,9.944166436363272
7376,erode,2,0.30065666041275796,7,0,50,215.25,3.2556502488149452
7376,dilate,3,0.4714348981399469,4,2,76,349.5,11.77546404490418
7376,erode,3,0.12112676056338029,4,0,33,147.0,2.174013943862698
7376,dilate,4,0.3954309063893016,4,3,78,343.75,14.233331557124956
7376,erode,4,0.0018788163457022077,0,0,0,0.0,0.0
7376,dilate,5,0.3437197287697772,4,0,61,286.0,18.38023784272349
7376,erode,5,0.0,0,0,0,0.0,0.0
7376,drop_components,0.05,0.6992786293958522,4,1,51,256.0,6.2502083690160415
7376,drop_components,0.1,0.7174402884182064,4,1,62,299.25,5.604915830791864
7376,drop_components,0.2,0.7174402884182064,4,1,62,299.25,5.604915830791864
7376,drop_components,0.3,0.5236346948141349,3,1,31,147.75,7.683308219203428
7376,drop_components,0.4,0.4927536231884058,3,1,40,199.25,5.751836097706934
7376,boundary_noise,1,0.7202546756864305,4,59,464,873.5,3.319875439884029
7376,boundary_noise,2,0.4708053691275168,9,101,842,1447.75,2.299054736168942
7376,boundary_noise,3,0.3517303102625298,12,131,1014,1776.5,2.12332079645574
7377,baseline,0,0.8445520581113801,4,2,66,303.5,6.146721731665748
7377,dilate,1,0.7421782178217822,4,1,65,294.0,7.807528824844172
7377,erode,1,0.6586242299794661,4,1,66,307.0,4.46794700902882
7377,dilate,2,0.5843797856049004,4,4,75,254.5,9.072749533586986
7377,erode,2,0.28667355371900827,6,1,61,266.74999999999994,2.6625684954152056
7377,dilate,3,0.5056623650250197,4,0,48,197.5,13.98372406539319
7377,erode,3,0.07390180878552971,5,0,23,65.75,2.785567955306456
7377,dilate,4,0.43426384511481314,4,0,51,204.5,16.236745262539504
7377,erode,4,0.02016546018614271,3,0,10,15.5,2.6189874741663903
7377,dilate,5,0.3785000979048365,4,0,41,168.25,18.45394370993961
7377,erode,5,0.0036194415718717684,1,0,2,3.0,2.0
7377,drop_components,0.05,0.5955445544554455,3,2,45,201.5,6.2819715151262665
7377,drop_components,0.1,0.5690335305719921,3,1,45,204.75,5.96405856304793
7377,drop_components,0.2,0.5690335305719921,3,1,45,204.75,5.96405856304793
7377,drop_components,0.3,0.5955445544554455,3,2,45,201.5,6.2819715151262665
7377,drop_components,0.4,0.48092369477911645,2,1,35,162.25,6.1730985916172045
7377,boundary_noise,1,0.707479964381122,4,55,385,775.5,3.376631765580124
7377,boundary_noise,2,0.4776923076923077,13,105,745,1247.0,2.304151842767067
7377,boundary_noise,3,0.3677599441730635,11,97,801,1423.5,2.1371601043845025
7378,baseline,0,0.9020486555697823,4,0,47,213.5,6.939967856831697
7378,dilate,1,0.7552699228791774,4,0,42,194.0,8.681464019955632
7378,erode,1,0.7085292142377434,4,0,45,214.75,5.139942958313161
7378,dilate,2,0.5898965791567223,4,1,46,208.0,10.549232298415586
7378,erode,2,0.3723905723905724,3,0,34,164.25,3.5445480051002796
7378,dilate,3,0.49648946840521563,4,0,39,187.5,13.087268199682224
7378,erode,3,0.17104377104377105,4,0,27,119.0,2.8130198917720795
7378,dilate,4,0.4176040494938133,4,0,45,194.25,15.314490677262343
7378,erode,4,0.03636363636363636,2,0,8,14.5,2.7085252293958293
7378,dilate,5,0.3581765557163531,4,0,36,159.0,17.226991020528065
7378,erode,5,0.00808080808080808,0,0,4,0.0,nan
7378,drop_components,0.05,0.537303664921466,3,0,31,139.25,6.304331356480644
