filename	gt_iou	seg_iou	seg_f1	seg_precision	seg_recall	gt_fg_ssim	gt_fg_psnr	ng_fg_ssim	ng_fg_psnr	ng_iou	ng_topo_q	topo_preservation	ng_psnr	ng_ssim	ng_bytes	graph_n_components	graph_n_cycles	graph_n_junctions	graph_n_endpoints	graph_mean_degree	graph_complexity	n_nodes	n_edges	total_edge_length	mean_width_px	mean_curvature	delta_gt_iou	delta_gt_fg_psnr	delta_gt_fg_ssim	delta_fg_ssim	delta_iou	total_time_ms	self_iou	ng_recon_iou	ng_n_components	ng_n_cycles	ng_euler_characteristic	ng_n_junctions	ng_n_endpoints	ng_mean_degree	ng_graph_complexity	ng_seg_beta_0	ng_seg_beta_1	graph_n_nodes	graph_n_edges	graph_n_sampled	graph_mean_edge_length	graph_mean_width	graph_total_edge_length	graph_mean_curvature	png_bytes	ng_vs_png	ng_vs_raw	image_shape	image_pixels	image_type	segmenter	n_points	n_structures	jpeg_quality	jpeg_bytes	jpeg_psnr	jpeg_ssim	jpeg_fg_psnr	jpeg_fg_ssim	jpeg_iou	jpeg_topo_q	jpeg_beta_0	jpeg_beta_1	jpeg_betti_preservation	webp_quality	webp_bytes	webp_psnr	webp_ssim	webp_fg_ssim	webp_fg_psnr	webp_topo_q	webp_iou	jp2_bytes	jp2_psnr	jp2_ssim	jp2_fg_ssim	jp2_fg_psnr	jp2_topo_q	jp2_iou	delta_fg_psnr	delta_topo_q	delta_psnr	delta_ssim	gt_available	gt_topology_q	recon_topology_q	jpeg_gt_iou	jpeg_gt_fg_psnr	jpeg_gt_fg_ssim	stem
7624.png	0.505278	0.869716	0.930319	0.948602	0.912727	0.998917	27.907880	0.999225	28.445162	0.544782	0.501424	0.505237	30.738222	0.552380	1973	4	0	0	8	1.944056	0.000000	143	139	204.562657	3.191430	0.026372	0.005938	-0.152308	-0.000070	0.000092	0.020383	1187.057257	0.544782	0.544782	4	0	4	0	8	1.944056	0.000000	5	0	143	139	135	1.471674	3.191430	204.562657	0.026372	45465	23.043588	33.216422	256x256	65536	sparse	Learned	263	5	24	1968	30.987244	0.593864	28.047893	0.999133	0.524399	0.242703	10	0	0.500000	31	1914	31.250927	0.631933	0.999019	27.514102	0.230660	0.496146	4855	32.065762	0.722911	0.999598	31.445381	0.174221	0.539617	0.397269	0.258721	-0.249022	-0.041485	True	0.537912	0.271773	0.499339	28.060188	0.998987	7624
7625.png	0.658805	0.894654	0.944398	0.937397	0.951505	0.998826	28.508320	0.998870	28.617420	0.673833	0.620158	0.574505	30.538953	0.543381	2307	5	6	13	13	2.011765	1.200000	170	171	282.663997	3.155456	0.052134	0.000206	-0.073447	-0.000089	-0.000018	0.006482	1135.661602	0.673833	0.673833	5	6	-1	13	13	2.011765	1.200000	5	0	170	171	144	1.653006	3.155456	282.663997	0.052134	45622	19.775466	28.407456	256x256	65536	sparse	Learned	290	5	26	2245	30.886442	0.598196	28.551490	0.998888	0.667351	0.346984	13	9	0.000000	30	2086	31.050100	0.633789	0.998635	27.810567	0.128268	0.639900	4027	31.512478	0.682399	0.999292	30.535556	0.107367	0.628091	0.065930	0.273174	-0.347490	-0.054815	True	0.661760	0.380184	0.658599	28.581767	0.998915	7625
7626.png	0.666403	0.871350	0.931253	0.952545	0.910891	0.999209	26.368359	0.999480	26.997757	0.743003	0.545247	0.641305	30.528952	0.550524	2135	5	0	0	10	1.934211	0.000000	152	147	212.610173	2.666512	0.018433	-0.000019	-1.000656	-0.000254	-0.000051	0.017925	980.137348	0.743003	0.743003	5	0	5	0	10	1.934211	0.000000	5	0	152	147	142	1.446328	2.666512	212.610173	0.018433	45616	21.365808	30.696019	256x256	65536	sparse	Learned	272	5	25	2064	30.969654	0.597457	27.328387	0.999532	0.725078	0.408867	7	1	0.300000	29	1918	31.103112	0.630833	0.999387	26.436524	0.441965	0.705655	4295	31.726482	0.696858	0.999778	30.925536	0.408445	0.719844	-0.330630	0.136380	-0.440702	-0.046933	True	0.570013	0.365552	0.666422	27.369015	0.999463	7626
7627.png	0.850643	0.910506	0.953157	0.959016	0.947368	0.999354	26.177555	0.999607	27.293270	0.883485	0.503415	1.013079	30.796116	0.557636	1866	4	0	0	8	1.931034	0.000000	116	112	156.710678	3.015033	0.020095	0.063056	-0.595776	-0.000202	0.000025	0.109489	932.384491	0.883485	0.883485	4	0	4	0	8	1.931034	0.000000	4	0	116	112	108	1.399202	3.015033	156.710678	0.020095	45429	24.345659	35.121115	256x256	65536	sparse	Learned	236	4	23	1789	31.031274	0.592297	26.788320	0.999582	0.773997	0.543880	4	4	0.000000	31	1700	31.288859	0.629034	0.999550	26.596748	0.510808	0.788393	4865	32.104065	0.721196	0.999859	31.593737	0.374998	0.770667	0.504950	-0.040466	-0.235158	-0.034661	True	0.532334	0.539296	0.787587	26.773331	0.999556	7627
7628.png	0.622680	0.866397	0.928416	0.919441	0.937568	0.999446	27.812695	0.999554	28.198163	0.667016	0.464203	0.600244	31.528044	0.595474	1892	4	0	0	8	1.934426	0.000000	122	118	175.166522	2.547523	0.029254	0.002854	-0.291552	-0.000088	-0.000007	0.010735	822.187185	0.667016	0.667016	4	0	4	0	8	1.934426	0.000000	5	0	122	118	114	1.484462	2.547523	175.166522	0.029254	44661	23.605180	34.638478	256x256	65536	sparse	Learned	244	5	26	1864	31.803463	0.628051	28.195755	0.999562	0.656280	0.250905	9	0	0.600000	36	1726	32.067806	0.661115	0.999521	27.993383	0.246960	0.687977	4988	32.901844	0.747781	0.999812	32.410877	0.303591	0.670213	0.002408	0.213298	-0.275418	-0.032577	True	0.483149	0.290007	0.619827	28.104247	0.999534	7628
7629.png	0.699898	0.903674	0.949400	0.931423	0.968085	0.999539	27.382223	0.999602	27.896658	0.716583	0.513248	0.754750	31.368318	0.589497	1975	5	2	4	11	1.954887	0.400000	133	130	202.681241	2.416125	0.035643	0.031948	-0.100218	-0.000063	0.000013	0.030869	914.563656	0.716583	0.716583	5	2	3	4	11	1.954887	0.400000	5	0	133	130	118	1.559086	2.416125	202.681241	0.035643	44875	22.721519	33.182785	256x256	65536	sparse	Learned	253	5	26	1959	31.582005	0.621852	27.518649	0.999589	0.685714	0.387374	6	0	0.900000	35	1822	31.867243	0.657382	0.999543	27.467296	0.352273	0.678977	4845	32.642365	0.741209	0.999806	31.404343	0.372313	0.700855	0.378009	0.125874	-0.213687	-0.032356	True	0.513248	0.387374	0.667950	27.482442	0.999602	7629
7630.png	0.729342	0.890000	0.941799	0.934383	0.949333	0.999323	27.813493	0.999406	28.144424	0.748943	0.587286	0.694241	31.679548	0.605870	1986	4	2	5	10	1.971223	0.500000	139	137	205.237590	2.852310	0.043701	0.016981	-0.344961	-0.000136	-0.000028	0.026414	911.643267	0.748943	0.748943	4	2	2	5	10	1.971223	0.500000	4	0	139	137	124	1.498085	2.852310	205.237590	0.043701	44569	22.441591	32.998993	256x256	65536	sparse	Learned	259	4	27	1978	31.919066	0.639898	28.073168	0.999434	0.722530	0.426884	6	0	0.750000	38	1894	32.173348	0.673887	0.999361	27.806111	0.395200	0.729921	4644	32.854316	0.740523	0.999733	31.783942	0.283836	0.698234	0.071256	0.160402	-0.239518	-0.034028	True	0.503415	0.349491	0.712361	28.158455	0.999460	7630
7631.png	0.675676	0.889430	0.941480	0.927484	0.955904	0.999309	27.749266	0.999399	28.066125	0.698204	0.656991	0.775636	30.650055	0.554069	2244	4	6	12	11	2.024096	1.500000	166	168	253.279221	2.891647	0.024921	0.034278	-0.055934	-0.000108	0.000017	0.035261	1189.123392	0.698204	0.698204	4	6	-2	12	11	2.024096	1.500000	4	0	166	168	143	1.507614	2.891647	253.279221	0.024921	45445	20.251783	29.204991	256x256	65536	sparse	Learned	286	4	26	2139	31.071535	0.605161	27.788321	0.999382	0.662943	0.446464	7	3	0.000000	31	2134	31.298224	0.645549	0.999290	27.355162	0.524474	0.665567	4175	31.785774	0.696832	0.999676	31.200719	0.432208	0.678665	0.277803	0.210527	-0.421480	-0.051092	True	0.672085	0.521293	0.641397	27.805200	0.999417	7631
7632.png	0.539511	0.918934	0.957755	0.945741	0.970078	0.998735	28.619786	0.998775	29.005009	0.536013	0.655272	0.339745	31.567335	0.599902	2172	4	7	15	10	2.039735	1.750000	151	154	257.835570	3.325396	0.048735	0.004667	-0.089319	-0.000006	0.000077	0.013890	1423.609734	0.536013	0.536013	4	7	-3	15	10	2.039735	1.750000	4	1	151	154	126	1.674257	3.325396	257.835570	0.048735	44633	20.549263	30.173112	256x256	65536	sparse	Learned	271	4	28	2172	31.840374	0.638858	28.807795	0.998699	0.522124	0.277801	11	3	0.000000	40	2086	32.202161	0.678303	0.998655	28.933007	0.313647	0.517758	4280	32.636760	0.727636	0.999270	31.743815	0.194558	0.515252	0.197214	0.377471	-0.273039	-0.038956	True	0.658702	0.223791	0.534844	28.709105	0.998741	7632
7633.png	0.583973	0.886809	0.940009	0.912434	0.969302	0.999445	27.525150	0.999552	28.090506	0.609532	0.601481	0.647778	30.533552	0.547722	2022	4	0	1	9	1.942446	0.000000	139	135	213.965512	2.621672	0.041354	-0.001569	0.183060	-0.000059	0.000080	0.002445	875.121355	0.609532	0.609532	4	0	4	1	9	1.942446	0.000000	4	0	139	135	129	1.584930	2.621672	213.965512	0.041354	45636	22.569733	32.411474	256x256	65536	sparse	Learned	259	4	23	1918	30.783971	0.587126	27.385092	0.999472	0.607087	0.349491	8	1	0.000000	30	1958	31.126207	0.631700	0.999383	26.755832	0.518091	0.586561	4649	31.867425	0.709585	0.999726	30.999681	0.254488	0.594899	0.705415	0.251990	-0.250419	-0.039404	True	0.607414	0.393469	0.585542	27.342090	0.999504	7633
7634.png	0.634852	0.891483	0.942628	0.950235	0.935142	0.999006	28.466580	0.999148	28.759322	0.670476	0.663784	0.539561	31.005954	0.564002	2141	4	7	15	12	2.038217	1.750000	157	160	265.320851	2.964573	0.034440	-0.029983	0.008877	-0.000048	0.000064	-0.017844	1201.689243	0.670476	0.670476	4	7	-3	15	12	2.038217	1.750000	4	0	157	160	130	1.658255	2.964573	265.320851	0.034440	45270	21.144325	30.609995	256x256	65536	sparse	Learned	277	4	26	2113	31.155355	0.607749	28.407206	0.999085	0.688320	0.425928	8	8	0.000000	33	2010	31.496650	0.646936	0.998956	27.967525	0.240850	0.653176	4304	32.031855	0.708333	0.999498	31.001206	0.088877	0.667065	0.352115	0.237856	-0.149401	-0.043748	True	0.683363	0.368716	0.664835	28.457703	0.999054	7634
7635.png	0.723724	0.922471	0.959672	0.957862	0.961490	0.998829	27.676607	0.998965	27.997092	0.748328	0.651808	0.717902	30.368002	0.533297	2313	4	6	10	6	2.023810	1.500000	168	170	238.722871	3.312093	0.032594	-0.003444	-0.327209	-0.000149	0.000002	0.013682	1283.438683	0.748328	0.748328	4	6	-2	10	6	2.023810	1.500000	4	2	168	170	152	1.404252	3.312093	238.722871	0.032594	45839	19.817985	28.333766	256x256	65536	sparse	Learned	288	4	25	2164	30.704680	0.587203	27.956401	0.998962	0.734647	0.672412	5	11	0.000000	29	2126	30.905667	0.629611	0.998622	26.958695	0.202054	0.707192	4145	31.412611	0.681439	0.999435	30.580209	0.236884	0.702532	0.040691	-0.020605	-0.336678	-0.053905	True	0.653544	0.469181	0.727168	28.003816	0.998979	7635
7636.png	0.637199	0.877037	0.934491	0.931550	0.937451	0.999235	28.351752	0.999391	28.707433	0.667624	0.655272	0.775184	31.187857	0.578158	2010	4	6	15	13	2.029630	1.500000	135	137	255.906638	2.591175	0.065821	-0.012478	0.205516	-0.000125	0.000029	-0.005816	963.147163	0.667624	0.667624	4	6	-2	15	13	2.029630	1.500000	4	0	135	137	107	1.867932	2.591175	255.906638	0.065821	45075	22.425373	32.604975	256x256	65536	sparse	Learned	255	4	26	2001	31.484705	0.618114	28.170105	0.999362	0.673440	0.481423	6	2	0.000000	33	1854	31.676482	0.650921	0.999267	27.811430	0.382762	0.629292	4712	32.436110	0.731490	0.999674	31.668950	0.338558	0.656477	0.537328	0.173849	-0.296848	-0.039955	True	0.662098	0.513248	0.649677	28.146236	0.999360	7636
7637.png	0.458215	0.897306	0.945874	0.943920	0.947836	0.998369	28.343858	0.998516	28.607691	0.477312	0.541594	0.449767	31.014594	0.567224	2191	5	0	1	9	1.937500	0.000000	160	155	214.580736	3.580039	0.022074	-0.018588	-0.061861	-0.000129	0.000049	-0.017609	1405.536175	0.477312	0.477312	5	0	5	1	9	1.937500	0.000000	5	0	160	155	150	1.384392	3.580039	214.580736	0.022074	45305	20.677773	29.911456	256x256	65536	sparse	Learned	280	5	26	2110	31.208332	0.608101	28.377137	0.998467	0.494921	0.275170	11	3	0.000000	33	2036	31.531020	0.649772	0.998319	28.117646	0.257834	0.469723	3899	31.890649	0.692117	0.999129	30.912493	0.144807	0.485003	0.230554	0.266424	-0.193738	-0.040877	True	0.585217	0.263212	0.476803	28.405719	0.998498	7637
7638.png	0.672192	0.900249	0.947507	0.956925	0.938272	0.999139	27.397614	0.999340	28.032090	0.692211	0.586873	0.674039	30.047333	0.520568	2301	5	1	1	9	1.955556	0.200000	180	176	252.622366	2.950708	0.031669	0.005911	-0.232677	-0.000172	0.000021	0.035634	878.455162	0.692211	0.692211	5	1	4	1	9	1.955556	0.200000	5	1	180	176	170	1.435354	2.950708	252.622366	0.031669	46015	19.997827	28.481530	256x256	65536	sparse	Learned	300	5	25	2294	30.455592	0.583326	27.654430	0.999319	0.656577	0.344147	11	3	0.000000	28	2226	30.692921	0.626246	0.999191	27.102386	0.322943	0.621622	4094	31.159561	0.673009	0.999562	29.953411	0.177679	0.649914	0.377660	0.242726	-0.408260	-0.062757	True	0.609372	0.410741	0.666280	27.630292	0.999311	7638
7639.png	0.709390	0.936456	0.967186	0.956419	0.978198	0.998111	28.461437	0.998134	28.665022	0.722641	0.698806	1.056724	31.147071	0.592168	2543	4	1	3	9	1.968085	0.250000	188	185	280.078210	3.765124	0.029907	-0.009092	-0.366102	-0.000153	-0.000084	-0.007254	1606.984615	0.722641	0.722641	4	1	3	3	9	1.968085	0.250000	4	0	188	185	176	1.513936	3.765124	280.078210	0.029907	44890	17.652379	25.771136	256x256	65536	sparse	Learned	308	4	31	2528	31.731356	0.646339	28.852375	0.998218	0.729894	0.776870	6	21	0.000000	41	2330	31.990271	0.681723	0.998051	28.638707	0.365099	0.717868	3618	32.098561	0.696101	0.998871	30.886221	0.293236	0.696921	-0.187353	-0.078064	-0.584286	-0.054170	True	0.710616	0.750925	0.718482	28.827539	0.998264	7639
7640.png	0.676179	0.863527	0.926766	0.890411	0.966216	0.999650	27.222610	0.999643	27.194813	0.709794	0.477954	0.623901	31.279269	0.577947	1710	4	1	3	9	1.938776	0.250000	98	95	150.610173	2.546232	0.043912	-0.030654	0.589280	-0.000017	0.000029	-0.032024	952.591181	0.709794	0.709794	4	1	3	3	9	1.938776	0.250000	4	0	98	95	86	1.585370	2.546232	150.610173	0.043912	45086	26.366082	38.325146	256x256	65536	sparse	Learned	218	4	23	1709	31.379555	0.603936	26.549170	0.999614	0.741818	0.325196	6	1	0.250000	32	1590	31.612425	0.636605	0.999635	26.924122	0.383687	0.686061	5494	32.749652	0.750651	0.999878	32.551584	0.421895	0.695388	0.645643	0.152758	-0.100286	-0.025989	True	0.488291	0.304645	0.706832	26.633330	0.999667	7640
7641.png	0.680356	0.871711	0.931459	0.918863	0.944405	0.999084	27.405843	0.999239	27.999824	0.671582	0.583555	0.592804	30.952543	0.570284	2107	5	9	16	10	2.054054	1.800000	148	152	242.823376	2.921912	0.056203	0.023764	-0.475262	-0.000196	-0.000004	0.033111	1064.673901	0.671582	0.671582	5	9	-4	16	10	2.054054	1.800000	5	1	148	152	122	1.597522	2.921912	242.823376	0.056203	45261	21.481253	31.103939	256x256	65536	sparse	Learned	268	5	25	1950	31.293550	0.607544	27.957980	0.999243	0.638471	0.326320	8	0	0.200000	33	1864	31.504068	0.646876	0.999163	27.545985	0.350420	0.639221	4232	32.062422	0.706350	0.999594	31.148519	0.257327	0.631412	0.041844	0.257235	-0.341007	-0.037261	True	0.578527	0.342953	0.656592	27.881105	0.999280	7641
7642.png	0.738698	0.915741	0.956017	0.938330	0.974384	0.999490	27.569506	0.999527	27.917412	0.745552	0.527633	0.923622	30.154517	0.516987	1835	4	3	7	8	1.982301	0.750000	113	112	160.882251	2.915201	0.024387	0.006507	0.216551	-0.000015	0.000055	0.018679	1089.625597	0.745552	0.745552	4	3	1	7	8	1.982301	0.750000	4	0	113	112	98	1.436449	2.915201	160.882251	0.024387	46029	25.083924	35.714441	256x256	65536	sparse	Learned	233	4	21	1831	30.266391	0.555476	27.364337	0.999472	0.726872	0.470947	6	5	0.000000	27	1784	30.637984	0.602591	0.999391	26.800083	0.316139	0.704287	5121	31.598836	0.714221	0.999750	30.997317	0.351263	0.716768	0.553075	0.056686	-0.111874	-0.038489	True	0.566126	0.522886	0.732191	27.352955	0.999505	7642
7643.png	0.671875	0.884984	0.938983	0.922309	0.956272	0.999601	27.376634	0.999648	27.801076	0.694352	0.559568	0.623652	30.309512	0.521372	1842	4	1	3	9	1.954887	0.250000	133	130	187.923882	2.300163	0.020757	0.026849	-0.077312	-0.000036	0.000026	0.031489	889.874697	0.694352	0.694352	4	1	3	3	9	1.954887	0.250000	4	0	133	130	121	1.445568	2.300163	187.923882	0.020757	45951	24.946254	35.578719	256x256	65536	sparse	Learned	253	4	21	1722	30.434272	0.557189	27.554024	0.999622	0.662863	0.428791	5	0	0.875000	26	1644	30.694513	0.597401	0.999524	26.655911	0.490844	0.651546	5081	31.656548	0.714434	0.999817	31.002588	0.346697	0.684703	0.247052	0.130777	-0.124760	-0.035817	True	0.581048	0.362372	0.645026	27.453946	0.999637	7643
7644.png	0.606109	0.921667	0.959237	0.960625	0.957852	0.998669	27.798556	0.998826	28.094693	0.616424	0.641204	0.571447	30.205568	0.526310	2258	4	5	9	9	2.013072	1.250000	153	154	235.936075	3.578438	0.050872	-0.037674	0.100649	-0.000052	0.000111	-0.034474	1479.422331	0.616424	0.616424	4	5	-1	9	9	2.013072	1.250000	4	0	153	154	135	1.532052	3.578438	235.936075	0.050872	45945	20.347653	29.023915	256x256	65536	sparse	Learned	273	4	24	2096	30.526980	0.577582	27.660074	0.998714	0.650897	0.425667	11	7	0.000000	31	2212	30.814298	0.630034	0.998567	27.349692	0.362951	0.605307	4103	31.238756	0.673157	0.999285	30.436243	0.263881	0.632664	0.434619	0.215537	-0.321412	-0.051272	True	0.662098	0.378354	0.643784	27.697907	0.998721	7644
7645.png	0.797980	0.904828	0.950036	0.947977	0.952104	0.999261	26.293051	0.999430	26.991455	0.810555	0.686514	0.980581	30.737009	0.571058	2404	4	6	13	9	2.024096	1.500000	166	168	265.622366	2.850536	0.053163	0.018362	-0.645165	-0.000196	-0.000027	0.036157	1008.253336	0.810555	0.810555	4	6	-2	13	9	2.024096	1.500000	4	1	166	168	144	1.581086	2.850536	265.622366	0.053163	45554	18.949251	27.261231	256x256	65536	sparse	Learned	286	4	28	2367	31.247343	0.622590	26.962405	0.999457	0.774398	0.627679	5	4	0.000000	36	2352	31.535681	0.667421	0.999427	27.105634	0.667129	0.771300	3939	31.841217	0.689549	0.999763	30.931841	0.586597	0.764557	0.029051	0.058834	-0.510333	-0.051531	True	0.703290	0.689633	0.779618	26.938216	0.999457	7645
7646.png	0.721636	0.880469	0.936436	0.914714	0.959214	0.998964	27.684831	0.999066	28.217528	0.743536	0.834701	0.684568	30.479951	0.558644	2963	4	19	33	9	2.122951	4.750000	244	259	426.717821	2.881696	0.052846	-0.014697	-0.312817	-0.000170	0.000010	-0.000688	1286.963940	0.743536	0.743536	4	19	-15	33	9	2.122951	4.750000	4	4	244	259	202	1.647559	2.881696	426.717821	0.052846	45672	15.414107	22.118124	256x256	65536	sparse	Learned	364	4	31	2868	31.109171	0.631332	28.090250	0.999056	0.744224	0.502511	11	10	0.000000	38	2788	31.381210	0.679859	0.998974	27.746170	0.565691	0.731917	3080	31.308190	0.648589	0.999315	29.356351	0.545247	0.743897	0.127277	0.332190	-0.629220	-0.072688	True	0.835526	0.571974	0.736333	27.997648	0.999133	7646
7647.png	0.644041	0.848694	0.918155	0.934856	0.902041	0.999291	27.452912	0.999432	27.753273	0.697171	0.543424	0.678150	31.069777	0.576473	2173	5	3	4	10	1.975155	0.600000	161	159	227.865007	2.590350	0.027535	-0.001868	-0.434777	-0.000129	-0.000042	0.039179	927.261353	0.697171	0.697171	5	3	2	4	10	1.975155	0.600000	5	0	161	159	147	1.433113	2.590350	227.865007	0.027535	45181	20.791993	30.159227	256x256	65536	sparse	Learned	281	5	26	2004	31.424375	0.616267	27.836622	0.999474	0.657993	0.413912	7	1	0.300000	35	2034	31.633044	0.658015	0.999382	27.445712	0.419191	0.628724	4103	32.136375	0.705956	0.999729	31.224196	0.322943	0.659864	-0.083349	0.129512	-0.354598	-0.039794	True	0.580210	0.393469	0.645909	27.887690	0.999420	7647
7648.png	0.632484	0.840384	0.913270	0.914110	0.912431	0.998883	27.740149	0.999050	28.113939	0.663241	0.573439	0.539350	30.163576	0.521760	2269	5	4	8	12	1.987654	0.800000	162	161	235.338095	3.549372	0.032681	-0.021886	-0.006081	-0.000061	0.000082	-0.012248	1546.848774	0.663241	0.663241	5	4	1	8	12	1.987654	0.800000	5	0	162	161	142	1.461727	3.549372	235.338095	0.032681	46062	20.300573	28.883208	256x256	65536	sparse	Learned	282	5	24	2155	30.429626	0.576979	27.705701	0.998968	0.675489	0.350082	11	3	0.000000	28	2222	30.687543	0.624024	0.998790	27.017601	0.333023	0.633714	4137	31.196793	0.674211	0.999402	30.207102	0.278676	0.655728	0.408238	0.223357	-0.266050	-0.055218	True	0.596670	0.321814	0.654370	27.746230	0.998944	7648
7649.png	0.660557	0.904867	0.950058	0.942396	0.957845	0.999285	27.153360	0.999292	27.398323	0.669832	0.633955	0.829999	30.186513	0.521232	2143	4	4	8	10	2.000000	1.000000	168	168	229.166522	2.920189	0.020992	-0.032979	0.123457	-0.000028	0.000052	-0.031542	1238.912582	0.669832	0.669832	4	4	0	8	10	2.000000	1.000000	4	0	168	168	150	1.364086	2.920189	229.166522	0.020992	46092	21.508166	30.581428	256x256	65536	sparse	Learned	288	4	24	2134	30.419621	0.575404	27.052272	0.999240	0.701374	0.526056	6	2	0.000000	29	2124	30.707487	0.620765	0.999082	26.755279	0.466647	0.665462	4403	31.286992	0.683195	0.999614	30.379864	0.366609	0.686773	0.346051	0.107899	-0.233108	-0.054172	True	0.637598	0.529205	0.693537	27.029903	0.999312	7649
7650.png	0.371020	0.380931	0.551701	0.938202	0.390735	0.989175	18.269419	0.999256	27.590178	0.886214	0.405479	0.905782	28.992925	0.559095	1376	3	0	0	6	1.898305	0.000000	59	56	82.526912	4.445305	0.042436	-0.417076	-8.049077	-0.008450	0.000322	0.494039	1116.775036	0.886214	0.886214	3	0	3	0	6	1.898305	0.000000	3	0	59	56	53	1.473695	4.445305	82.526912	0.042436	45140	32.805233	47.627907	256x256	65536	sparse	Frangi	179	3	13	1340	30.970511	0.587215	26.012132	0.998934	0.392175	0.636301	7	11	0.000000	27	1318	31.390266	0.626619	0.999165	27.085932	0.525266	0.406022								1.578046	-0.230822	-1.977587	-0.028120	True	0.652156	0.590711	0.788096	26.318496	0.997625	7650
7651.png	0.495395	0.900455	0.947621	0.955801	0.939579	0.998777	27.940603	0.998980	28.484699	0.504685	0.568289	0.468525	30.829944	0.554140	1996	4	7	11	7	2.049587	1.750000	121	124	198.137085	3.579006	0.045611	-0.018313	-0.063461	-0.000077	0.000107	-0.020581	1379.574776	0.504685	0.504685	4	7	-3	11	7	2.049587	1.750000	4	1	121	124	103	1.597880	3.579006	198.137085	0.045611	45398	22.744489	32.833667	256x256	65536	sparse	Learned	241	4	24	1981	30.984111	0.593457	27.964019	0.998874	0.525266	0.219900	12	1	0.000000	32	1994	31.284677	0.638694	0.998640	27.418597	0.347319	0.491006	4475	31.919687	0.707630	0.999411	31.021943	0.237207	0.521248	0.520680	0.348389	-0.154166	-0.039317	True	0.581048	0.272236	0.513708	28.004063	0.998854	7651
7652.png	0.574854	0.887948	0.940649	0.944560	0.936770	0.998779	28.009933	0.999019	28.485474	0.616310	0.603469	0.739956	30.224007	0.523458	2112	4	0	0	8	1.947020	0.000000	151	147	216.036580	3.220684	0.021748	0.016066	-0.001782	-0.000055	0.000108	0.031713	1447.469234	0.616310	0.616310	4	0	4	0	8	1.947020	0.000000	4	0	151	147	143	1.469637	3.220684	216.036580	0.021748	45955	21.758996	31.030303	256x256	65536	sparse	Learned	271	4	24	2053	30.550383	0.576235	27.993703	0.998911	0.584597	0.421124	9	8	0.000000	29	2070	30.766440	0.622314	0.998772	27.369268	0.402072	0.555899	4416	31.374689	0.690641	0.999348	30.463337	0.196864	0.578248	0.491770	0.182345	-0.326375	-0.052777	True	0.641204	0.474462	0.558789	28.011715	0.998834	7652
7653.png	0.579944	0.884593	0.938763	0.958730	0.919610	0.998814	27.687385	0.999172	28.464849	0.619298	0.651808	0.464155	30.068234	0.517272	2162	4	2	4	9	1.975610	0.500000	164	162	241.308658	3.280893	0.032425	-0.063416	-0.299974	-0.000211	0.000086	-0.027009	1150.291681	0.619298	0.619298	4	2	2	4	9	1.975610	0.500000	4	0	164	162	151	1.489560	3.280893	241.308658	0.032425	45998	21.275671	30.312673	256x256	65536	sparse	Learned	284	4	24	2119	30.434171	0.574073	27.953397	0.999085	0.646308	0.410217	10	5	0.000000	28	1926	30.634770	0.610813	0.998907	27.232829	0.196839	0.621971	4271	31.277705	0.682125	0.999444	30.621632	0.126435	0.612661	0.511452	0.241591	-0.365937	-0.056801	True	0.673720	0.312711	0.643360	27.987358	0.999024	7653
7654.png	0.575163	0.868869	0.929834	0.880325	0.985244	0.999523	28.511752	0.999447	28.495534	0.563508	0.529989	0.364104	31.440953	0.585758	1742	4	4	8	9	2.000000	1.000000	115	115	170.610173	2.699221	0.020921	0.018560	0.550902	0.000010	0.000036	0.016815	1064.874411	0.563508	0.563508	4	4	0	8	9	2.000000	1.000000	4	0	115	115	98	1.483567	2.699221	170.610173	0.020921	44844	25.742824	37.621125	256x256	65536	sparse	Learned	235	4	23	1649	31.598282	0.610490	27.967931	0.999411	0.546693	0.217295	8	0	0.500000	34	1614	31.856003	0.648421	0.999319	27.596668	0.240428	0.550682	5316	32.859727	0.750906	0.999732	32.121781	0.172404	0.555985	0.527603	0.312694	-0.157329	-0.024733	True	0.527633	0.192113	0.556604	27.960849	0.999513	7654
7655.png	0.720588	0.916978	0.956691	0.954369	0.959024	0.998133	29.075606	0.998201	29.238404	0.733949	0.675348	1.081725	31.581256	0.598397	2264	4	4	8	9	2.000000	1.000000	169	169	261.350288	3.885445	0.030937	-0.000249	0.070108	-0.000020	0.000084	0.001719	1589.344501	0.733949	0.733949	4	4	0	8	9	2.000000	1.000000	4	1	169	169	152	1.546451	3.885445	261.350288	0.030937	44696	19.742049	28.946996	256x256	65536	sparse	Learned	289	4	28	2197	31.765493	0.637368	28.984240	0.998117	0.732231	0.681093	7	13	0.000000	40	2100	32.120203	0.675840	0.997940	28.879260	0.195008	0.748062	4017	32.468110	0.717332	0.998932	31.534226	0.079720	0.696846	0.254164	-0.005746	-0.184236	-0.038971	True	0.710616	0.768691	0.720837	29.005498	0.998153	7655
