stem,segmenter,iou_cpu_gpu,pixels_differ,segGPU_t100_n_components,segGPU_t100_total_length_px,segGPU_t100_mean_width_px,segGPU_t100_n_branches,segGPU_t100_n_junctions,segGPU_t100_cycle_rank,segGPU_degree5_n_components,segGPU_degree5_total_length_px,segGPU_degree5_mean_width_px,segGPU_degree5_n_branches,segGPU_degree5_n_junctions,segGPU_degree5_cycle_rank
7521,Learned,1.0,0,4,232.6223663640861,6.892626637666284,6,1,0,4,232.6223663640861,6.892626637666284,6,1,0
7522,Learned,1.0,0,4,237.55129855222066,5.614688811219375,10,4,2,4,237.55129855222066,5.614688811219375,10,4,2
7523,Learned,1.0,0,4,197.1959594928933,5.827187333203358,4,0,0,4,197.1959594928933,5.827187333203358,4,0,0
7524,Learned,1.0,0,5,232.4507934888323,6.244567942603771,5,0,0,5,232.4507934888323,6.244567942603771,5,0,0
7525,Learned,1.0,0,4,251.76450198781708,7.3585577905933555,9,3,1,4,251.76450198781708,7.3585577905933555,9,3,1
7526,Learned,1.0,0,5,288.07821048680194,6.9947498451282994,18,7,1,5,278.24978336205567,6.984850691641245,14,5,1
7527,Learned,1.0,0,4,208.8233764908628,4.939838895536106,10,3,0,4,203.9949493661166,4.914603860157228,6,1,0
7528,Learned,1.0,0,5,279.0365799264593,7.239058935055713,12,4,1,5,275.6223663640862,7.245178057758824,10,3,1
7529,Learned,1.0,0,4,250.0071426749364,4.972507667161507,8,2,0,4,250.0071426749364,4.972507667161507,8,2,0
7530,Learned,1.0,0,4,300.32085117392114,6.013267624081339,8,2,0,4,300.32085117392114,6.013267624081339,8,2,0
7531,Learned,1.0,0,4,273.0365799264592,5.917760647065641,9,3,1,4,273.0365799264592,5.917760647065641,9,3,1
7532,Learned,1.0,0,5,220.72287142747456,5.4316033299291195,7,1,0,5,220.72287142747456,5.4316033299291195,7,1,0
7533,Learned,1.0,0,4,171.82337649086284,7.409009348417123,6,1,0,4,171.82337649086284,7.409009348417123,6,1,0
7534,Learned,1.0,0,6,259.8355697996826,4.998803908746258,10,2,0,6,259.8355697996826,4.998803908746258,10,2,0
7535,Learned,1.0,0,5,280.9655121145938,6.45774694811035,12,4,1,5,278.9655121145938,6.418012623893147,10,3,1
7536,Learned,1.0,0,5,260.06601717798213,5.535313706155085,10,3,1,5,255.65180361560903,5.521814920223192,8,2,1
7537,Learned,0.9994459833795014,1,4,219.8944443027283,8.171641664694214,9,3,1,4,219.8944443027283,8.171641664694214,9,3,1
7538,Learned,1.0,0,4,277.6934341759516,6.552600278582407,8,2,0,4,277.6934341759516,6.552600278582407,8,2,0
7540,Learned,1.0,0,4,199.13708498984755,5.8723018616975,7,2,1,4,195.72287142747447,5.856614362568596,5,1,1
7541,Learned,1.0,0,4,305.96551211459376,6.426882785201131,17,7,1,4,293.8944443027283,6.482664403292641,11,4,1
7542,Learned,1.0,0,4,283.86500705120545,7.3239945305003955,8,2,0,4,283.86500705120545,7.3239945305003955,8,2,0
7543,Frangi,1.0,0,3,62.2842712474619,8.662670695121022,5,1,0,3,58.45584412271572,8.539455803405541,3,0,0
7544,Frangi,1.0,0,3,59.62741699796953,8.364126659344743,5,1,0,3,56.79898987322334,8.181301086867803,3,0,0
7545,Learned,1.0,0,4,251.23759005323592,6.709108790546566,8,2,0,4,251.23759005323592,6.709108790546566,8,2,0
7546,Learned,1.0,0,4,358.87720036002526,5.547855834280232,15,6,1,4,358.87720036002526,5.547855834280232,15,6,1
7547,Learned,1.0,0,4,167.92388155425115,5.161290766658538,6,1,0,4,164.09545442950497,5.181341365679009,4,0,0
7549,Learned,1.0,0,6,248.1665222413705,4.653306346796941,10,2,0,6,248.1665222413705,4.653306346796941,10,2,0
7550,Learned,1.0,0,5,302.8233764908628,4.86010973251885,10,3,1,5,298.99494936611666,4.856354157783976,8,2,1
7551,Learned,0.9991212653778558,1,6,237.55129855222066,4.926848009484567,10,2,0,6,231.3086578651014,4.890351188758002,6,0,0
7552,Learned,1.0,0,6,251.24978336205567,5.7597135204536265,6,0,0,6,251.24978336205567,5.7597135204536265,6,0,0
7553,Learned,1.0,0,5,307.1492782986674,5.264258200951385,18,8,3,5,298.32085117392114,5.245153118728272,12,5,3
7554,Learned,1.0,0,5,261.86500705120545,6.669056136589093,15,5,0,5,239.9655121145938,6.767960122251212,9,2,0
7555,Learned,1.0,0,4,237.8944443027283,7.606067300475626,10,3,0,4,234.0660171779821,7.60225956524302,8,2,0
7556,Learned,0.9993016759776536,1,4,246.27922061357845,5.864727007825208,6,1,1,4,246.27922061357845,5.864727007825208,6,1,1
7557,Learned,1.0,0,4,307.86500705120545,5.474516905601266,18,7,0,4,305.86500705120545,5.460870128040766,16,6,0
7558,Learned,1.0,0,4,271.73506473629425,4.885205492510901,8,2,0,4,271.73506473629425,4.885205492510901,8,2,0
7559,Learned,1.0,0,4,250.45079348883235,5.694029907010986,15,6,1,4,242.20815280171308,5.6907957249563434,11,4,1
7560,Learned,1.0,0,5,204.7228714274745,6.588757145539497,9,2,0,5,196.48023074035524,6.608561222369695,5,0,0
7561,Learned,1.0,0,5,267.3919189857866,4.998497231983853,11,3,0,5,262.9777054234135,4.950613057024767,7,1,0
7562,Learned,0.9992548435171386,1,5,234.23759005323598,5.79385635887113,14,5,1,5,227.99494936611666,5.776616549055535,10,3,1
7563,Learned,1.0,0,4,228.0660171779821,5.362532137207463,6,1,0,4,228.0660171779821,5.362532137207463,6,1,0
7564,Learned,1.0,0,6,289.37972567696687,5.506408228497877,10,2,0,6,289.37972567696687,5.506408228497877,10,2,0
7565,Learned,1.0,0,5,294.22034611053283,5.025802749450209,14,5,1,5,289.3919189857866,5.022019981571942,12,4,1
7566,Learned,1.0,0,5,193.7228714274745,6.166961237710292,7,1,0,5,190.3086578651014,6.187044281902357,5,0,0
7567,Learned,1.0,0,4,278.27922061357856,5.303406240975204,9,3,1,4,278.27922061357856,5.303406240975204,9,3,1
7568,Learned,1.0,0,4,196.8528137423857,8.104198662526585,9,3,1,4,193.43860018001263,8.041538125293746,7,2,1
7569,Learned,1.0,0,4,257.55129855222077,6.04073159075008,12,4,0,4,257.55129855222077,6.04073159075008,12,4,0
7570,Learned,1.0,0,5,322.8772003600251,5.910787401488433,11,3,0,5,321.4629867976521,5.905281714600908,9,2,0
7571,Learned,1.0,0,5,258.5512985522207,5.975430121691614,12,4,1,5,258.5512985522207,5.975430121691614,12,4,1
7574,Learned,1.0,0,4,176.58073580374355,6.269160824438236,6,1,0,4,174.58073580374355,6.199858340112275,4,0,0
7575,Learned,1.0,0,4,260.5512985522207,5.552365796915194,9,3,1,4,260.5512985522207,5.552365796915194,9,3,1
7576,Learned,1.0,0,5,254.6223663640862,5.951240875295447,7,1,0,5,254.6223663640862,5.951240875295447,7,1,0
7577,Learned,1.0,0,4,243.9655121145938,5.43722791137685,10,3,0,4,240.55129855222071,5.413299766939927,8,2,0
7578,Learned,1.0,0,5,214.99494936611666,5.7510760904739815,11,3,0,5,207.75230867899737,5.6585568298160815,9,2,0
7579,Learned,1.0,0,4,148.29646455628165,6.419443879113816,10,3,1,4,136.46803743153544,6.28523601551631,5,1,1
7581,Learned,1.0,0,4,214.82337649086287,7.279044443253883,14,5,1,4,195.3380951166243,7.319787057606332,7,2,1
7582,Learned,1.0,0,4,241.65180361560903,6.624699765410528,10,3,0,4,237.23759005323592,6.525690781293231,8,2,0
7583,Learned,1.0,0,4,263.5512985522207,5.786013477887929,10,3,0,4,263.5512985522207,5.786013477887929,10,3,0
7584,Learned,1.0,0,5,306.8772003600252,5.71386187596574,11,3,0,5,300.4629867976521,5.691847133347373,7,1,0
7585,Learned,1.0,0,4,181.9949493661166,7.020250900176048,6,1,0,4,181.9949493661166,7.020250900176048,6,1,0
7586,Learned,1.0,0,4,245.8944443027283,6.517407817578324,10,3,0,4,245.8944443027283,6.517407817578324,10,3,0
7587,Learned,1.0,0,4,254.1665222413705,6.603995398717791,11,4,1,4,249.7523086789974,6.611838905950664,9,3,1
7588,Learned,1.0,0,4,255.03657992645924,4.941627309701676,10,3,0,4,252.20815280171306,4.942896811131395,8,2,0
7589,Learned,1.0,0,4,220.99494936611666,6.8492624788666046,15,6,1,4,209.33809511662432,6.927004721555171,9,3,1
7590,Learned,1.0,0,4,249.2792206135786,6.245568839774842,12,4,0,4,242.86500705120545,6.243934804861571,10,3,0
7591,Learned,1.0,0,5,250.7523086789974,6.841780529498498,17,6,0,5,234.50966799187808,6.98961690663247,11,3,0
7592,Learned,1.0,0,4,276.0071426749363,6.427994270034859,6,1,0,4,273.0071426749363,6.43269738072099,4,0,0
7593,Learned,1.0,0,5,247.3797256769669,5.555987701384105,11,3,0,5,241.55129855222071,5.518464576080916,7,1,0
7594,Learned,1.0,0,4,219.72287142747447,5.239464480350213,4,0,0,4,219.72287142747447,5.239464480350213,4,0,0
7595,Learned,1.0,0,5,183.40916292848974,6.007530031028757,7,1,0,5,179.58073580374355,6.02574729116182,5,0,0
7596,Learned,1.0,0,5,324.3208511739212,6.359989167493963,12,4,1,5,315.07821048680194,6.341501606873624,8,2,1
7597,Learned,1.0,0,4,263.42135623730945,7.1067090633679,13,5,1,4,261.0071426749364,7.073613072281119,11,4,1
7598,Learned,1.0,0,5,202.92388155425118,7.822497600321315,9,2,0,5,198.5096679918781,7.730337009094578,7,1,0
7599,Learned,1.0,0,4,318.49242404917493,5.189722733270353,8,2,0,4,314.0782104868018,5.181770589341547,6,1,0
7601,Learned,1.0,0,6,277.65180361560897,6.432039518341309,8,1,0,6,277.65180361560897,6.432039518341309,8,1,0
7602,Learned,1.0,0,5,188.95331880577402,7.676322095438411,9,2,0,5,188.95331880577402,7.676322095438411,9,2,0
7603,Learned,1.0,0,4,320.49242404917493,6.205498077002291,15,5,0,4,313.24978336205567,6.156342415313948,13,4,0
7604,Learned,1.0,0,5,272.0782104868019,5.565470601891093,7,1,0,5,272.0782104868019,5.565470601891093,7,1,0
7605,Learned,1.0,0,4,240.86500705120554,5.5930275340127595,11,4,1,4,240.86500705120554,5.5930275340127595,11,4,1
7606,Learned,1.0,0,4,249.00714267493638,4.8896473363081565,6,1,0,4,249.00714267493638,4.8896473363081565,6,1,0
7607,Learned,1.0,0,5,234.13708498984758,5.154339268113426,7,1,0,5,234.13708498984758,5.154339268113426,7,1,0
7608,Learned,1.0,0,4,320.97770542341357,5.965663416869946,11,4,1,4,320.97770542341357,5.965663416869946,11,4,1
7609,Learned,1.0,0,4,232.96551211459376,5.7060577220938224,8,2,0,4,232.96551211459376,5.7060577220938224,8,2,0
7610,Learned,1.0,0,5,294.5218613006979,7.167439441163504,14,5,2,5,290.1076477383248,7.1665401661875645,12,4,2
7611,Learned,1.0,0,4,303.83556979968256,5.593836602941071,15,6,1,4,299.4213562373094,5.555771219847829,13,5,1
7612,Learned,1.0,0,5,235.23759005323592,5.043799277439046,9,2,0,5,235.23759005323592,5.043799277439046,9,2,0
7613,Learned,1.0,0,5,307.8355697996826,5.749074082684105,14,5,1,5,301.4213562373095,5.74715260156883,12,4,1
7614,Learned,1.0,0,6,229.72287142747447,5.209399569995245,6,0,0,6,229.72287142747447,5.209399569995245,6,0,0
7616,Learned,1.0,0,4,223.69343417595158,6.110010547819096,8,2,0,4,223.69343417595158,6.110010547819096,8,2,0
7617,Learned,1.0,0,4,135.95331880577405,6.266480601541373,4,0,0,4,135.95331880577405,6.266480601541373,4,0,0
7619,Learned,1.0,0,4,207.75230867899734,6.387904393489299,6,1,0,4,207.75230867899734,6.387904393489299,6,1,0
7620,Learned,1.0,0,6,292.492424049175,5.733615966904562,12,3,0,6,284.24978336205567,5.74326538983289,8,1,0
7621,Learned,1.0,0,4,216.48023074035518,5.810445816271396,10,3,0,4,210.0660171779821,5.835545038113019,8,2,0
7622,Learned,1.0,0,4,214.4386001800126,6.4202333390287425,9,3,1,4,214.4386001800126,6.4202333390287425,9,3,1
7623,Learned,1.0,0,5,233.55129855222071,4.794449216190091,7,1,0,5,233.55129855222071,4.794449216190091,7,1,0
7624,Learned,1.0,0,4,194.26702730475876,6.409763056987251,4,0,0,4,194.26702730475876,6.409763056987251,4,0,0
7625,Learned,1.0,0,5,277.17871555019025,6.357703238802266,13,4,0,5,273.17871555019025,6.302921279950195,11,3,0
7626,Learned,1.0,0,5,216.85281374238568,5.357325338363649,7,1,0,5,212.6101730552664,5.337849077322576,5,0,0
7627,Learned,0.9989764585465711,1,4,156.71067811865476,6.056763262377438,4,0,0,4,156.71067811865476,6.056763262377438,4,0,0
7628,Learned,1.0,0,5,179.99494936611666,5.106066239142498,5,0,0,5,179.99494936611666,5.106066239142498,5,0,0
7629,Learned,1.0,0,5,199.85281374238568,4.917535692859719,7,1,0,5,199.85281374238568,4.917535692859719,7,1,0
7630,Learned,1.0,0,4,202.40916292848974,5.782572880352427,8,2,0,4,202.40916292848974,5.782572880352427,8,2,0
7631,Learned,1.0,0,4,244.79393923933998,5.827875809959729,10,3,0,4,244.79393923933998,5.827875809959729,10,3,0
7632,Learned,1.0,0,4,249.7645019878171,6.785775059670826,13,5,2,4,249.7645019878171,6.785775059670826,13,5,2
7633,Learned,1.0,0,4,213.96551211459376,5.347674749423234,6,1,0,4,213.96551211459376,5.347674749423234,6,1,0
7634,Learned,0.9993275050437121,1,4,255.42135623730954,5.972991270950891,12,4,0,4,255.42135623730954,5.972991270950891,12,4,0
7635,Learned,1.0,0,4,238.4802307403552,6.736392516672974,10,3,1,4,233.06601717798208,6.808360790408612,5,1,1
7636,Learned,1.0,0,4,251.24978336205575,5.275852625958959,16,6,0,4,246.4213562373095,5.2871521999530575,14,5,0
7637,Learned,1.0,0,5,219.40916292848968,7.197717812110299,7,1,0,5,215.58073580374352,7.234029109288466,5,0,0
7638,Learned,1.0,0,5,252.62236636408613,5.969082908067828,6,1,1,5,252.62236636408613,5.969082908067828,6,1,1
7639,Learned,1.0,0,4,278.6639969244287,7.618891976558404,6,1,0,4,278.6639969244287,7.618891976558404,6,1,0
7640,Learned,1.0,0,4,149.19595949289334,5.086233417650727,6,1,0,4,149.19595949289334,5.086233417650727,6,1,0
7641,Learned,1.0,0,5,243.58073580374355,5.897527377523776,16,6,1,5,233.92388155425112,5.872723714692947,10,3,1
7642,Learned,1.0,0,4,166.2964645562817,5.85536552990082,10,3,0,4,157.6396103067893,5.875867868225769,6,1,0
7643,Learned,1.0,0,4,186.50966799187805,4.723835581984583,6,1,0,4,186.50966799187805,4.723835581984583,6,1,0
7644,Learned,1.0,0,4,239.10764773832483,7.381916606031294,12,4,0,4,226.86500705120548,7.367228815929842,6,1,0
7645,Learned,0.9992774566473989,1,4,264.2081528017131,5.620462259920976,15,6,2,4,258.96551211459376,5.6422991075952185,12,5,2
7646,Learned,1.0,0,4,416.16147160748716,5.790517242834552,23,11,4,4,413.1614716074871,5.788351623143059,21,10,4
7647,Learned,1.0,0,5,226.62236636408613,5.248583948329041,7,1,0,5,222.62236636408613,5.206454109606913,5,0,0
7648,Learned,1.0,0,5,234.9238815542512,6.842220441292926,11,3,0,5,229.6812408671319,6.871277963697793,9,2,0
7649,Learned,1.0,0,4,223.50966799187808,5.863091874059475,8,2,0,4,223.50966799187808,5.863091874059475,8,2,0
7650,Frangi,1.0,0,3,84.94112549695427,8.96675979393862,5,1,0,3,82.52691193458118,8.919397351925353,3,0,0
7651,Learned,1.0,0,4,196.89444430272832,7.065584115887886,9,3,1,4,192.8944443027283,6.9664478844465165,7,2,1
7652,Learned,1.0,0,4,217.4507934888323,6.463066996752848,6,1,0,4,216.03657992645918,6.412798458909617,4,0,0
7653,Learned,1.0,0,4,238.48023074035518,6.602218706909276,6,1,0,4,238.48023074035518,6.602218706909276,6,1,0
7654,Learned,1.0,0,4,169.36753236814715,5.405943109702041,8,2,0,4,169.36753236814715,5.405943109702041,8,2,0
7655,Learned,1.0,0,4,261.350288425444,7.8398892920442576,11,4,1,4,261.350288425444,7.8398892920442576,11,4,1
7656,Learned,1.0,0,4,208.82337649086287,5.22761117079325,8,2,0,4,208.82337649086287,5.22761117079325,8,2,0
7657,Learned,0.9993174061433447,1,4,276.2497833620556,5.413941012980149,8,2,0,4,276.2497833620556,5.413941012980149,8,2,0
7658,Learned,1.0,0,4,210.50966799187808,7.212659380114851,12,4,0,4,203.09545442950497,7.2178386762767035,10,3,0
7659,Learned,1.0,0,5,297.8355697996826,6.537995183622138,18,7,1,5,279.17871555019025,6.483253998455976,8,2,1
7660,Learned,1.0,0,4,211.8528137423857,5.017052496176385,8,2,0,4,211.8528137423857,5.017052496176385,8,2,0
7661,Learned,0.9994579945799458,1,5,284.1787155501902,6.358180861510618,9,2,0,5,282.1787155501902,6.358031410149278,7,1,0
7663,Learned,1.0,0,5,380.4041122946064,6.142911706800765,16,6,1,5,374.5756851698602,6.106006204579333,14,5,1
7664,Learned,1.0,0,4,267.93607486307087,6.734777299937644,10,3,0,4,261.52186130069776,6.7355832285831125,8,2,0
7665,Learned,1.0,0,4,224.55129855222066,6.126545694014703,6,1,0,4,221.13708498984755,6.094241359588188,4,0,0
7666,Learned,1.0,0,4,232.8650070512054,6.085253671222384,10,3,0,4,228.03657992645924,6.126085437070415,8,2,0
7667,Learned,1.0,0,5,223.4802307403552,5.376914637565632,5,0,0,5,223.4802307403552,5.376914637565632,5,0,0
7668,Learned,1.0,0,4,352.7056274847714,6.489100149885068,23,11,3,4,342.04877323527904,6.470749458714546,17,8,3
7669,Learned,1.0,0,4,220.6812408671319,5.3571717947862,13,5,1,4,216.68124086713186,5.341464527370418,9,3,1
7670,Learned,1.0,0,4,286.73506473629425,4.8791423975799715,13,5,1,4,282.90663761154804,4.876610883541585,11,4,1
7671,Learned,1.0,0,5,300.9066376115481,6.124566819640092,9,2,0,5,296.0782104868019,6.117351364561975,7,1,0
7672,Learned,1.0,0,4,163.6101730552664,5.60454576214266,6,1,0,4,160.6101730552664,5.549732524615152,4,0,0
7673,Learned,1.0,0,4,141.0538238691624,6.703917080789235,6,1,0,4,139.0538238691624,6.660305897073872,4,0,0
7674,Learned,1.0,0,5,232.5512985522207,6.260334469047903,9,2,0,5,232.5512985522207,6.260334469047903,9,2,0
7675,Learned,1.0,0,5,327.87720036002514,5.495638172111018,11,3,0,5,324.4629867976521,5.515007326676615,9,2,0
7676,Learned,1.0,0,4,304.3919189857866,6.417248562189936,10,3,0,4,304.3919189857866,6.417248562189936,10,3,0
7677,Learned,0.999507874015748,1,5,296.17871555019025,7.110793974458128,15,5,1,5,286.35028842544403,7.066921559855175,10,3,1
7678,Learned,0.9993084370677732,1,4,294.97770542341345,5.244893680748088,11,4,1,4,286.56349186104035,5.1895527846931975,9,3,1
7679,Learned,1.0,0,4,202.37972567696684,6.652318699428774,6,1,0,4,199.37972567696684,6.524147692576003,4,0,0
7680,Learned,1.0,0,4,351.7056274847714,4.9628903017447055,13,5,1,4,351.7056274847714,4.9628903017447055,13,5,1
7681,Learned,1.0,0,4,187.29646455628168,5.464550730260659,9,3,1,4,180.0538238691624,5.317668399868321,7,2,1
7682,Learned,1.0,0,5,289.4802307403552,5.925260823605513,11,3,0,5,286.06601717798213,5.879533546669855,9,2,0
7684,Learned,1.0,0,4,186.09545442950497,6.16475611760524,6,1,0,4,184.6812408671319,6.153502079553355,4,0,0
7685,Learned,1.0,0,4,221.86500705120542,6.13824910198114,9,3,1,4,221.86500705120542,6.13824910198114,9,3,1
7687,Learned,1.0,0,4,256.96551211459376,5.743124161145084,15,6,1,4,255.55129855222074,5.730204755842684,13,5,1
7688,Learned,1.0,0,4,227.79393923933992,4.789411554976301,8,2,0,4,222.96551211459376,4.770827951641524,6,1,0
7689,Learned,1.0,0,4,226.0243866176395,6.525710752988583,8,2,0,4,226.0243866176395,6.525710752988583,8,2,0
7690,Learned,1.0,0,5,255.86500705120542,6.613255857444472,7,1,0,5,255.86500705120542,6.613255857444472,7,1,0
7691,Learned,1.0,0,4,229.7228714274745,6.556143459000105,8,2,0,4,229.7228714274745,6.556143459000105,8,2,0
7692,Learned,1.0,0,5,284.13708498984755,5.97000951668007,10,3,2,5,284.13708498984755,5.97000951668007,10,3,2
7693,Learned,1.0,0,4,229.8528137423857,6.17192654409849,10,3,0,4,226.4386001800126,6.129285197875496,8,2,0
7694,Frangi,1.0,0,2,96.59797974644665,10.467076468860192,5,2,1,2,96.59797974644665,10.467076468860192,5,2,1
7695,Learned,1.0,0,5,261.9360748630709,5.613225740208463,10,3,1,5,261.9360748630709,5.613225740208463,10,3,1
7696,Learned,1.0,0,6,278.5340546095175,5.577589380734711,8,1,0,6,278.5340546095175,5.577589380734711,8,1,0
7697,Learned,1.0,0,4,269.69343417595167,5.756684202976579,14,5,0,4,260.86500705120545,5.675751503250873,10,3,0
7698,Learned,1.0,0,4,309.90663761154815,7.19764263185262,16,6,0,4,309.90663761154815,7.19764263185262,16,6,0
7699,Learned,1.0,0,6,275.13708498984755,5.00705156805044,10,2,0,6,269.1370849898475,4.918021024787739,6,0,0
7700,Learned,1.0,0,5,352.60512242138304,6.544055158064072,14,5,1,5,341.5340546095175,6.553389177830493,10,3,1
7702,Learned,1.0,0,5,256.52186130069776,4.6654479071545385,5,0,0,5,256.52186130069776,4.6654479071545385,5,0,0
7703,Learned,1.0,0,4,206.09545442950497,5.4364844513008155,8,2,0,4,202.26702730475878,5.441034192021479,6,1,0
7704,Learned,1.0,0,4,323.42135623730945,5.411175085262167,11,4,2,4,319.0071426749364,5.410521033981305,9,3,2
7705,Learned,1.0,0,4,269.76450198781714,5.832544593096794,8,2,0,4,269.76450198781714,5.832544593096794,8,2,0
7706,Learned,1.0,0,4,276.17871555019013,5.540847825284978,8,2,0,4,276.17871555019013,5.540847825284978,8,2,0
7707,Learned,1.0,0,5,181.6101730552664,5.599130881322104,7,1,0,5,177.6101730552664,5.599448604486949,5,0,0
7708,Learned,1.0,0,5,225.89444430272832,4.8062449653822386,7,1,0,5,216.65180361560903,4.807942557199372,5,0,0
7709,Learned,1.0,0,5,186.7817459305202,5.868646465615875,5,0,0,5,186.7817459305202,5.868646465615875,5,0,0
7710,Learned,1.0,0,4,227.9360748630709,6.563731880530522,10,3,0,4,222.52186130069782,6.567394165661861,8,2,0
7711,Learned,1.0,0,4,275.82337649086287,5.222442374092404,10,3,1,4,275.82337649086287,5.222442374092404,10,3,1
7712,Learned,1.0,0,5,215.30865786510142,6.342852464944297,9,2,0,5,215.30865786510142,6.342852464944297,9,2,0
7713,Learned,1.0,0,4,255.20815280171308,7.338582861078847,11,4,1,4,250.79393923933998,7.367223144944822,9,3,1
7714,Learned,1.0,0,4,243.96551211459376,6.602062862802078,8,2,0,4,239.55129855222071,6.613151982498113,6,1,0
7715,Learned,1.0,0,5,322.49242404917493,5.7012569550046805,11,3,0,5,317.66399692442883,5.682047511354639,9,2,0
7716,Learned,1.0,0,4,212.06601717798213,5.187669086151079,9,3,1,4,212.06601717798213,5.187669086151079,9,3,1
7717,Learned,1.0,0,5,262.6639969244287,5.848200729393969,7,1,0,5,262.6639969244287,5.848200729393969,7,1,0
7718,Learned,1.0,0,5,243.4802307403552,4.756902646832127,9,2,0,5,243.4802307403552,4.756902646832127,9,2,0
7719,Learned,1.0,0,5,225.48023074035515,6.097850183207264,7,1,0,5,223.48023074035515,6.084575732387723,5,0,0
7720,Learned,1.0,0,4,187.4386001800126,6.176204362083452,8,2,0,4,180.6101730552664,6.171910132631681,4,0,0
7721,Learned,1.0,0,4,233.45079348883226,5.050163365428646,6,1,0,4,228.62236636408608,5.023166867275985,4,0,0
7722,Learned,1.0,0,4,220.65180361560903,6.559138648171641,13,5,1,4,214.65180361560903,6.5770861401872,9,3,1
7723,Learned,1.0,0,4,126.39696961966999,8.39229209735228,8,2,1,4,119.5685424949238,8.27684341255559,5,1,1
7724,Learned,1.0,0,4,177.33809511662426,5.9914654787917945,11,4,1,4,171.5096679918781,5.859411835197841,9,3,1
7725,Learned,1.0,0,5,250.13708498984758,5.73515713444978,7,1,0,5,250.13708498984758,5.73515713444978,7,1,0
7726,Learned,1.0,0,5,218.2375900532359,5.661946908602665,11,3,0,5,218.2375900532359,5.661946908602665,11,3,0
7727,Learned,1.0,0,4,244.5512985522207,5.419981283965539,10,3,0,4,240.1370849898476,5.4302342361869655,8,2,0
7728,Learned,1.0,0,5,346.94826817189073,6.4512996311271,18,7,1,5,344.5340546095176,6.465075883269984,16,6,1
7729,Learned,1.0,0,5,231.40916292848976,5.06839276516166,8,2,1,5,231.40916292848976,5.06839276516166,8,2,1
7730,Learned,1.0,0,4,227.35028842544406,6.396139047986392,11,4,1,4,222.93607486307096,6.409497248689021,9,3,1
7731,Learned,1.0,0,4,253.55129855222066,5.13926533959357,9,3,1,4,253.55129855222066,5.13926533959357,9,3,1
7732,Learned,1.0,0,5,298.0782104868019,6.259812787935689,11,3,0,5,298.0782104868019,6.259812787935689,11,3,0
7733,Learned,1.0,0,4,240.8944443027283,7.170386074763392,15,6,1,4,230.23759005323592,7.17058409868749,11,4,1
7734,Learned,1.0,0,4,306.39191898578673,5.153520187956721,14,5,0,4,297.7350647362943,5.15331614157105,10,3,0
7735,Learned,1.0,0,5,283.237590053236,6.059120574718596,13,4,0,5,280.82337649086287,6.0502146950783855,11,3,0
7736,Learned,1.0,0,4,194.96551211459374,5.025186072247408,4,0,0,4,194.96551211459374,5.025186072247408,4,0,0
7737,Learned,1.0,0,5,207.99494936611666,5.699384156671375,7,1,0,5,204.58073580374355,5.6924966952109,5,0,0
7738,Learned,1.0,0,4,267.79393923934,5.382585147835318,10,4,2,4,264.79393923934,5.376238055308723,8,3,2
7739,Learned,1.0,0,4,378.29141392239836,6.09933129086206,18,7,0,4,378.29141392239836,6.09933129086206,18,7,0
7740,Learned,1.0,0,5,243.89444430272832,6.20775482712347,9,2,0,5,240.8944443027283,6.184412875062907,7,1,0
7741,Learned,1.0,0,5,207.8944443027283,6.57544307625499,11,3,0,5,204.06601717798213,6.536085701569817,9,2,0
7743,Learned,1.0,0,4,169.4680374315355,6.960717483586369,9,3,1,4,165.05382386916241,6.99975882908435,7,2,1
7744,Learned,1.0,0,5,312.9777054234135,5.088224550035918,11,3,0,5,312.9777054234135,5.088224550035918,11,3,0
7745,Learned,1.0,0,4,237.72287142747444,5.465499536099364,8,2,0,4,237.72287142747444,5.465499536099364,8,2,0
7746,Learned,1.0,0,6,193.65180361560903,5.493682012957688,6,0,0,6,193.65180361560903,5.493682012957688,6,0,0
7747,Learned,1.0,0,5,388.91883092036784,6.002724671417096,13,4,0,5,388.91883092036784,6.002724671417096,13,4,0
7748,Learned,1.0,0,5,178.65180361560903,4.91246088473109,5,0,0,5,178.65180361560903,4.91246088473109,5,0,0
7749,Learned,1.0,0,5,312.6639969244288,5.397187620253668,15,5,0,5,309.2497833620556,5.400220679563729,13,4,0
7750,Learned,1.0,0,5,239.96551211459382,6.250806448583357,9,2,0,5,239.96551211459382,6.250806448583357,9,2,0
7752,Learned,1.0,0,4,215.48023074035524,6.0056267546645845,8,2,0,4,211.48023074035524,5.932572034855003,6,1,0
7753,Learned,1.0,0,6,209.61017305526642,6.068658813353584,8,1,0,6,209.61017305526642,6.068658813353584,8,1,0
7754,Learned,0.9992389649923896,1,5,202.65180361560903,6.145792319764964,5,0,0,5,202.65180361560903,6.145792319764964,5,0,0
7755,Learned,1.0,0,4,185.50966799187808,5.3073794508514185,6,1,0,4,178.68124086713186,5.283133011763227,4,0,0
7756,Learned,1.0,0,4,266.20815280171314,6.495925749860828,14,5,0,4,261.3797256769669,6.524276874897607,12,4,0
7757,Learned,1.0,0,4,295.03657992645924,5.80912899026124,8,2,0,4,295.03657992645924,5.80912899026124,8,2,0
7758,Learned,1.0,0,5,202.96551211459376,6.891249446949918,5,0,0,5,202.96551211459376,6.891249446949918,5,0,0
