filename	gt_iou	seg_iou	seg_f1	seg_precision	seg_recall	gt_fg_ssim	gt_fg_psnr	ng_fg_ssim	ng_fg_psnr	ng_iou	ng_topo_q	topo_preservation	ng_psnr	ng_ssim	ng_bytes	graph_n_components	graph_n_cycles	graph_n_junctions	graph_n_endpoints	graph_mean_degree	graph_complexity	n_nodes	n_edges	total_edge_length	mean_width_px	mean_curvature	delta_gt_iou	delta_gt_fg_psnr	delta_gt_fg_ssim	delta_fg_ssim	delta_iou	total_time_ms	self_iou	ng_recon_iou	ng_n_components	ng_n_cycles	ng_euler_characteristic	ng_n_junctions	ng_n_endpoints	ng_mean_degree	ng_graph_complexity	ng_seg_beta_0	ng_seg_beta_1	graph_n_nodes	graph_n_edges	graph_n_sampled	graph_mean_edge_length	graph_mean_width	graph_total_edge_length	graph_mean_curvature	png_bytes	ng_vs_png	ng_vs_raw	image_shape	image_pixels	image_type	segmenter	n_points	n_structures	webp_quality	webp_bytes	webp_psnr	webp_ssim	webp_fg_ssim	webp_fg_psnr	webp_topo_q	webp_iou	gt_available	pre_gt_iou	pre_ng_psnr	pre_ng_ssim	pre_ng_fg_psnr	gt_topology_q	recon_topology_q	stem	jpeg_quality	jpeg_bytes	jpeg_psnr	jpeg_ssim	jpeg_fg_psnr	jpeg_fg_ssim	jpeg_iou	jpeg_topo_q	jpeg_beta_0	jpeg_beta_1	jpeg_betti_preservation	jp2_bytes	jp2_psnr	jp2_ssim	jp2_fg_ssim	jp2_fg_psnr	jp2_topo_q	jp2_iou	delta_fg_psnr	delta_topo_q	delta_psnr	delta_ssim	jpeg_gt_iou	jpeg_gt_fg_psnr	jpeg_gt_fg_ssim
M1_008_y512x0.png	0.025424	0.000815	0.001629	0.011236	0.000878	0.988946	15.774679	0.999979	27.878070	0.001964	0.164730	5.663005	27.445892	0.735145	664	1	0	0	2	1.333333	0.000000	3	2	9.656854	3.495276	0.000000						542.285204	0.001964	0.001964	1	0	1	0	2	1.333333	0.000000	1	0	3	2	1	4.828427	3.495276	9.656854	0.000000	31672	47.698795	98.698795	256x256	65536	dense	Frangi	84	1	1	630	33.599344	0.868777	0.999952	22.837740	1.000000	0.002002	True	0.025428	27.450820	0.736689	27.869517	0.176439	0.999175	M1_008_y512x0																									
M1_008_y512x256.png	0.152130	0.002904	0.005791	0.450980	0.002914	0.962309	18.297211	0.999996	27.045152	0.001056	0.130642	2.234293	22.971616	0.546664	560	1	0	1	3	1.500000	0.000000	4	3	6.828427	3.252513	0.000000						488.353252	0.001056	0.001056	1	0	1	1	3	1.500000	0.000000	1	0	4	3	0	2.276142	3.252513	6.828427	0.000000	38782	69.253571	117.028571	256x256	65536	sparse	Frangi	51	1									True	0.152156	22.971489	0.546685	26.926554	0.447301	0.999401	M1_008_y512x256																									
M1_008_y512x512.png	0.192489	0.000000	0.000000	0.000000	0.000000	0.951231	17.518071	0.999984	26.077706	0.001088	0.113080	1.339479	21.178953	0.573626	573	1	0	0	2	1.000000	0.000000	2	1	5.414214	3.098713	0.000000						486.676931	0.001088	0.001088	1	0	1	0	2	1.000000	0.000000	1	0	2	1	0	5.414214	3.098713	5.414214	0.000000	38504	67.197208	114.373473	256x256	65536	dense	Frangi	55	1									True	0.192665	21.179698	0.573749	26.048326	0.746528	0.999958	M1_008_y512x512																									
M1_008_y512x768.png	0.305440	0.239278	0.386157	0.266719	0.699315	0.998854	32.002358	0.997733	35.081118	0.441929	0.940095	1.072721	39.899272	0.969079	3528	4	5	31	29	2.013986	1.250000	143	144	664.239682	3.093580	0.000000	-0.095157	-10.194977	-0.000966	-0.001880	-0.025542	1769.773245	0.441929	0.441929	4	5	-1	31	29	2.013986	1.250000	4	6	143	144	83	4.612776	3.093580	664.239682	0.000000	21477	6.087585	18.575964	256x256	65536	sparse	Learned	457	4	97	3100	50.395549	0.985669	0.999751	46.376703	0.350791	0.469697	True	0.292596	39.956548	0.975804	35.095921	0.363646	0.390090	M1_008_y512x768	90	3339	49.380103	0.986557	42.817416	0.999613	0.467470	0.432350	16	6	0.000000	597	41.399955	0.858033	0.997092	33.800935	0.311564	0.453068	-7.736298	0.507745	-9.480830	-0.017477	0.400597	42.197336	0.999820
M1_008_y768x0.png	0.095138	0.085747	0.157949	0.087555	0.805888	0.997011	30.355370	0.990912	35.426622	0.558279	0.923136	2.482042	30.952624	0.835034	22366	35	39	202	200	2.007188	1.114286	1113	1117	5116.776188	2.989793	0.000000	0.013042	-15.548331	-0.002881	-0.008203	0.010506	3123.391151	0.558279	0.558279	35	39	-4	202	200	2.007188	1.114286	35	42	1113	1117	711	4.580820	2.989793	5116.776188	0.000000	36840	1.647143	2.930162	256x256	65536	dense	Learned	3026	35	100	20658	49.180399	0.994149	0.999539	49.199738	0.524267	0.546939	True	0.095443	30.957421	0.835094	35.436062	0.221978	0.550958	M1_008_y768x0	96	21106	46.698036	0.989837	46.272247	0.999116	0.547774	0.525009	139	194	0.000000	245	23.297654	0.553695	0.899571	20.803241	0.981830	0.375124	-10.845625	0.398126	-15.745412	-0.154803	0.082096	45.903701	0.999892
M1_008_y768x256.png	0.305769	0.272041	0.427724	0.302978	0.727093	0.987062	30.383264	0.990268	35.306907	0.496242	0.925912	0.846714	30.591652	0.841658	21088	31	35	181	177	2.007775	1.129032	1029	1033	4768.751801	3.182144	0.000000	-0.001997	-14.670904	-0.012074	-0.008493	-0.022427	3433.018446	0.496242	0.496242	31	35	-4	181	177	2.007775	1.129032	32	35	1029	1033	671	4.616410	3.182144	4768.751801	0.000000	37238	1.765838	3.107739	256x256	65536	dense	Learned	2784	32	100	21048	49.227828	0.994257	0.999505	49.270921	0.419464	0.517533	True	0.305697	30.592780	0.841618	35.312939	0.474310	0.401605	M1_008_y768x256	95	18845	45.857109	0.988265	45.193021	0.998761	0.518669	0.400350	142	110	0.000000	248	21.937752	0.536175	0.894639	19.999585	0.773012	0.241080	-9.886114	0.525562	-15.265457	-0.146607	0.307766	45.054168	0.999136
M1_008_y768x512.png	0.129143	0.000000	0.000000	0.000000	0.000000	0.989115	18.433387	0.999994	25.583920	0.002415	0.147856	2.684268	27.530860	0.880170	395	1	0	0	2	1.333333	0.000000	3	2	7.414214	2.209055	0.000000						522.391558	0.002415	0.002415	1	0	1	0	2	1.333333	0.000000	1	0	3	2	1	3.707107	2.209055	7.414214	0.000000	25002	63.296203	165.913924	256x256	65536	sparse	Frangi	32	1									True	0.129608	27.534573	0.882653	25.567233	0.372150	0.998951	M1_008_y768x512																									
M1_009_y256x0.png	0.024182	0.000000	0.000000	0.000000	0.000000	0.932460	20.776086	0.999658	25.510985	0.148685	0.183994	0.569426	16.819609	0.432479	1700	6	0	1	13	1.400000	0.000000	20	14	62.870058	3.961371	0.000000	-0.004706	-3.093997	-0.009928	0.001465	0.055996	879.329920	0.148685	0.148685	6	0	6	1	13	1.400000	0.000000	6	0	20	14	6	4.490718	3.961371	62.870058	0.000000	40058	23.563529	38.550588	256x256	65536	sparse	Frangi	154	6									True	0.028310	16.819833	0.432552	25.513648	0.536361	0.305418	M1_009_y256x0	2	1645	22.874107	0.614017	18.287344	0.998193	0.092689	0.164056	124	3	0.000000	5571	36.559074	0.955120	0.999945	33.113595	0.091462	0.097222	7.223641	0.019938	-6.054498	-0.181538	0.028888	23.870083	0.942389
M1_009_y256x512.png	0.182268	0.137697	0.242062	0.143662	0.768312	0.998008	30.455550	0.993745	33.950157	0.397568	0.509648	0.576171	31.790615	0.853151	6090	19	1	17	53	1.783133	0.052632	166	148	757.168614	6.354034	0.000000	0.045436	-9.510000	-0.001742	-0.004487	0.138543	3674.626589	0.397568	0.397568	19	1	18	17	53	1.783133	0.052632	19	2	166	148	96	5.116004	6.354034	757.168614	0.000000	30443	4.998851	10.761248	256x256	65536	sparse	Otsu	556	19	91	5630	44.818376	0.982381	0.998366	41.523171	0.109822	0.253575	True	0.181635	31.801195	0.854234	33.970749	0.433059	0.249516	M1_009_y256x512	80	6089	44.121343	0.981893	39.719112	0.998232	0.259025	0.111008	60	1	0.000000	342	23.866196	0.547155	0.920751	17.873127	0.785114	0.351240	-5.768955	0.398640	-12.330727	-0.128741	0.136832	39.965550	0.999751
M1_009_y512x256.png	0.048442	0.115023	0.206316	0.185772	0.231969	0.990702	26.234830	0.998457	31.553955	0.361792	0.224618	0.157401	27.340568	0.784009	4113	25	0	4	54	1.479167	0.000000	96	71	334.007143	4.573009	0.000000	-0.013933	-10.646677	-0.008082	-0.000846	-0.003627	2037.494421	0.361792	0.361792	25	0	25	4	54	1.479167	0.000000	25	0	96	71	38	4.704326	4.573009	334.007143	0.000000	32450	7.889618	15.933868	256x256	65536	sparse	Meijering	336	25	81	4010	41.411746	0.971184	0.999504	36.067866	0.070374	0.362933	True	0.048452	27.345493	0.784361	31.578975	0.554251	0.087240	M1_009_y512x256	43	4082	39.660375	0.959844	33.604433	0.999303	0.365420	0.082406	70	1	0.000000	462	24.347067	0.681909	0.969419	15.761900	0.205048	0.482949	-2.050478	0.142213	-12.319807	-0.175835	0.062375	36.881507	0.998784
M1_009_y512x768.png	0.018104	0.096778	0.176477	0.148486	0.217471	0.981689	21.949215	0.997265	31.780132	0.289436	0.218345	0.164649	25.517337	0.714350	5324	41	0	4	86	1.445946	0.000000	148	107	514.948268	3.940425	0.000000	-0.019193	-16.587320	-0.017010	-0.001655	0.004441	2011.857748	0.289436	0.289436	41	0	41	4	86	1.445946	0.000000	41	0	148	107	58	4.812601	3.940425	514.948268	0.000000	35540	6.675432	12.309542	256x256	65536	sparse	Otsu	421	41	81	5254	40.703362	0.968846	0.999159	36.847709	0.066714	0.278290	True	0.018114	25.518342	0.714314	31.790061	0.485898	0.080003	M1_009_y512x768	48	5246	39.378309	0.960221	35.107843	0.998920	0.284995	0.076393	113	1	0.000000	410	22.358973	0.573911	0.949778	16.037123	0.289976	0.266695	-3.327710	0.141951	-13.860973	-0.245870	0.037297	38.536535	0.998699
M1_009_y768x512.png	0.028419	0.036740	0.070876	0.042515	0.212880	0.996511	26.426972	0.997366	30.821429	0.343528	0.376385	0.271328	25.446357	0.732774	4702	18	2	13	45	1.724138	0.111111	116	100	467.404112	5.096676	0.000000	0.002025	-10.982839	-0.003137	-0.001487	0.006533	2385.038853	0.343528	0.343528	18	2	16	13	45	1.724138	0.111111	18	2	116	100	58	4.674041	5.096676	467.404112	0.000000	34210	7.275627	13.937899	256x256	65536	sparse	Otsu	369	18	79	4606	40.377691	0.968481	0.999106	35.623920	0.084200	0.322445	True	0.027862	25.445086	0.733088	30.842905	0.360243	0.097744	M1_009_y768x512	43	4697	38.861697	0.956151	33.636370	0.998853	0.336995	0.080456	98	0	0.000000	404	22.608630	0.563213	0.950394	15.997918	0.218458	0.382400	-2.814940	0.295929	-13.415340	-0.223377	0.026394	37.409811	0.999648
M1_010_y0x0.png	0.009238	0.113663	0.204124	0.242937	0.176005	0.984995	25.190274	0.997834	30.653319	0.375567	0.212248	0.092256	27.153151	0.724698	5124	28	0	6	62	1.490909	0.000000	110	82	347.835570	4.561257	0.000000	-0.003013	-13.025780	-0.013748	-0.001221	-0.001724	2667.702436	0.375567	0.375567	28	0	28	6	62	1.490909	0.000000	28	0	110	82	42	4.241897	4.561257	347.835570	0.000000	32537	6.349922	12.790008	256x256	65536	dense	Meijering	547	28	85	5116	42.209523	0.978021	0.999654	38.301789	0.064493	0.368757	True	0.009355	27.158980	0.725232	30.662463	0.939536	0.086678	M1_010_y0x0	55	5059	39.779857	0.962163	33.326104	0.999055	0.377291	0.072166	51	0	0.589286	403	23.374412	0.583539	0.969077	15.199360	0.880838	0.222098	-2.672785	0.140082	-12.626707	-0.237465	0.012252	38.216054	0.998744
M1_010_y256x0.png	0.189843	0.211648	0.349355	0.221562	0.825470	0.998171	31.180783	0.995289	34.383884	0.578769	0.998864	1.204733	36.023213	0.953144	8789	4	18	68	41	2.084084	4.500000	333	347	1588.947402	3.174462	0.000000	-0.000979	-13.740367	-0.001700	-0.004197	-0.019993	2839.385748	0.578769	0.578769	4	18	-14	68	41	2.084084	4.500000	4	22	333	347	224	4.579099	3.174462	1588.947402	0.000000	21709	2.470019	7.456593	256x256	65536	dense	Learned	1296	4	100	7156	51.880694	0.993798	0.999733	49.084357	0.911669	0.600318	True	0.189764	36.027904	0.955562	34.392722	0.783464	0.943865	M1_010_y256x0	95	8089	50.236199	0.993741	45.602048	0.999487	0.598763	0.979584	7	34	0.352273	244	23.743336	0.301928	0.956951	20.218829	0.943301	0.400041	-11.218163	0.019280	-14.212986	-0.040597	0.190822	44.921149	0.999871
M1_010_y256x512.png	0.094874	0.158737	0.273983	0.158845	0.995757	0.999292	36.014059	0.991659	35.293167	0.560331	0.955131	1.553880	33.938679	0.893321	6267	5	0	15	26	1.941860	0.000000	172	167	893.021428	8.107231	0.000000	0.000937	-5.287217	-0.000477	-0.005936	0.000752	4472.987890	0.560331	0.560331	5	0	5	15	26	1.941860	0.000000	5	0	172	167	131	5.347434	8.107231	893.021428	0.000000	28227	4.504069	10.457316	256x256	65536	sparse	Otsu	631	5	94	6216	46.590321	0.987061	0.998227	43.278049	0.757560	0.558918	True	0.094870	33.958140	0.895026	35.314476	0.639405	0.993559	M1_010_y256x512	87	6164	45.538491	0.984189	41.670697	0.997595	0.559579	0.754181	19	24	0.000000	344	27.981991	0.672959	0.931017	22.929739	1.000000	0.538326	-6.377530	0.200950	-11.599813	-0.090868	0.093937	41.301276	0.999768
M1_010_y512x256.png	0.102443	0.107017	0.193343	0.110713	0.762246	0.997827	28.457921	0.993871	34.444112	0.520777	0.962680	1.259277	30.631529	0.883135	13798	17	31	133	107	2.040462	1.823529	692	706	3215.000359	3.139637	0.000000	-0.019775	-15.409953	-0.002067	-0.005365	-0.029660	3041.094065	0.520777	0.520777	17	31	-14	133	107	2.040462	1.823529	17	30	692	706	452	4.553825	3.139637	3215.000359	0.000000	31218	2.262502	4.749674	256x256	65536	sparse	Learned	1619	17	99	13788	49.682967	0.993491	0.999649	48.455395	0.582575	0.549676	True	0.100324	30.630762	0.884424	34.458734	0.601481	0.757431	M1_010_y512x256	94	12600	46.942143	0.992326	44.354854	0.999236	0.550436	0.645296	51	55	0.000000	250	21.474880	0.364471	0.916163	18.653412	0.999990	0.427205	-9.910742	0.317385	-16.310613	-0.109191	0.122218	43.867875	0.999894
M1_010_y512x768.png	0.109094	0.166548	0.285539	0.170639	0.874147	0.996464	30.223720	0.992602	35.145405	0.444939	0.959563	1.279271	33.505027	0.911361	11501	15	28	124	101	2.042208	1.866667	616	629	2758.140403	3.157419	0.000000	-0.005232	-13.508911	-0.003302	-0.006352	-0.015608	2740.815878	0.444939	0.444939	15	28	-13	124	101	2.042208	1.866667	15	29	616	629	391	4.384961	3.157419	2758.140403	0.000000	28007	2.435180	5.698287	256x256	65536	sparse	Learned	1390	15	99	11306	50.463955	0.993019	0.999496	48.627103	0.987136	0.460393	True	0.109012	33.504684	0.913718	35.152258	0.774176	0.990381	M1_010_y512x768	94	10023	47.605869	0.990538	44.601146	0.998953	0.460547	0.961355	15	80	0.120690	246	23.246560	0.368559	0.942323	20.781334	0.995913	0.376354	-9.455741	-0.001792	-14.100841	-0.079177	0.114326	43.732632	0.999766
M1_010_y768x512.png	0.307431	0.293406	0.453695	0.310194	0.844269	0.992970	27.315769	0.988270	33.909475	0.650621	0.901009	0.798389	28.956386	0.822621	9837	11	3	35	51	1.944251	0.272727	287	279	1469.035713	8.191523	0.000000	0.018694	-13.860250	-0.006283	-0.008664	0.014151	5293.572903	0.650621	0.650621	11	3	8	35	51	1.944251	0.272727	11	3	287	279	201	5.265361	8.191523	1469.035713	0.000000	32943	3.348887	6.662194	256x256	65536	sparse	Otsu	909	11	92	9062	44.438935	0.987068	0.997528	42.322567	0.658734	0.634494	True	0.307027	28.957376	0.823159	33.950006	0.932409	0.744426	M1_010_y768x512	87	9644	43.662533	0.985912	40.975959	0.996933	0.636470	0.670764	51	72	0.000000	250	20.566248	0.397471	0.831420	17.803838	0.999858	0.521007	-7.066483	0.230245	-14.706147	-0.163291	0.288736	41.176020	0.999253
M1_010_y768x768.png	0.434227	0.322894	0.488163	0.382591	0.674200	0.983419	29.254424	0.990549	35.008000	0.421133	0.904767	0.337922	29.822374	0.831119	18826	28	22	142	157	1.985663	0.785714	837	831	3748.990258	3.362860	0.000000	-0.087673	-14.989981	-0.015461	-0.008117	-0.042789	4862.859249	0.421133	0.421133	28	22	6	142	157	1.985663	0.785714	28	23	837	831	538	4.511420	3.362860	3748.990258	0.000000	36394	1.933178	3.481143	256x256	65536	dense	Learned	2561	28	98	17800	47.994016	0.993035	0.999253	47.527738	0.365245	0.464007	True	0.433826	29.829368	0.831250	35.030863	0.967742	0.327021	M1_010_y768x768	94	16920	45.551059	0.988138	44.619582	0.998666	0.463922	0.375967	116	59	0.000000	245	20.597015	0.492858	0.889715	18.106160	0.734197	0.241403	-9.611582	0.528800	-15.728685	-0.157019	0.521900	44.244405	0.998879
M1_011_y0x768.png	0.493386	0.199938	0.333247	0.376654	0.298812	0.987153	27.879136	0.998021	32.532680	0.433321	0.341700	0.618254	26.860051	0.758506	4991	21	0	7	49	1.631579	0.000000	114	93	464.391919	4.642143	0.000000	0.081201	-10.611152	-0.010814	-0.001108	-0.004912	2410.611868	0.433321	0.433321	21	0	21	7	49	1.631579	0.000000	21	0	114	93	58	4.993461	4.642143	464.391919	0.000000	32419	6.495492	13.130836	256x256	65536	dense	Otsu	553	21	85	4932	42.486818	0.977402	0.999359	38.121772	0.290907	0.436777	True	0.493567	26.859850	0.758471	32.546088	1.000000	0.618254	M1_011_y0x768	57	4911	40.993094	0.971149	35.804649	0.999129	0.438233	0.298437	72	35	0.000000	395	23.633162	0.632620	0.962487	16.868932	0.412484	0.367539	-3.271969	0.043264	-14.133043	-0.212643	0.412185	38.490289	0.997967
M1_011_y256x512.png	0.131386	0.241658	0.389251	0.352174	0.435052	0.988444	25.684140	0.996441	32.228643	0.440862	0.395991	0.264706	25.461037	0.751310	6108	24	0	16	64	1.709091	0.000000	165	141	656.801082	5.468854	0.000000	-0.001097	-12.303869	-0.010253	-0.001930	0.015870	3528.033018	0.440862	0.440862	24	0	24	16	64	1.709091	0.000000	24	0	165	141	85	4.658164	5.468854	656.801082	0.000000	37369	6.118042	10.729535	256x256	65536	sparse	Otsu	536	24	84	6064	40.816921	0.964950	0.998630	38.000302	0.113417	0.388451	True	0.130903	25.461297	0.751336	32.256207	0.688719	0.182308	M1_011_y256x512	62	6061	39.810744	0.961558	36.110268	0.998371	0.424992	0.128652	105	1	0.000000	341	21.540769	0.610933	0.942045	16.005289	0.674083	0.426255	-3.881625	0.267339	-14.349707	-0.210249	0.132483	37.988009	0.998697
M1_011_y256x768.png	0.031225	0.104974	0.190002	0.321459	0.134855	0.961870	23.656736	0.997895	30.814746	0.321459	0.187028	0.085148	26.112453	0.737642	4426	34	0	1	69	1.392857	0.000000	112	78	357.764502	4.289541	0.000000	-0.027379	-12.735415	-0.033255	-0.001009	-0.012187	1890.067577	0.321459	0.321459	34	0	34	1	69	1.392857	0.000000	34	0	112	78	42	4.586724	4.289541	357.764502	0.000000	35801	8.088793	14.807049	256x256	65536	sparse	Meijering	330	34	78	4368	40.005719	0.963925	0.999333	35.373063	0.071753	0.322611	True	0.031392	26.113963	0.737645	30.820165	0.963280	0.082022	M1_011_y256x768	38	4422	38.215594	0.951314	32.461499	0.998904	0.333646	0.070923	87	0	0.220588	472	23.735073	0.650739	0.971060	16.426753	0.266859	0.389074	-1.646753	0.116106	-12.103141	-0.213672	0.058604	36.392152	0.995125
M1_011_y512x512.png	0.069189	0.177179	0.301023	0.227322	0.445439	0.995479	25.617444	0.998366	30.674762	0.307276	0.301054	0.173659	23.989112	0.717112	4545	22	1	9	52	1.647059	0.045455	119	98	422.119841	4.588078	0.000000	0.005875	-9.428452	-0.003811	-0.000601	0.019883	2473.810911	0.307276	0.307276	22	1	21	9	52	1.647059	0.045455	22	0	119	98	58	4.307345	4.588078	422.119841	0.000000	36589	8.050385	14.419362	256x256	65536	sparse	Otsu	374	22	76	4416	39.462421	0.957463	0.999333	35.359857	0.067389	0.284405	True	0.068829	23.986050	0.717045	30.683466	0.494395	0.085856	M1_011_y512x512	35	4482	37.448131	0.943147	32.184766	0.998967	0.287393	0.062555	87	0	0.000000	463	22.475147	0.631114	0.971452	15.336192	0.242054	0.429223	-1.510003	0.238499	-13.459018	-0.226035	0.063314	35.045896	0.999290
M1_011_y512x768.png	0.050895	0.171193	0.292340	0.269640	0.319212	0.984412	25.946286	0.997517	31.530429	0.277215	0.246960	0.131058	28.816359	0.795532	5131	33	2	10	74	1.544118	0.060606	136	105	490.090404	4.391191	0.000000	-0.028878	-12.394016	-0.014133	-0.001689	-0.014492	2733.749866	0.277215	0.277215	33	2	31	10	74	1.544118	0.060606	33	2	136	105	52	4.667528	4.391191	490.090404	0.000000	32636	6.360553	12.772559	256x256	65536	sparse	Meijering	478	33	87	4992	43.034929	0.977625	0.999446	38.838486	0.081488	0.291792	True	0.053114	28.814415	0.796638	31.532799	0.629850	0.082547	M1_011_y512x768	64	5118	41.558281	0.972643	35.756882	0.999206	0.291706	0.077452	65	0	0.015152	402	23.514055	0.602425	0.951270	15.460027	0.586942	0.346045	-4.226453	0.169508	-12.741923	-0.177110	0.079773	38.340301	0.998545
M1_011_y768x768.png	0.048854	0.106028	0.191728	0.266148	0.149832	0.980018	25.307387	0.998836	30.631545	0.402493	0.189416	0.110398	30.879564	0.858112	3254	24	0	2	50	1.376623	0.000000	77	53	264.450793	4.222430	0.000000	-0.029243	-10.964048	-0.017420	-0.000587	-0.012972	1725.519657	0.402493	0.402493	24	0	24	2	50	1.376623	0.000000	24	0	77	53	25	4.989638	4.222430	264.450793	0.000000	28073	8.627228	20.140135	256x256	65536	sparse	Meijering	267	24	83	3134	43.048787	0.973177	0.999732	36.484198	0.092279	0.408788	True	0.048882	30.885107	0.860236	30.634120	0.951394	0.105032	M1_011_y768x768	42	3241	40.588493	0.961623	32.228924	0.999422	0.415466	0.089920	45	0	0.562500	667	30.277555	0.797543	0.992188	20.720407	0.176832	0.541687	-1.597380	0.099496	-9.708928	-0.103510	0.078097	36.271435	0.997439
M1_012_y0x512.png	0.429982	0.190357	0.319831	0.195763	0.873309	0.994122	29.659715	0.987677	35.592002	0.361818	0.940965	0.500921	31.628868	0.865446	19429	27	55	183	134	2.061606	2.037037	909	937	4342.198410	3.383071	0.000000	-0.006070	-15.563216	-0.005647	-0.010975	-0.033241	3565.893650	0.361818	0.361818	27	55	-28	183	134	2.061606	2.037037	27	55	909	937	592	4.634150	3.383071	4342.198410	0.000000	34569	1.779248	3.373102	256x256	65536	dense	Learned	2681	27	100	18270	49.311639	0.993332	0.999276	49.245268	0.298111	0.396492	True	0.430212	31.634480	0.865732	35.603727	0.685617	0.343440	M1_012_y0x512	96	19058	47.348124	0.990789	46.207908	0.998652	0.395058	0.289795	109	37	0.000000	249	22.408076	0.566275	0.854385	20.178319	0.994483	0.337715	-10.615905	0.651170	-15.719256	-0.125344	0.436052	45.222932	0.999769
M1_012_y0x768.png	0.063285	0.092503	0.169342	0.094081	0.846512	0.999316	30.317513	0.996593	32.610070	0.189937	0.324932	0.459820	29.145401	0.748139	6259	34	0	11	80	1.626374	0.000000	182	148	732.411255	4.494414	0.000000	0.009107	-8.715368	-0.000618	-0.002330	0.009242	2626.152039	0.189937	0.189937	34	0	34	11	80	1.626374	0.000000	34	0	182	148	91	4.948725	4.494414	732.411255	0.000000	35841	5.726314	10.470682	256x256	65536	sparse	Meijering	568	34	86	5786	41.885112	0.970946	0.999099	38.960859	0.076499	0.178553	True	0.059145	29.155154	0.748365	32.656649	0.200685	0.092279	M1_012_y0x768	68	6222	41.218150	0.970287	36.790704	0.998923	0.180695	0.071368	47	0	0.808824	337	22.939407	0.600352	0.944345	16.790408	0.293483	0.353440	-4.180635	0.253564	-12.072749	-0.222148	0.054178	39.032881	0.999934
M1_012_y256x768.png	0.072732	0.056437	0.106845	0.057080	0.833658	0.998923	27.892882	0.992598	35.661640	0.475027	0.997328	1.244437	33.538973	0.916502	13197	7	33	118	72	2.088737	4.714286	586	612	2718.885569	3.301726	0.000000	-0.008289	-15.237683	-0.001028	-0.006335	0.000418	3276.364803	0.475027	0.475027	7	33	-26	118	72	2.088737	4.714286	8	32	586	612	396	4.442623	3.301726	2718.885569	0.000000	29004	2.197772	4.965977	256x256	65536	dense	Learned	1905	8	100	12048	50.590407	0.993108	0.999525	49.178788	0.476405	0.473510	True	0.072660	33.543051	0.918476	35.674702	0.470065	0.584966	M1_012_y256x768	95	11725	47.909504	0.991408	44.854323	0.998933	0.474609	0.530042	45	38	0.000000	246	23.891166	0.416567	0.936363	21.989784	0.759492	0.323214	-9.192683	0.467287	-14.370531	-0.074906	0.081021	43.130565	0.999950
M1_012_y512x256.png	0.150343	0.132102	0.233374	0.132102	1.000000	0.999456	34.673005	0.989449	35.082110	0.735206	0.850974	1.448921	32.863403	0.889843	7706	11	6	26	40	1.958333	0.545455	240	235	1192.915872	8.131917	0.000000	0.003461	-6.455595	-0.000410	-0.007994	-0.018296	5985.843182	0.735206	0.735206	11	6	5	26	40	1.958333	0.545455	11	6	240	235	174	5.076238	8.131917	1192.915872	0.000000	29571	3.837399	8.504542	256x256	65536	sparse	Otsu	817	11	95	7364	46.928807	0.987985	0.998167	44.098410	0.613353	0.754584	True	0.147348	32.860420	0.891182	35.091537	0.503415	0.729408	M1_012_y512x256	89	7230	45.999939	0.985773	42.442391	0.997443	0.753503	0.598882	40	35	0.000000	278	24.544945	0.536327	0.884149	20.200010	0.938579	0.630139	-7.360280	0.252092	-13.136536	-0.095930	0.146882	41.128600	0.999866
M1_012_y512x512.png	0.171948	0.000000	0.000000	0.000000	0.000000	0.981421	19.584741	0.999983	28.690728	0.006968	0.197481	1.491767	22.613312	0.594139	970	2	0	0	4	1.333333	0.000000	6	4	22.071068	2.696315	0.000000						677.912235	0.006968	0.006968	2	0	2	0	4	1.333333	0.000000	2	0	6	4	2	5.517767	2.696315	22.071068	0.000000	39382	40.600000	67.562887	256x256	65536	sparse	Frangi	123	2									True	0.171227	22.610996	0.594072	28.709932	0.531348	0.792647	M1_012_y512x512																									
M1_012_y768x256.png	0.361032	0.064748	0.121621	0.066027	0.769656	0.997113	26.485879	0.992309	35.373399	0.152236	0.838830	0.449147	31.835637	0.874134	16407	32	29	135	142	1.991914	0.906250	742	739	3507.485640	2.994156	0.000000	-0.005963	-17.565319	-0.002801	-0.006848	0.004506	2860.414028	0.152236	0.152236	32	29	3	135	142	1.991914	0.906250	34	29	742	739	465	4.746259	2.994156	3507.485640	0.000000	33333	2.031633	3.994393	256x256	65536	dense	Learned	2251	34	99	16292	49.263893	0.993107	0.999524	48.799204	0.185530	0.148490	True	0.361922	31.849169	0.874753	35.395155	0.397499	0.178536	M1_012_y768x256	95	15500	47.381957	0.990747	45.995961	0.999157	0.147730	0.193740	43	6	0.471095	243	20.957574	0.518808	0.890752	18.527161	0.295312	0.096963	-10.622562	0.645090	-15.546320	-0.116613	0.366995	44.051198	0.999913
