stem,junction_def,L,w1_GRAPH,ks_GRAPH,w1_JPEG,ks_JPEG,w1_PRE,ks_PRE,w1_SEG,ks_SEG
7789,degree,2,2.6318699424148013,0.22222222222222227,8.05582239153674,0.5317460317460319,2.3872534860265104,0.2222222222222222,4.763513924027071,0.23232323232323232
7790,degree,2,11.535518372857053,0.4404761904761905,3.489709866271533,0.3257575757575758,11.9534219666999,0.4404761904761905,8.69086399182265,0.33333333333333337
7791,degree,2,10.959401377940337,0.3202614379084967,2.956206318458242,0.16470588235294115,11.7213314197617,0.3202614379084967,7.5925033332697645,0.3689839572192513
7792,degree,2,36.56431407439537,0.7692307692307693,3.870662669813222,0.19871794871794873,37.29635362341856,0.7692307692307693,19.325369988784473,0.5256410256410257
7793,degree,2,15.030158099950835,0.5555555555555556,15.581141563104893,0.5555555555555556,15.17139489243795,0.5555555555555556,15.171394892437947,0.5555555555555556
7794,degree,2,12.832532068391117,0.5,7.935957783235502,0.33333333333333337,13.490187582825715,0.5,2.1045694996615865,0.16666666666666674
7795,degree,2,1.824967562861136,0.16666666666666674,14.68397848315966,0.6498470948012233,1.9023689270621835,0.16666666666666674,1.7357022603955152,0.16666666666666674
7796,degree,2,12.687646411476042,0.4935064935064935,14.419805652675677,0.4935064935064935,13.379064289171167,0.4935064935064935,13.664778574885448,0.4935064935064935
7797,degree,2,17.048168137157678,0.4666666666666666,2.933300460079664,0.2222222222222222,17.57917907967004,0.4666666666666666,17.579179079670038,0.4666666666666666
7798,degree,2,33.282411685580165,0.7857142857142857,3.3350978389625254,0.3351648351648352,34.03586371721808,0.7857142857142857,17.702951270041687,0.4761904761904763
7799,degree,2,9.709005629524901,0.31818181818181823,5.522625164630245,0.39090909090909093,10.153623894407586,0.40909090909090906,5.000003713603867,0.4121212121212121
7800,degree,2,5.550474273246041,0.2777777777777778,2.580880229039761,0.25,5.614580324472995,0.2777777777777778,4.3091883092036785,0.25
7801,degree,2,21.484528819347535,0.5454545454545454,7.508907249676968,0.18181818181818188,22.415831459138964,0.5454545454545454,22.41583145913896,0.5454545454545454
7802,degree,2,9.711344100111178,0.4666666666666666,6.735872324084477,0.3571428571428571,10.14715624984257,0.4666666666666666,5.155983298862397,0.2857142857142857
7803,degree,2,4.370136649375704,0.23863636363636365,2.1702079220679487,0.1454545454545454,4.725485369029759,0.23863636363636365,5.452758096302488,0.23863636363636365
7804,degree,2,19.182873132077326,0.5833333333333334,11.999719409228698,0.5,19.367430244040808,0.5833333333333334,7.116244071283533,0.6904761904761905
7805,degree,2,6.917477140006651,0.3181818181818182,3.9082558302962482,0.30622009569377995,7.459312975224137,0.3181818181818182,4.5055138824421785,0.232620320855615
7806,degree,2,16.47650862538109,0.4666666666666666,8.7602859625428,0.3412698412698413,17.31142856333051,0.4666666666666666,6.717316013635077,0.30158730158730157
7807,degree,2,4.40844403382984,0.25,2.4038705507838922,0.18333333333333335,4.44490289706932,0.25,2.0258883476483174,0.1875
7808,degree,2,3.9107447886282234,0.2222222222222222,1.804737854124365,0.2222222222222222,3.9015802817567278,0.2222222222222222,2.012522041356457,0.22222222222222227
7809,degree,2,18.81179823950407,0.56,5.158428087581497,0.3066666666666667,19.40455057334827,0.56,8.0356151946582,0.29333333333333333
7810,degree,2,11.823993181810797,0.42857142857142855,4.660994744286237,0.2518796992481203,12.325182943620822,0.42857142857142855,6.801045140755978,0.35714285714285715
7811,degree,2,9.623972466412775,0.4222222222222222,4.161760458079522,0.2333333333333334,10.015568374464182,0.4222222222222222,3.0406978198106174,0.3333333333333333
7812,degree,2,11.831237051845426,0.5,1.470785747862884,0.16666666666666669,12.115012361090457,0.5,6.802224623236943,0.3888888888888889
7813,degree,2,7.240892496868769,0.29166666666666663,3.8653980259041845,0.16666666666666669,7.786760458079521,0.29166666666666663,3.8002032218136597,0.2333333333333334
7814,degree,2,1.2724922990823657,0.25,11.240187582825714,0.33333333333333337,1.2677669529663707,0.25,1.2677669529663707,0.25
7815,degree,2,12.690375341097413,0.6031746031746033,6.537908383142045,0.32967032967032966,13.328887505311814,0.6031746031746033,9.7692500073865,0.4329004329004329
7816,degree,2,13.245382827457984,0.5,7.150266148241675,0.4,13.673843182554982,0.5,13.940509849221646,0.5
7817,degree,2,16.400032799589187,0.6666666666666666,4.682961757056893,0.4166666666666667,17.045941546018394,0.6666666666666666,9.099155236540287,0.375
7818,degree,2,13.861240575549667,0.44642857142857145,5.804019356511736,0.2916666666666667,14.268022048499816,0.5267857142857143,2.7321428571428577,0.1696428571428571
7819,degree,2,11.680408517860474,0.4,12.440678203684428,0.4,11.953097637085447,0.4,12.453097637085445,0.4
7820,degree,2,3.263620784522486,0.25,4.0687701821028215,0.33333333333333337,3.476420666473289,0.25,3.8097539998066225,0.25
7821,degree,2,4.695001424993624,0.3333333333333333,10.246039409069617,0.44927536231884063,4.957941086118157,0.3333333333333333,4.235984663982462,0.19191919191919193
