junction_def,L,descriptor,arm,ref,n,ref_mean,arm_mean,ccc,r,bias,loa_lo,loa_hi,bias_pct,loa_lo_pct,loa_hi_pct,mdape,n_mdape,wilcoxon_p,wins_graph,wins_jpeg,ties,w1_mean,w1_median,ks_mean,ks_median,w1_wilcoxon_p,w1_wins_graph,w1_wins_jpeg,ks_wilcoxon_p,ks_wins_graph,ks_wins_jpeg
t10,0,total_length_px,GRAPH,PRE,715,234.66599418988216,230.03880359087276,0.9950841499808613,0.9997495139373629,-4.627190599009416,-7.79340173175455,-1.4609794662642819,-1.971819826295446,-3.321061391386963,-0.6225782612039292,1.9256012207700224,715.0,,,,,,,,,,,,,,
t10,0,total_length_px,SEG,PRE,715,234.66599418988216,244.5183406976373,0.965096686845604,0.9845479372857902,9.852346507755156,-8.881247075098413,28.585940090608723,4.1984551454792545,-3.7846331786411582,12.181543469599667,3.708418935104265,715.0,,,,,,,,,,,,,,
t10,0,mean_width_px,GRAPH,REF,715,5.704476807077845,5.888241344510574,0.8681721563230478,0.9052837267881393,0.18376453743272836,-0.46760162890301626,0.835130703768473,3.2214091431614205,-8.197099308438563,14.639917594761403,2.90160282295009,715.0,8.178811576597669e-43,517.0,192.0,0.0,,,,,,,,,,
t10,0,mean_width_px,JPEG,REF,709,5.696409733441103,5.978953225619471,0.7915734177415154,0.8653738473965984,0.28254349217836755,-0.3874913421688663,0.9525783265256014,4.960027550681259,-6.802378345329972,16.722433446692488,5.054639942276186,709.0,8.178811576597669e-43,517.0,192.0,0.0,,,,,,,,,,
t10,0,mean_width_px,PRE,REF,715,5.704476807077845,5.919465297573725,0.8591210513646188,0.9068645030037012,0.21498849049587912,-0.4385256082356024,0.8685025892273606,3.768767895228035,-7.687394007659047,15.224929798115117,3.2298009033777166,715.0,,,,,,,,,,,,,,
t10,0,mean_width_px,SEG,REF,715,5.704476807077845,5.991328903289496,0.8293546586545952,0.9047688030152982,0.28685209621165075,-0.38542766344813495,0.9591318558714365,5.028543474061253,-6.7565821806815745,16.813669128804083,4.197761700361795,715.0,,,,,,,,,,,,,,
t10,0,mean_width_px,GRAPH,PRE,715,5.919465297573725,5.888241344510574,0.998897734510126,0.9997341474563914,-0.031223953063150726,-0.06912825225817161,0.006680346131870157,-0.5274792822241702,-1.167812442223556,0.11285387777521565,0.5328681969786987,715.0,,,,,,,,,,,,,,
t10,0,mean_width_px,SEG,PRE,715,5.919465297573725,5.991328903289496,0.9894001408479327,0.9935906326147497,0.07186360571577168,-0.10529372975161395,0.24902094118315732,1.2140219108173027,-1.7787709608631683,4.206814782497774,1.0792382359276662,715.0,,,,,,,,,,,,,,
t10,0,n_branches,GRAPH,REF,715,13.293706293706293,7.837762237762238,0.2917214012951898,0.6938869748265113,-5.455944055944056,-13.054558220152487,2.142670108264374,-41.04155707522357,-98.2010428975174,16.117928747070255,40.0,715.0,4.259291108753516e-06,191.0,434.0,90.0,,,,,,,,,,
t10,0,n_branches,JPEG,REF,715,13.293706293706293,18.251748251748253,-0.01727626264971775,-0.0509035138096398,4.958041958041958,-52.875088414218496,62.791172330302416,37.296159915833776,-397.7452731842844,472.3375930159519,27.27272727272727,715.0,4.259291108753516e-06,191.0,434.0,90.0,,,,,,,,,,
t10,0,n_branches,PRE,REF,715,13.293706293706293,7.837762237762238,0.2917214012951898,0.6938869748265113,-5.455944055944056,-13.054558220152487,2.142670108264374,-41.04155707522357,-98.2010428975174,16.117928747070255,40.0,715.0,,,,,,,,,,,,,,
t10,0,n_branches,SEG,REF,715,13.293706293706293,9.622377622377622,0.47212897563076006,0.6766412855389273,-3.6713286713286712,-11.160249060080176,3.8175917174228338,-27.617043661230934,-83.95137378177091,28.71728645930906,28.57142857142857,715.0,,,,,,,,,,,,,,
