stem,segmenter,n_misaligned,payload_bytes,jpeg_bytes,jpeg_quality,raw_bytes,png_bytes,arm,n_components,total_length_px,mean_width_px,n_branches,n_junctions,cycle_rank,n_junction_nodes,n_endpoints,n_isolated_cycles,time_s
7824,Learned,0,1802,1712.0,23.0,65536,45236,GRAPH,4,162.4431222224091,5.11278331094028,6,1,0,4,9,0,0.0036173479165881872
7824,Learned,0,1802,1712.0,23.0,65536,45236,JPEG,5,184.6812408671319,5.315473853157058,7,1,0,1,11,0,0.2812264469685033
7824,Learned,0,1802,1712.0,23.0,65536,45236,PRE,4,165.61017305526642,5.114413685085414,6,1,0,4,9,0,
7824,Learned,0,1802,1712.0,23.0,65536,45236,GRAPH_TAGGED,4,162.4431222224091,5.11278331094028,6,1,0,4,9,0,
7824,Learned,0,1802,1712.0,23.0,65536,45236,SEG,4,168.61017305526642,5.190238515895967,6,1,0,1,9,0,
7825,Learned,0,1878,1761.0,22.0,65536,45669,REF,4,197.7817459305202,4.935335177145496,12,4,0,4,12,0,0.004154825932346284
7825,Learned,0,1878,1761.0,22.0,65536,45669,GRAPH,4,177.06584509818055,5.019874676295438,4,1,0,4,7,0,0.0043139399494975805
7825,Learned,0,1878,1761.0,22.0,65536,45669,JPEG,6,243.58073580374355,5.527445112747444,16,5,0,5,17,0,0.2786902399966493
7825,Learned,0,1878,1761.0,22.0,65536,45669,PRE,4,179.1248916810278,5.043021639986385,4,1,0,4,7,0,
7825,Learned,0,1878,1761.0,22.0,65536,45669,GRAPH_TAGGED,4,177.06584509818055,5.019874676295438,4,1,0,4,7,0,
7825,Learned,0,1878,1761.0,22.0,65536,45669,SEG,4,196.6101730552664,5.085624408348563,7,1,0,2,10,0,
7826,Learned,0,2275,2150.0,25.0,65536,45839,REF,4,270.89444430272835,5.325493437837731,14,5,0,5,13,0,0.0044885469833388925
7826,Learned,0,2275,2150.0,25.0,65536,45839,GRAPH,4,251.59456786737627,5.2050157486177,12,4,0,16,12,0,0.005266348016448319
7826,Learned,0,2275,2150.0,25.0,65536,45839,JPEG,4,297.2081528017131,5.684594114977534,18,7,0,7,15,0,0.2723521339939907
7826,Learned,0,2275,2150.0,25.0,65536,45839,PRE,4,256.4802307403553,5.215488454950913,12,4,0,16,12,0,
7826,Learned,0,2275,2150.0,25.0,65536,45839,GRAPH_TAGGED,4,251.59456786737627,5.2050157486177,12,4,0,16,12,0,
7826,Learned,0,2275,2150.0,25.0,65536,45839,SEG,4,270.48023074035524,5.34169977998751,14,5,0,5,13,0,
7827,Learned,0,2128,2101.0,27.0,65536,44902,REF,5,249.59292911256335,4.834221934390255,15,5,0,5,15,0,0.004188755992799997
7827,Learned,0,2128,2101.0,27.0,65536,44902,GRAPH,5,229.06743951631236,4.867954866547339,7,1,0,3,11,0,0.0049083291087299585
7827,Learned,0,2128,2101.0,27.0,65536,44902,JPEG,5,272.66399692442883,4.948692293746364,16,6,1,6,14,0,0.27203438594006
7827,Learned,0,2128,2101.0,27.0,65536,44902,PRE,5,232.52186130069788,4.893162681160957,7,1,0,3,11,0,
7827,Learned,0,2128,2101.0,27.0,65536,44902,GRAPH_TAGGED,5,229.06743951631236,4.867954866547339,7,1,0,3,11,0,
7827,Learned,0,2128,2101.0,27.0,65536,44902,SEG,5,238.76450198781714,4.8828269287977974,9,2,0,2,12,0,
7828,Learned,0,2248,2173.0,26.0,65536,45552,REF,5,254.55129855222074,5.828860157521437,13,5,2,5,11,0,0.004584979033097625
7828,Learned,0,2248,2173.0,26.0,65536,45552,GRAPH,5,228.58433136913783,5.8446166668222554,7,2,1,7,9,0,0.005033159977756441
7828,Learned,0,2248,2173.0,26.0,65536,45552,JPEG,5,252.2375900532359,5.978528299280289,10,3,1,3,11,0,0.29403407499194145
7828,Learned,0,2248,2173.0,26.0,65536,45552,PRE,5,233.16652224137042,5.866986912819841,7,2,1,7,9,0,
7828,Learned,0,2248,2173.0,26.0,65536,45552,GRAPH_TAGGED,5,228.58433136913783,5.8446166668222554,7,2,1,7,9,0,
7828,Learned,0,2248,2173.0,26.0,65536,45552,SEG,5,240.16652224137044,5.980046813803676,8,2,1,2,10,0,
7829,Frangi,0,1592,1506.0,18.0,65536,45275,REF,4,298.24978336205567,7.480501274418418,14,5,0,5,13,0,0.0046007579658180475
7829,Frangi,0,1592,1506.0,18.0,65536,45275,GRAPH,4,98.09838556223659,8.438566468190022,6,1,0,5,9,0,0.0026528179878368974
7829,Frangi,0,1592,1506.0,18.0,65536,45275,JPEG,1,4.0,7.577268958091736,1,0,0,0,2,0,0.16154221002943814
7829,Frangi,0,1592,1506.0,18.0,65536,45275,PRE,4,100.84062043356596,8.508011944774376,6,1,0,5,9,0,
7829,Frangi,0,1592,1506.0,18.0,65536,45275,GRAPH_TAGGED,4,98.09838556223659,8.438566468190022,6,1,0,5,9,0,
7829,Frangi,0,1592,1506.0,18.0,65536,45275,SEG,4,108.25483399593907,8.976134240152696,8,2,0,2,10,0,
7830,Learned,0,2115,2030.0,27.0,65536,44924,REF,5,247.1665222413705,5.147622981834191,11,3,0,3,13,0,0.004275160958059132
7830,Learned,0,2115,2030.0,27.0,65536,44924,GRAPH,5,217.80737112536121,5.367816701471395,5,0,0,0,10,0,0.004823989933356643
7830,Learned,0,2115,2030.0,27.0,65536,44924,JPEG,5,242.58073580374355,5.405247621421161,7,1,0,1,11,0,0.2828227689024061
7830,Learned,0,2115,2030.0,27.0,65536,44924,PRE,5,221.10714914793772,5.3738068878643155,5,0,0,0,10,0,
7830,Learned,0,2115,2030.0,27.0,65536,44924,GRAPH_TAGGED,5,217.80737112536121,5.367816701471395,5,0,0,0,10,0,
7830,Learned,0,2115,2030.0,27.0,65536,44924,SEG,6,221.4386001800126,5.470359248575735,8,1,0,1,13,0,
7831,Learned,0,2313,2239.0,26.0,65536,45698,REF,4,292.0365799264593,7.10787126066783,23,10,2,11,15,0,0.004770298022776842
7831,Learned,0,2313,2239.0,26.0,65536,45698,GRAPH,4,249.2360510863665,7.198378512739733,14,5,1,14,12,0,0.005001530982553959
7831,Learned,0,2313,2239.0,26.0,65536,45698,JPEG,5,319.27922061357856,7.242915559681771,22,9,1,9,17,0,0.26834327704273164
7831,Learned,0,2313,2239.0,26.0,65536,45698,PRE,4,257.1568498276847,7.257199270734179,14,5,1,14,12,0,
7831,Learned,0,2313,2239.0,26.0,65536,45698,GRAPH_TAGGED,4,249.2360510863665,7.198378512739733,14,5,1,14,12,0,
7831,Learned,0,2313,2239.0,26.0,65536,45698,SEG,4,272.6223663640862,7.442223309701885,19,8,1,8,14,0,
7832,Learned,0,2304,2292.0,31.0,65536,44473,REF,6,301.1787155501902,5.8807461479481855,21,8,1,8,18,0,0.004780930001288652
7832,Learned,0,2304,2292.0,31.0,65536,44473,GRAPH,6,226.07784676972187,6.264045374858086,9,3,1,13,11,0,0.005085972952656448
7832,Learned,0,2304,2292.0,31.0,65536,44473,JPEG,6,286.79393923934,6.4692687615359565,17,6,1,6,16,0,0.2832625999581069
7832,Learned,0,2304,2292.0,31.0,65536,44473,PRE,6,229.8233764908628,6.300707760693549,9,3,1,13,11,0,
7832,Learned,0,2304,2292.0,31.0,65536,44473,GRAPH_TAGGED,6,226.07784676972187,6.264045374858086,9,3,1,13,11,0,
7832,Learned,0,2304,2292.0,31.0,65536,44473,SEG,6,256.8944443027283,6.426481021499331,13,4,1,4,14,0,
7834,Learned,0,2470,2409.0,28.0,65536,45472,REF,4,313.7350647362942,5.814236851931728,10,3,0,3,11,0,0.004723082995042205
7834,Learned,0,2470,2409.0,28.0,65536,45472,GRAPH,4,286.8935013232393,6.170239413561706,8,2,0,7,10,0,0.005693715065717697
7834,Learned,0,2470,2409.0,28.0,65536,45472,JPEG,4,328.6639969244288,6.762758930278081,14,5,0,5,13,0,0.2880051350221038
7834,Learned,0,2470,2409.0,28.0,65536,45472,PRE,4,292.350288425444,6.215394788022823,8,2,0,7,10,0,
7834,Learned,0,2470,2409.0,28.0,65536,45472,GRAPH_TAGGED,4,286.8935013232393,6.170239413561706,8,2,0,7,10,0,
7834,Learned,0,2470,2409.0,28.0,65536,45472,SEG,4,302.17871555019025,6.273712983977807,10,3,0,3,11,0,
7835,Learned,0,2351,2283.0,28.0,65536,45256,REF,5,289.73506473629425,4.913808377251586,9,2,0,2,12,0,0.004270414006896317
7835,Learned,0,2351,2283.0,28.0,65536,45256,GRAPH,5,263.05075833353146,5.0935292056382195,9,2,0,7,12,0,0.00538215902633965
7835,Learned,0,2351,2283.0,28.0,65536,45256,JPEG,5,320.14927829866735,5.3561413461773535,17,6,0,6,16,0,0.2724597690394148
7835,Learned,0,2351,2283.0,28.0,65536,45256,PRE,5,267.4213562373095,5.132863686893398,9,2,0,7,12,0,
7835,Learned,0,2351,2283.0,28.0,65536,45256,GRAPH_TAGGED,5,263.05075833353146,5.0935292056382195,9,2,0,7,12,0,
7835,Learned,0,2351,2283.0,28.0,65536,45256,SEG,5,272.4213562373095,5.187031015883062,9,2,0,2,12,0,
7836,Learned,0,2630,2608.0,31.0,65536,45168,REF,5,312.49242404917493,5.370952774903719,12,3,0,4,14,0,0.004726305021904409
7836,Learned,0,2630,2608.0,31.0,65536,45168,GRAPH,5,300.0025991829264,5.334143666530969,9,2,0,7,12,0,0.005975111038424075
7836,Learned,0,2630,2608.0,31.0,65536,45168,JPEG,5,313.42135623730945,5.323750226513118,11,3,0,3,13,0,0.2700912629952654
7836,Learned,0,2630,2608.0,31.0,65536,45168,PRE,5,305.6639969244288,5.374746005605792,9,2,0,7,12,0,
7836,Learned,0,2630,2608.0,31.0,65536,45168,GRAPH_TAGGED,5,300.0025991829264,5.334143666530969,9,2,0,7,12,0,
7836,Learned,0,2630,2608.0,31.0,65536,45168,SEG,5,312.6639969244288,5.419081776525237,10,2,0,3,13,0,
7837,Learned,0,2195,2181.0,24.0,65536,45922,REF,5,245.32085117392114,5.673922356723124,10,3,1,3,11,0,0.004336073994636536
7837,Learned,0,2195,2181.0,24.0,65536,45922,GRAPH,4,213.39363158628768,6.02183074524544,8,2,0,9,10,0,0.004590151947923005
7837,Learned,0,2195,2181.0,24.0,65536,45922,JPEG,4,290.1492782986674,5.987651383207144,20,8,2,9,14,0,0.2910491890506819
7837,Learned,0,2195,2181.0,24.0,65536,45922,PRE,4,218.2081528017131,6.066916955962698,8,2,0,9,10,0,
7837,Learned,0,2195,2181.0,24.0,65536,45922,GRAPH_TAGGED,4,213.39363158628768,6.02183074524544,8,2,0,9,10,0,
7837,Learned,0,2195,2181.0,24.0,65536,45922,SEG,4,232.86500705120545,6.0579966789353845,10,3,0,3,11,0,
7838,Learned,0,2223,2107.0,25.0,65536,45687,REF,4,253.350288425444,5.961771911498222,14,5,0,5,13,0,0.0045262129278853536
7838,Learned,0,2223,2107.0,25.0,65536,45687,GRAPH,4,231.33294825380182,6.111472579081725,7,1,0,5,10,0,0.0048867829609662294
7838,Learned,0,2223,2107.0,25.0,65536,45687,JPEG,5,265.6934341759516,6.361887181324376,9,2,0,2,12,0,0.26952538394834846
7838,Learned,0,2223,2107.0,25.0,65536,45687,PRE,4,235.69343417595158,6.145251994277596,7,1,0,5,10,0,
7838,Learned,0,2223,2107.0,25.0,65536,45687,GRAPH_TAGGED,4,231.33294825380182,6.111472579081725,7,1,0,5,10,0,
7838,Learned,0,2223,2107.0,25.0,65536,45687,SEG,4,238.69343417595158,6.291935997005773,7,1,0,2,10,0,
7839,Learned,0,2032,1966.0,27.0,65536,44749,REF,5,225.9655121145938,6.328948276511347,14,5,1,5,13,0,0.00422108406201005
7839,Learned,0,2032,1966.0,27.0,65536,44749,GRAPH,5,177.78589077431639,6.607380872386013,6,1,1,12,9,0,0.004089985974133015
7839,Learned,0,2032,1966.0,27.0,65536,44749,JPEG,6,245.4507934888324,6.673549493625916,15,5,2,6,14,0,0.26827956398483366
7839,Learned,0,2032,1966.0,27.0,65536,44749,PRE,5,181.16652224137047,6.656158022898397,6,1,1,12,9,0,
7839,Learned,0,2032,1966.0,27.0,65536,44749,GRAPH_TAGGED,5,177.78589077431639,6.607380872386013,6,1,1,12,9,0,
7839,Learned,0,2032,1966.0,27.0,65536,44749,SEG,5,208.48023074035524,6.594622443298448,10,3,1,3,11,0,
7840,Learned,0,1854,1768.0,25.0,65536,44784,REF,4,187.8528137423857,4.460686760976373,8,2,0,2,10,0,0.0037775100208818913
7840,Learned,0,1854,1768.0,25.0,65536,44784,GRAPH,4,176.7529338082617,4.776380536383042,5,1,0,4,8,0,0.004184791003353894
7840,Learned,0,1854,1768.0,25.0,65536,44784,JPEG,5,241.30865786510137,5.94687819176161,12,3,0,4,14,0,0.28701148298569024
7840,Learned,0,1854,1768.0,25.0,65536,44784,PRE,4,179.50966799187808,4.783578994017761,5,1,0,4,8,0,
7840,Learned,0,1854,1768.0,25.0,65536,44784,GRAPH_TAGGED,4,176.7529338082617,4.776380536383042,5,1,0,4,8,0,
7840,Learned,0,1854,1768.0,25.0,65536,44784,SEG,4,186.50966799187805,4.852720135537768,6,1,0,1,9,0,
7841,Learned,0,2205,2085.0,27.0,65536,45046,REF,4,261.24978336205567,5.210072675085572,8,2,0,2,10,0,0.0044633770594373345
7841,Learned,0,2205,2085.0,27.0,65536,45046,GRAPH,4,245.39122475693662,5.178466385196504,7,1,0,7,10,0,0.00520886795129627
7841,Learned,0,2205,2085.0,27.0,65536,45046,JPEG,4,276.5929291125633,5.516040495673008,12,4,0,4,12,0,0.279023568960838
7841,Learned,0,2205,2085.0,27.0,65536,45046,PRE,4,249.93607486307093,5.186933282119938,7,1,0,7,10,0,
7841,Learned,0,2205,2085.0,27.0,65536,45046,GRAPH_TAGGED,4,245.39122475693662,5.178466385196504,7,1,0,7,10,0,
7841,Learned,0,2205,2085.0,27.0,65536,45046,SEG,4,257.9360748630709,5.335282801103326,8,2,0,2,10,0,
7842,Learned,0,2402,2367.0,26.0,65536,45864,REF,6,302.2497833620556,5.635187750832024,12,3,0,3,15,0,0.005158534040674567
7842,Learned,0,2402,2367.0,26.0,65536,45864,GRAPH,6,280.5713615381672,5.476491130576011,10,2,0,7,14,0,0.005719147971831262
7842,Learned,0,2402,2367.0,26.0,65536,45864,JPEG,9,373.9777054234135,5.881962858565029,23,7,0,7,25,0,0.2854516609804705
7842,Learned,0,2402,2367.0,26.0,65536,45864,PRE,6,285.5929291125633,5.51384152453738,10,2,0,7,14,0,
7842,Learned,0,2402,2367.0,26.0,65536,45864,GRAPH_TAGGED,6,280.5713615381672,5.476491130576011,10,2,0,7,14,0,
7842,Learned,0,2402,2367.0,26.0,65536,45864,SEG,6,290.5929291125633,5.573315009276779,10,2,0,2,14,0,
7843,Learned,0,2348,2324.0,31.0,65536,44494,REF,5,252.8650070512054,5.524274420332526,7,1,1,2,10,0,0.004350949078798294
7843,Learned,0,2348,2324.0,31.0,65536,44494,GRAPH,5,247.06385308184832,5.553747655823769,5,0,0,0,10,0,0.005042538978159428
7843,Learned,0,2348,2324.0,31.0,65536,44494,JPEG,5,288.83556979968256,5.486857301449044,12,4,1,4,12,0,0.26690046896692365
7843,Learned,0,2348,2324.0,31.0,65536,44494,PRE,5,250.45079348883232,5.574848963305872,5,0,0,0,10,0,
7843,Learned,0,2348,2324.0,31.0,65536,44494,GRAPH_TAGGED,5,247.06385308184832,5.553747655823769,5,0,0,0,10,0,
7843,Learned,0,2348,2324.0,31.0,65536,44494,SEG,5,257.2792206135785,5.615845645068979,7,1,0,1,11,0,
7844,Learned,0,2135,2051.0,24.0,65536,45957,REF,4,261.40916292848976,5.946016953407655,14,5,0,5,13,0,0.00454311294015497
7844,Learned,0,2135,2051.0,24.0,65536,45957,GRAPH,4,219.02016991894823,5.691112532695115,6,1,0,6,9,0,0.00464066700078547
7844,Learned,0,2135,2051.0,24.0,65536,45957,JPEG,5,261.65180361560897,5.997526723381237,11,3,0,3,13,0,0.2720192390261218
7844,Learned,0,2135,2051.0,24.0,65536,45957,PRE,4,224.50966799187805,5.726435144584546,6,1,0,6,9,0,
7844,Learned,0,2135,2051.0,24.0,65536,45957,GRAPH_TAGGED,4,219.02016991894823,5.691112532695115,6,1,0,6,9,0,
7844,Learned,0,2135,2051.0,24.0,65536,45957,SEG,4,245.4091629284897,6.111041280279465,10,3,0,3,11,0,
7845,Learned,0,2399,2336.0,30.0,65536,44652,REF,6,298.6223663640862,6.158429671148206,15,4,0,5,17,0,0.004746951977722347
7845,Learned,0,2399,2336.0,30.0,65536,44652,GRAPH,6,264.3220568374678,6.3997961003341866,10,2,0,6,14,0,0.005314589943736792
7845,Learned,0,2399,2336.0,30.0,65536,44652,JPEG,9,305.06601717798213,6.283641753184075,13,2,0,2,20,0,0.2637616959400475
7845,Learned,0,2399,2336.0,30.0,65536,44652,PRE,6,269.651803615609,6.416582913917816,10,2,0,6,14,0,
7845,Learned,0,2399,2336.0,30.0,65536,44652,GRAPH_TAGGED,6,264.3220568374678,6.3997961003341866,10,2,0,6,14,0,
7845,Learned,0,2399,2336.0,30.0,65536,44652,SEG,6,273.6518036156091,6.469141481246954,10,2,0,2,14,0,
7846,Learned,0,2146,2091.0,24.0,65536,45971,REF,4,266.27922061357856,4.961809221207913,12,4,0,4,12,0,0.0043191739823669195
7846,Learned,0,2146,2091.0,24.0,65536,45971,GRAPH,4,237.83843421248199,5.104509537893759,8,2,0,7,10,0,0.004986722022294998
7846,Learned,0,2146,2091.0,24.0,65536,45971,JPEG,14,416.11984104714446,5.388749316979377,35,11,1,11,37,0,0.2918835040181875
7846,Learned,0,2146,2091.0,24.0,65536,45971,PRE,4,241.96551211459376,5.1193807855900575,8,2,0,7,10,0,
7846,Learned,0,2146,2091.0,24.0,65536,45971,GRAPH_TAGGED,4,237.83843421248199,5.104509537893759,8,2,0,7,10,0,
7846,Learned,0,2146,2091.0,24.0,65536,45971,SEG,4,246.96551211459376,5.186415571337691,8,2,0,2,10,0,
7847,Learned,0,2083,1978.0,23.0,65536,45828,REF,5,235.13708498984755,4.902893218858645,7,1,0,1,11,0,0.00401601695921272
7847,Learned,0,2083,1978.0,23.0,65536,45828,GRAPH,5,219.90553905474428,4.823034815718203,5,0,0,0,10,0,0.004675001022405922
7847,Learned,0,2083,1978.0,23.0,65536,45828,JPEG,6,259.27922061357856,5.453861964563029,10,2,0,2,14,0,0.2720885240705684
7847,Learned,0,2083,1978.0,23.0,65536,45828,PRE,5,223.72287142747447,4.856431699993149,5,0,0,0,10,0,
7847,Learned,0,2083,1978.0,23.0,65536,45828,GRAPH_TAGGED,5,219.90553905474428,4.823034815718203,5,0,0,0,10,0,
7847,Learned,0,2083,1978.0,23.0,65536,45828,SEG,5,223.72287142747447,4.896328129648787,5,0,0,0,10,0,
7848,Frangi,24,1066,,,65536,45876,REF,4,352.1198410471445,5.999290370519131,19,8,1,8,14,0,0.005174992955289781
7848,Frangi,24,1066,,,65536,45876,GRAPH,2,37.20545982677757,10.673499062182781,2,0,0,0,4,0,0.0015195920132100582
7848,Frangi,24,1066,,,65536,45876,PRE,2,38.213203435596434,10.730843249668284,2,0,0,0,4,0,
7848,Frangi,24,1066,,,65536,45876,GRAPH_TAGGED,2,770.6260799629308,7.587763062258057,2,0,0,0,4,0,
7848,Frangi,24,1066,,,65536,45876,SEG,3,42.627416997969526,10.452599904797829,3,0,0,0,6,0,
7849,Learned,0,1810,1791.0,25.0,65536,44905,REF,6,167.7523086789974,5.764545161580339,8,1,0,1,13,0,0.0038003160152584314
7849,Learned,0,1810,1791.0,25.0,65536,44905,GRAPH,6,152.4694597698657,5.641504770273361,6,0,0,0,12,0,0.0034604420652613044
7849,Learned,0,1810,1791.0,25.0,65536,44905,JPEG,6,208.16652224137047,6.189503257134716,16,5,1,6,16,0,0.27740762603934854
7849,Learned,0,1810,1791.0,25.0,65536,44905,PRE,6,155.09545442950503,5.692855679980714,6,0,0,0,12,0,
7849,Learned,0,1810,1791.0,25.0,65536,44905,GRAPH_TAGGED,6,152.4694597698657,5.641504770273361,6,0,0,0,12,0,
7849,Learned,0,1810,1791.0,25.0,65536,44905,SEG,6,155.095454429505,5.7504940444045,6,0,0,0,12,0,
7850,Learned,0,1989,1845.0,24.0,65536,45139,REF,5,204.3380951166243,6.5670423541529415,9,2,0,2,12,0,0.004342383937910199
7850,Learned,0,1989,1845.0,24.0,65536,45139,GRAPH,5,178.17990343937683,7.036942272005655,7,1,0,3,11,0,0.004032794968225062
7850,Learned,0,1989,1845.0,24.0,65536,45139,JPEG,7,224.06601717798213,6.666341008604091,12,3,1,3,15,0,0.2815082479501143
7850,Learned,0,1989,1845.0,24.0,65536,45139,PRE,5,181.8528137423857,7.040962824545411,7,1,0,3,11,0,
7850,Learned,0,1989,1845.0,24.0,65536,45139,GRAPH_TAGGED,5,178.17990343937683,7.036942272005655,7,1,0,3,11,0,
7850,Learned,0,1989,1845.0,24.0,65536,45139,SEG,5,183.8528137423857,7.114863233078813,7,1,0,1,11,0,
7851,Learned,0,2220,2083.0,27.0,65536,45036,REF,4,265.3086578651014,4.580138080346008,8,2,0,2,10,0,0.0042037529638037086
7851,Learned,0,2220,2083.0,27.0,65536,45036,GRAPH,4,248.76190204219225,4.588286758856857,7,1,0,6,10,0,0.005376848974265158
7851,Learned,0,2220,2083.0,27.0,65536,45036,JPEG,4,269.9655121145937,4.587790322001113,8,2,0,2,10,0,0.28910826798528433
7851,Learned,0,2220,2083.0,27.0,65536,45036,PRE,4,253.3086578651014,4.5968784644040745,7,1,0,6,10,0,
7851,Learned,0,2220,2083.0,27.0,65536,45036,GRAPH_TAGGED,4,248.76190204219225,4.588286758856857,7,1,0,6,10,0,
7851,Learned,0,2220,2083.0,27.0,65536,45036,SEG,4,258.3086578651014,4.6525268907972155,8,2,0,2,10,0,
7853,Learned,143,2152,2076.0,24.0,65536,45963,REF,6,232.79393923933998,4.9615771616062805,10,2,1,3,13,0,0.004053803044371307
7853,Learned,143,2152,2076.0,24.0,65536,45963,GRAPH,5,205.6604202843562,5.0769911529690495,6,1,0,4,10,0,0.004311864962801337
7853,Learned,143,2152,2076.0,24.0,65536,45963,JPEG,7,233.6223663640861,5.367313849340727,7,0,0,0,14,0,0.2702188320690766
7853,Learned,143,2152,2076.0,24.0,65536,45963,PRE,5,209.30865786510142,5.084217807077555,6,1,0,4,10,0,
7853,Learned,143,2152,2076.0,24.0,65536,45963,GRAPH_TAGGED,5,8374.57819832026,5.404512288403489,6,1,0,4,10,0,
7853,Learned,143,2152,2076.0,24.0,65536,45963,SEG,6,217.72287142747447,5.194017103557103,8,1,0,1,13,0,
7854,Frangi,0,1405,1349.0,13.0,65536,45767,REF,5,222.72287142747453,7.102118765697441,11,3,0,3,13,0,0.004181963042356074
7854,Frangi,0,1405,1349.0,13.0,65536,45767,GRAPH,4,66.07496823346449,8.795832424490964,5,1,0,2,8,0,0.0019905270310118794
7854,Frangi,0,1405,1349.0,13.0,65536,45767,JPEG,0,0.0,,0,0,0,0,0,0,0.1590112540870905
7854,Frangi,0,1405,1349.0,13.0,65536,45767,PRE,4,68.2842712474619,8.758381951190595,5,1,0,2,8,0,
7854,Frangi,0,1405,1349.0,13.0,65536,45767,GRAPH_TAGGED,4,66.07496823346449,8.795832424490964,5,1,0,2,8,0,
7854,Frangi,0,1405,1349.0,13.0,65536,45767,SEG,4,71.69848480983501,8.964997887740774,6,1,0,1,9,0,
7855,Learned,0,2660,2637.0,27.0,65536,46118,REF,5,326.7766952966369,4.876114445249352,18,6,0,7,17,0,0.005049008992500603
7855,Learned,0,2660,2637.0,27.0,65536,46118,GRAPH,5,316.67997068895204,5.225857412016329,11,3,0,7,13,0,0.005605882965028286
7855,Learned,0,2660,2637.0,27.0,65536,46118,JPEG,6,326.77669529663683,5.266863122284195,10,2,0,2,14,0,0.2770242179976776
7855,Learned,0,2660,2637.0,27.0,65536,46118,PRE,5,323.605122421383,5.232102323481115,11,3,0,7,13,0,
7855,Learned,0,2660,2637.0,27.0,65536,46118,GRAPH_TAGGED,5,316.67997068895204,5.225857412016329,11,3,0,7,13,0,
7855,Learned,0,2660,2637.0,27.0,65536,46118,SEG,5,333.4335495461292,5.21730234820354,13,4,0,4,14,0,
7856,Learned,0,2661,2648.0,34.0,65536,44447,REF,4,348.56349186104046,6.765034238733212,20,9,3,10,12,0,0.005370410974137485
7856,Learned,0,2661,2648.0,34.0,65536,44447,GRAPH,4,308.59495833017286,6.937086952852694,16,8,3,31,9,0,0.0062310140347108245
7856,Learned,0,2661,2648.0,34.0,65536,44447,JPEG,4,360.8061325481598,6.82151219350277,25,12,5,14,12,0,0.2713098170934245
7856,Learned,0,2661,2648.0,34.0,65536,44447,PRE,4,315.3919189857867,6.99309242136933,16,8,3,31,9,0,
7856,Learned,0,2661,2648.0,34.0,65536,44447,GRAPH_TAGGED,4,308.59495833017286,6.937086952852694,16,8,3,31,9,0,
7856,Learned,0,2661,2648.0,34.0,65536,44447,SEG,4,343.634559672906,6.838499461744437,24,12,4,12,12,0,
7857,Learned,0,2727,2724.0,30.0,65536,45719,REF,6,307.9655121145938,6.953021645822602,12,3,0,3,15,0,0.004774180939421058
7857,Learned,0,2727,2724.0,30.0,65536,45719,GRAPH,6,281.750028395728,7.120431120704267,8,1,0,1,13,0,0.005671722930856049
7857,Learned,0,2727,2724.0,30.0,65536,45719,JPEG,6,306.2792206135785,7.026701226479115,11,3,1,3,13,0,0.28446969401557
7857,Learned,0,2727,2724.0,30.0,65536,45719,PRE,6,286.96551211459376,7.160775965103935,8,1,0,1,13,0,
7857,Learned,0,2727,2724.0,30.0,65536,45719,GRAPH_TAGGED,6,281.750028395728,7.120431120704267,8,1,0,1,13,0,
7857,Learned,0,2727,2724.0,30.0,65536,45719,SEG,6,298.03657992645924,7.179447633140237,12,3,0,3,15,0,
7858,Learned,0,2059,2059.0,24.0,65536,45909,REF,5,243.72287142747453,5.058546876594704,20,8,1,8,16,0,0.004754217923618853
7858,Learned,0,2059,2059.0,24.0,65536,45909,GRAPH,4,220.81384598451052,5.478191117691282,11,4,1,14,10,0,0.004531660000793636
7858,Learned,0,2059,2059.0,24.0,65536,45909,JPEG,4,241.82337649086287,5.62875882117604,14,5,0,5,13,0,0.2709980830550194
7858,Learned,0,2059,2059.0,24.0,65536,45909,PRE,4,225.23759005323598,5.521245743138194,11,4,1,14,10,0,
7858,Learned,0,2059,2059.0,24.0,65536,45909,GRAPH_TAGGED,4,220.81384598451052,5.478191117691282,11,4,1,14,10,0,
7858,Learned,0,2059,2059.0,24.0,65536,45909,SEG,4,238.237590053236,5.557035879403127,13,5,1,5,11,0,
7859,Learned,0,2563,2517.0,30.0,65536,45187,REF,6,313.6639969244288,6.332170984063836,16,5,0,5,17,0,0.004879666026681662
7859,Learned,0,2563,2517.0,30.0,65536,45187,GRAPH,6,293.5663517103499,6.459262164646562,11,3,0,4,14,0,0.005615831003524363
7859,Learned,0,2563,2517.0,30.0,65536,45187,JPEG,6,308.59292911256324,6.414938914683062,12,3,0,3,15,0,0.27834332699421793
7859,Learned,0,2563,2517.0,30.0,65536,45187,PRE,6,299.4213562373095,6.4696527945984545,11,3,0,4,14,0,
7859,Learned,0,2563,2517.0,30.0,65536,45187,GRAPH_TAGGED,6,293.5663517103499,6.459262164646562,11,3,0,4,14,0,
7859,Learned,0,2563,2517.0,30.0,65536,45187,SEG,6,302.4213562373095,6.500779451871803,12,3,0,3,15,0,
7860,Learned,0,2649,2546.0,31.0,65536,44896,REF,5,392.33304448274095,6.034362833067695,29,13,2,13,19,0,0.005201212945394218
7860,Learned,0,2649,2546.0,31.0,65536,44896,GRAPH,5,322.6679649370973,6.386079420580319,15,5,1,17,14,0,0.005719603970646858
7860,Learned,0,2649,2546.0,31.0,65536,44896,JPEG,5,367.01933598375615,6.5154054820695775,22,9,1,9,17,0,0.2755529909627512
