subset,L,arm,n,bytes_mean,n_components_bias_pct,n_components_ccc,n_components_mdape,n_components_wins_vs_jpeg,n_components_p_vs_jpeg,total_length_px_bias_pct,total_length_px_ccc,total_length_px_mdape,total_length_px_wins_vs_jpeg,total_length_px_p_vs_jpeg,mean_width_px_bias_pct,mean_width_px_ccc,mean_width_px_mdape,mean_width_px_wins_vs_jpeg,mean_width_px_p_vs_jpeg,n_branches_bias_pct,n_branches_ccc,n_branches_mdape,n_branches_wins_vs_jpeg,n_branches_p_vs_jpeg,n_junctions_bias_pct,n_junctions_ccc,n_junctions_mdape,n_junctions_wins_vs_jpeg,n_junctions_p_vs_jpeg,cycle_rank_bias_pct,cycle_rank_ccc,cycle_rank_mdape,cycle_rank_wins_vs_jpeg,cycle_rank_p_vs_jpeg,junc_f1_3,junc_p3,junc_r3,end_f1_3,end_p3,end_r3,junc_f1_5,junc_p5,junc_r5,end_f1_5,end_p5,end_r5
all,0,JPEGq5,715,1179.462937062937,96.80521091811416,0.00021036054091086128,20.0,174/301,6.578485002292216e-05,224.18870703333587,-0.0004845239734586547,33.157548675819264,136/573,1.1816232925126888e-63,24.37701920774266,0.10519445253948033,22.73945634939965,42/662,7.838310608708477e-110,406.79642293529724,0.0018116502499432865,115.78947368421053,126/565,1.1806215709125045e-68,629.287270463741,0.0001818059181921297,200.0,97/566,1.2655854121323455e-79,1507.4168797953962,-0.00046595857858254433,100.0,79/448,2.5205669828326275e-63,0.19527881792956717,0.15242946806652719,0.40870714709669864,0.2550062117136875,0.22537917120929557,0.31946968534435244,0.2530080279687428,0.19505198142090097,0.5477350486708775,0.4030395637624507,0.35562717843001934,0.5094236222148171
all,0,JPEGq50,715,4783.812587412587,-1.08560794044665,0.7854901615788394,0.0,255/20,7.131361842317881e-42,-5.405258709286573,0.8201987815969461,4.119196000990584,397/316,1.1262133798251746e-10,4.303180646793782,0.8265633711175111,3.8963677007313327,459/250,1.5388527006167095e-20,-24.544976328248293,0.5000282804837428,25.0,291/265,6.169551243611416e-05,-35.20074696545285,0.5349981231491389,42.857142857142854,256/231,0.0025148371631466045,-31.457800511508943,0.501191277271772,58.33333333333333,134/63,8.749010641118743e-08,0.5119686768666537,0.6605200355200356,0.45706069331737775,0.7402908431020545,0.7878563155651856,0.7043195801398512,0.5438629770476022,0.7027328227328227,0.4854048691379008,0.857909569123066,0.914375115732257,0.8158067322861428
all,0,JPEGq75,715,9206.188811188811,0.0620347394540943,0.7745532054435154,0.0,252/18,3.0807606864536677e-41,-5.591779820709092,0.8614509223845747,4.4370719311033096,376/339,1.7882250209423922e-07,4.988891998813324,0.835955571401657,4.341470096445012,429/280,9.942210884466613e-11,-26.596528143082587,0.4955657169264352,26.666666666666668,263/281,0.0008190282017980494,-38.93557422969188,0.5247725332267964,44.44444444444444,232/245,0.017141234394752458,-35.03836317135549,0.5410808088338239,50.0,138/55,7.9811464461348e-11,0.5238483334464554,0.6911864398228035,0.4578453787174478,0.757687635425158,0.812144723590414,0.7161641393480143,0.549269267193116,0.7265727202090837,0.4794148956304447,0.8671059688806896,0.9292882766498238,0.819793343310198
all,0,PRE7,715,,-1.3647642679900747,0.8113150767378877,0.0,254/16,3.924559371727906e-42,-5.9854356100836865,0.8418936554645485,4.92882688309888,356/358,2.5764403782654176e-05,4.9674292212452755,0.8309356316389382,4.182151097077442,439/270,1.021909254917312e-12,-27.617043661230934,0.47212897563076006,28.57142857142857,268/295,0.01848276726034068,-39.49579831932773,0.5131173985760817,50.0,237/258,0.11493639976147012,-36.57289002557545,0.514396643774902,50.0,144/54,1.0582243391887584e-10,0.5154960147539078,0.6908442567533476,0.4482292089737585,0.7584713961184795,0.8156466290510651,0.7155023116099347,0.5433066993297737,0.7319320578411488,0.47153313755123705,0.8676216328194489,0.93382666799043,0.8181032510456724
all,0,SEG,715,365.8195804195804,-1.3647642679900747,0.8113150767378877,0.0,254/16,3.924559371727906e-42,-6.014121400930391,0.8411939697922176,4.970305246492922,357/358,3.725374546032151e-05,5.0282708279944375,0.829372555145691,4.197761700361795,430/279,4.836891362258986e-13,-27.617043661230934,0.47212897563076006,28.57142857142857,268/295,0.01848276726034068,-39.49579831932773,0.5131173985760817,50.0,237/258,0.11493639976147012,-36.57289002557545,0.514396643774902,50.0,144/54,1.0582243391887584e-10,0.5143093226581249,0.6890960050050958,0.4473301080746576,0.7584713961184795,0.8156466290510651,0.7155023116099347,0.5433066993297737,0.7319320578411488,0.47153313755123705,0.8676216328194489,0.93382666799043,0.8181032510456724
all,2,GRAPH6,715,2216.0013986013987,-2.2022332506203477,0.7662579875867552,0.0,251/23,7.349172650712147e-41,-11.21882130846974,0.7314421019363734,9.585402896434372,221/494,1.1442424184603124e-07,3.1018361916775934,0.8704753401744414,2.8390769334995998,519/190,1.1529993830630867e-42,-37.299988147445774,0.32552511557196484,33.33333333333333,219/388,0.028678041886755722,-60.38291605301915,0.33262195226329044,60.0,174/384,1.0291738301110117e-06,-44.75703324808184,0.507463960895947,50.0,141/46,2.1108219549193776e-12,0.4752083954448153,0.7291541791541791,0.38267164847584434,0.7541950879627382,0.8236723028331421,0.702439019000105,0.5006172212732216,0.7698901098901099,0.4023237640370508,0.8753511163346601,0.9581321514538299,0.8140957833244957
all,2,GRAPH7,715,172.34545454545454,-1.3647642679900747,0.8113150767378877,0.0,254/16,3.924559371727906e-42,-5.61459155389202,0.8458316765779776,4.380874636935679,370/345,1.4865216101359027e-07,4.78270212752995,0.8347345494548438,4.002638486190754,442/267,3.385492246762584e-14,-20.421950930425506,0.5739073056244985,22.22222222222222,302/234,4.786057902587811e-10,-31.369661266568485,0.598630584347644,40.0,252/203,1.203466865686426e-07,-36.57289002557545,0.514396643774902,50.0,144/54,1.0582243391887584e-10,0.5711998015792209,0.7019561751379934,0.5244891355730517,0.7716095626983953,0.8074073115969455,0.7446982626816029,0.6008656804548683,0.7427936709754891,0.5500564470494541,0.8892867432144651,0.9317672336347778,0.8575449301601092
all,2,GRAPH7_eps0.5,715,195.30769230769232,-1.3647642679900747,0.8113150767378877,0.0,254/16,3.924559371727906e-42,-5.61459155389202,0.8458316765779776,4.380874636935679,370/345,1.4865216101359027e-07,4.71825220282269,0.8368620266291521,3.9749186085967154,445/264,1.3600160994447885e-15,-20.421950930425506,0.5739073056244985,22.22222222222222,302/234,4.786057902587811e-10,-31.369661266568485,0.598630584347644,40.0,252/203,1.203466865686426e-07,-36.57289002557545,0.514396643774902,50.0,144/54,1.0582243391887584e-10,0.5711998015792209,0.7019561751379934,0.5244891355730517,0.7716095626983953,0.8074073115969455,0.7446982626816029,0.6008656804548683,0.7427936709754891,0.5500564470494541,0.8892867432144651,0.9317672336347778,0.8575449301601092
all,2,GRAPH7_eps1.5,715,161.13986013986013,-1.3647642679900747,0.8113150767378877,0.0,254/16,3.924559371727906e-42,-5.61459155389202,0.8458316765779776,4.380874636935679,370/345,1.4865216101359027e-07,4.816474237992686,0.8340481127969773,4.095309738907687,441/268,1.0036854687869064e-13,-20.421950930425506,0.5739073056244985,22.22222222222222,302/234,4.786057902587811e-10,-31.369661266568485,0.598630584347644,40.0,252/203,1.203466865686426e-07,-36.57289002557545,0.514396643774902,50.0,144/54,1.0582243391887584e-10,0.5711998015792209,0.7019561751379934,0.5244891355730517,0.7716095626983953,0.8074073115969455,0.7446982626816029,0.6008656804548683,0.7427936709754891,0.5500564470494541,0.8892867432144651,0.9317672336347778,0.8575449301601092
all,2,GRAPH7_eps3.0,715,155.07552447552447,-1.3647642679900747,0.8113150767378877,0.0,254/16,3.924559371727906e-42,-5.614591553892021,0.8458316765779776,4.380874636935679,370/345,1.4865216101359027e-07,4.792841905596063,0.8330851945624418,4.024316096855373,445/264,1.8250107437009164e-14,-20.421950930425506,0.5739073056244985,22.22222222222222,302/234,4.786057902587811e-10,-31.369661266568485,0.598630584347644,40.0,252/203,1.203466865686426e-07,-36.57289002557545,0.514396643774902,50.0,144/54,1.0582243391887584e-10,0.5711998015792209,0.7019561751379934,0.5244891355730517,0.7716095626983953,0.8074073115969455,0.7446982626816029,0.6008656804548683,0.7427936709754891,0.5500564470494541,0.8892867432144651,0.9317672336347778,0.8575449301601092
