filename	ng_fg_ssim	ng_fg_psnr	ng_iou	ng_topo_q	ng_psnr	ng_ssim	ng_bytes	graph_n_components	graph_n_cycles	graph_n_junctions	graph_n_endpoints	graph_mean_degree	graph_complexity	n_nodes	n_edges	total_edge_length	mean_width_px	mean_curvature	delta_fg_ssim	delta_iou	total_time_ms	ng_n_components	ng_n_cycles	ng_euler_characteristic	ng_n_junctions	ng_n_endpoints	ng_mean_degree	ng_graph_complexity	ng_seg_beta_0	ng_seg_beta_1	graph_n_nodes	graph_n_edges	graph_n_sampled	graph_mean_edge_length	graph_mean_width	graph_total_edge_length	graph_mean_curvature	png_bytes	ng_vs_png	ng_vs_raw	image_shape	image_pixels	image_type	segmenter	n_points	n_structures	jpeg_quality	jpeg_bytes	jpeg_psnr	jpeg_ssim	jpeg_fg_psnr	jpeg_fg_ssim	jpeg_iou	jpeg_topo_q	jpeg_beta_0	jpeg_beta_1	jpeg_betti_preservation	webp_quality	webp_bytes	webp_psnr	webp_ssim	webp_fg_ssim	webp_fg_psnr	webp_topo_q	webp_iou	jp2_bytes	jp2_psnr	jp2_ssim	jp2_fg_ssim	jp2_fg_psnr	jp2_topo_q	jp2_iou	delta_fg_psnr	delta_topo_q	delta_psnr	delta_ssim	gt_available	stem
nuclei_010.png	0.961545	23.151620	0.719264	0.507977	19.256640	0.361902	22659	49	478	1019	342	2.303824	9.755102	2824	3253	7075.176508	2.830467	0.066453	-0.030787	0.288295	1772.663593	49	478	-429	1019	342	2.303824	9.755102	49	36	2824	3253	1463	2.174970	2.830467	7075.176508	0.066453	54877	2.421863	2.892272	256x256	65536	sparse	Meijering	2824	49	78	22207	29.638769	0.913432	29.656602	0.992332	0.430969	0.309872	1276	4079	0.000000	79	22246	35.958937	0.978312	0.998100	35.924956	0.341451	0.443947	250	21.761407	0.151719	0.937011	21.450423	1.000000	0.407796	-6.504983	0.198106	-10.382129	-0.551530	False	nuclei_010
nuclei_011.png	0.958020	23.030111	0.697348	0.540139	19.499138	0.361872	23181	38	552	1183	359	2.349779	14.526316	2939	3453	7435.688852	2.842266	0.064866	-0.034544	0.257180	1812.809944	38	552	-514	1183	359	2.349779	14.526316	38	40	2939	3453	1397	2.153400	2.842266	7435.688852	0.064866	54855	2.366378	2.827143	256x256	65536	sparse	Meijering	2939	38	79	22725	30.003223	0.919935	30.052423	0.992563	0.440169	0.292350	1323	3810	0.000000	80	23108	36.470055	0.980850	0.998171	36.362191	0.302312	0.448724	246	21.381968	0.151784	0.930031	20.992543	1.000000	0.421321	-7.022311	0.247789	-10.504085	-0.558063	False	nuclei_011
nuclei_012.png	0.955426	22.779330	0.709758	0.474416	19.620868	0.332090	19412	47	372	808	303	2.279090	7.914894	2329	2654	5917.849909	3.132556	0.071665	-0.031969	0.269368	1469.681978	47	372	-325	808	303	2.279090	7.914894	47	16	2329	2654	1218	2.229785	3.132556	5917.849909	0.071665	55184	2.842778	3.376056	256x256	65536	sparse	Meijering	2329	47	71	19206	27.687496	0.871254	27.600889	0.987395	0.440389	0.267934	1380	3346	0.000000	68	19244	33.444109	0.963746	0.996431	33.285746	0.257378	0.449403	247	20.959019	0.146756	0.918757	20.104167	1.000000	0.402840	-4.821560	0.206483	-8.066628	-0.539164	False	nuclei_012
nuclei_013.png	0.958333	22.994578	0.690852	0.440872	19.431926	0.360905	21781	41	473	990	340	2.319409	11.536585	2705	3137	6694.621971	3.012334	0.065695	-0.032489	0.250151	1642.891645	41	473	-432	990	340	2.319409	11.536585	41	23	2705	3137	1375	2.134084	3.012334	6694.621971	0.065695	55034	2.526698	3.008861	256x256	65536	sparse	Meijering	2705	41	76	21276	29.012489	0.903248	28.949189	0.990822	0.440702	0.255307	1449	3490	0.000000	77	21408	35.037935	0.974226	0.997510	34.854021	0.248408	0.447438	247	20.991830	0.151079	0.925611	20.215305	1.000000	0.399141	-5.954611	0.185565	-9.580563	-0.542343	False	nuclei_013
nuclei_014.png	0.961616	22.803721	0.701868	0.409046	19.445149	0.346945	21529	42	470	1016	356	2.316451	11.190476	2705	3133	6837.490860	2.871245	0.069146	-0.030300	0.250018	1749.997616	42	470	-428	1016	356	2.316451	11.190476	42	26	2705	3133	1333	2.182410	2.871245	6837.490860	0.069146	55171	2.562636	3.044080	256x256	65536	sparse	Meijering	2705	42	76	21363	28.958168	0.903569	28.941422	0.991917	0.451850	0.250154	1463	3447	0.000000	76	21086	34.950294	0.974090	0.997765	34.809774	0.229552	0.457506	249	20.741103	0.150790	0.929095	19.857157	1.000000	0.401690	-6.137700	0.158892	-9.513019	-0.556624	False	nuclei_014
nuclei_015.png	0.952906	23.226205	0.664126	0.363787	19.894064	0.372344	22138	34	476	1021	328	2.318559	14.000000	2775	3217	7118.647539	3.135769	0.066889	-0.038029	0.216466	1906.438112	34	476	-442	1021	328	2.318559	14.000000	34	30	2775	3217	1426	2.212822	3.135769	7118.647539	0.066889	54481	2.460972	2.960340	256x256	65536	sparse	Meijering	2775	34	78	21903	29.740513	0.910458	29.680559	0.990935	0.447659	0.240364	1491	3265	0.000000	79	22068	35.912736	0.977307	0.997685	35.758397	0.221298	0.451317	248	21.085826	0.165820	0.916682	20.402910	0.999893	0.414844	-6.454354	0.123423	-9.846450	-0.538114	False	nuclei_015
nuclei_016.png	0.949147	23.461894	0.677477	0.385796	20.464424	0.361035	21422	39	549	1146	333	2.375968	14.076923	2713	3223	7116.461078	3.113197	0.064769	-0.040558	0.207733	1758.835554	39	549	-510	1146	333	2.375968	14.076923	39	49	2713	3223	1234	2.208024	3.113197	7116.461078	0.064769	53867	2.514564	3.059285	256x256	65536	sparse	Meijering	2713	39	78	21324	29.792218	0.902467	29.722310	0.989704	0.469744	0.216194	1603	3039	0.000000	78	20822	35.382208	0.971682	0.996833	35.085560	0.208982	0.477110	247	21.137996	0.181421	0.911258	20.540941	0.999891	0.415853	-6.260417	0.169603	-9.327794	-0.541432	False	nuclei_016
nuclei_017.png	0.954917	24.547798	0.676899	0.354524	21.864744	0.378783	19540	49	456	970	331	2.314043	9.306122	2592	2999	6623.825470	2.952286	0.070036	-0.033951	0.209893	1716.971397	49	456	-407	970	331	2.314043	9.306122	49	33	2592	2999	1291	2.208678	2.952286	6623.825470	0.070036	51998	2.661105	3.353941	256x256	65536	sparse	Meijering	2592	49	78	19157	30.129782	0.875950	30.050255	0.988868	0.467006	0.209142	1540	2733	0.000000	79	19528	35.875860	0.965816	0.996720	35.488513	0.194922	0.474391	247	22.076806	0.235404	0.922812	21.126860	0.999924	0.378329	-5.502456	0.145383	-8.265038	-0.497167	False	nuclei_017
nuclei_018.png	0.955616	24.403251	0.663202	0.338652	21.807151	0.376737	19874	46	552	1103	348	2.379595	12.000000	2666	3172	6875.741783	2.987168	0.062240	-0.033763	0.186390	1867.896318	46	552	-506	1103	348	2.379595	12.000000	46	41	2666	3172	1215	2.167636	2.987168	6875.741783	0.062240	52248	2.628962	3.297575	256x256	65536	sparse	Meijering	2666	46	78	19389	30.102956	0.880331	29.931376	0.989379	0.476813	0.192355	1539	2287	0.000000	79	19820	35.827328	0.966584	0.996854	35.479423	0.183537	0.482816	248	21.688545	0.228472	0.923021	20.912379	0.995483	0.394850	-5.528126	0.146297	-8.295805	-0.503594	False	nuclei_018
nuclei_019.png	0.954970	25.752538	0.703194	0.414604	24.106897	0.404931	14670	33	342	723	241	2.322884	10.363636	1914	2223	4959.635826	3.369666	0.064871	-0.028235	0.185952	1289.605141	33	342	-309	723	241	2.322884	10.363636	33	25	1914	2223	950	2.231055	3.369666	4959.635826	0.064871	49799	3.394615	4.467348	256x256	65536	sparse	Meijering	1914	33	74	14572	29.987359	0.808568	29.613038	0.983205	0.517241	0.188908	1261	1636	0.000000	71	14616	33.848264	0.925904	0.992686	33.134302	0.188618	0.505178	247	22.903708	0.310007	0.917747	20.531264	0.999973	0.366776	-3.860500	0.225696	-5.880462	-0.403637	False	nuclei_019
