dataset,id,format,bytes,decode_descr_s,lossless_mask,external,fg_px,exact_n_components,relerr_n_components,exact_total_length_px,relerr_total_length_px,exact_mean_width_px,relerr_mean_width_px,exact_n_branches,relerr_n_branches,exact_n_junctions,relerr_n_junctions,exact_cycle_rank,relerr_cycle_rank,codec,swc_dup_nodes
ORGANELLE,7690,swc,1424,0.0009346170118078589,False,False,1663,True,0.0,False,0.03762068575082798,False,0.0008519742549881611,True,0.0,True,0.0,True,0.0,,1.0
ORGANELLE,7690,swc_gz,639,0.0009487010538578033,False,False,1663,True,0.0,False,0.03762068575082798,False,0.0008519742549881611,True,0.0,True,0.0,True,0.0,,1.0
ORGANELLE,7691,mask_zlib,368,0.004290925920940936,True,False,1474,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7691,mask_png,518,0.004440261051058769,True,False,1474,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7691,mask_webp_lossless,312,0.005203266046009958,True,False,1474,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7691,mask_jbig2,264,0.005843269056640565,True,True,1474,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7691,skel_chain,260,0.0033610929967835546,False,False,1474,True,0.0,True,0.0,False,0.00396655794343309,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7691,v7_struct_e0.75,183,0.0011112639913335443,False,False,1474,True,0.0,False,0.0008726405268027603,False,0.0082183591421157,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7691,v7_struct_e3,163,0.0009521739557385445,False,False,1474,True,0.0,False,0.0008726405268027603,False,0.0041163354291037565,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7691,swc,1184,0.0007296490948647261,False,False,1474,True,0.0,False,0.04058581279463473,False,0.011023084031772868,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7691,swc_gz,542,0.0007728609489277005,False,False,1474,True,0.0,False,0.04058581279463473,False,0.011023084031772868,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7692,mask_zlib,378,0.004780614981427789,True,False,1731,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7692,mask_png,511,0.004938527941703796,True,False,1731,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7692,mask_webp_lossless,322,0.0056818859884515405,True,False,1731,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7692,mask_jbig2,293,0.006620522937737405,True,True,1731,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7692,skel_chain,338,0.0039130570366978645,False,False,1731,True,0.0,True,0.0,False,0.0029326573917195964,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7692,v7_struct_e0.75,221,0.0014473999617621303,False,False,1731,True,0.0,False,0.0014995638174970722,False,0.004568156178566918,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7692,v7_struct_e3,198,0.0012841529678553343,False,False,1731,True,0.0,False,0.0014995638174970722,False,0.0034882879465121925,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7692,swc,1615,0.0009784410940483212,False,False,1731,True,0.0,False,0.042097872274010205,False,0.0038702539164473006,True,0.0,True,0.0,True,0.0,,1.0
ORGANELLE,7692,swc_gz,708,0.0010025219526141882,False,False,1731,True,0.0,False,0.042097872274010205,False,0.0038702539164473006,True,0.0,True,0.0,True,0.0,,1.0
ORGANELLE,7693,mask_zlib,352,0.004511481965892017,True,False,1511,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7693,mask_png,476,0.004863961949013174,True,False,1511,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7693,mask_webp_lossless,308,0.005737583036534488,True,False,1511,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7693,mask_jbig2,269,0.007642679032869637,True,True,1511,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7693,skel_chain,305,0.003582819947041571,False,False,1511,True,0.0,True,0.0,False,0.0031418792040452457,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7693,v7_struct_e0.75,203,0.0013650889741256833,False,False,1511,True,0.0,False,0.0013241062114207785,False,0.0010456216611590167,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7693,v7_struct_e3,189,0.0012198559707030654,False,False,1511,True,0.0,False,0.0013241062114207785,False,0.011408730643535288,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7693,swc,1288,0.0009200619533658028,False,False,1511,True,0.0,False,0.040829210186229294,False,0.0010960542395008891,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7693,swc_gz,592,0.0009291070746257901,False,False,1511,True,0.0,False,0.040829210186229294,False,0.0010960542395008891,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7694,mask_zlib,352,0.0049268449656665325,True,False,1608,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7694,mask_png,472,0.005083817057311535,True,False,1608,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7694,mask_webp_lossless,312,0.005849951063282788,True,False,1608,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7694,mask_jbig2,264,0.006633545039221644,True,True,1608,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7694,skel_chain,312,0.003959753084927797,False,False,1608,True,0.0,True,0.0,False,0.008820225287431375,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7694,v7_struct_e0.75,211,0.0015254989266395569,False,False,1608,True,0.0,False,0.0017155389794010095,False,0.002698388206965104,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7694,v7_struct_e3,195,0.0014238249277696013,False,False,1608,True,0.0,False,0.0017155389794010095,False,0.003983220813125047,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7694,swc,1358,0.001064760028384626,False,False,1608,True,0.0,False,0.04166890207858111,False,0.0011986222652037278,True,0.0,True,0.0,True,0.0,,2.0
ORGANELLE,7694,swc_gz,627,0.0010981130180880427,False,False,1608,True,0.0,False,0.04166890207858111,False,0.0011986222652037278,True,0.0,True,0.0,True,0.0,,2.0
ORGANELLE,7695,mask_zlib,393,0.004372499999590218,True,False,1349,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7695,mask_png,523,0.004806254059076309,True,False,1349,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7695,mask_webp_lossless,346,0.005286511965095997,True,False,1349,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7695,mask_jbig2,279,0.006495361099950969,True,True,1349,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7695,skel_chain,277,0.0035692990059033036,False,False,1349,True,0.0,True,0.0,False,0.004626340011563019,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7695,v7_struct_e0.75,191,0.0012322230031713843,False,False,1349,True,0.0,False,0.0006918925367881997,False,8.458674212776182e-05,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7695,v7_struct_e3,162,0.0010094739263877273,False,False,1349,True,0.0,False,0.0006918925367881997,False,0.005534970731905963,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7695,swc,1394,0.0008080110419541597,False,False,1349,True,0.0,False,0.03913455596406287,False,0.0003970043486186215,True,0.0,True,0.0,True,0.0,,1.0
ORGANELLE,7695,swc_gz,623,0.0008196100825443864,False,False,1349,True,0.0,False,0.03913455596406287,False,0.0003970043486186215,True,0.0,True,0.0,True,0.0,,1.0
ORGANELLE,7696,mask_zlib,478,0.004617413971573114,True,False,1585,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7696,mask_png,628,0.004756549024023116,True,False,1585,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7696,mask_webp_lossless,412,0.005772767006419599,True,False,1585,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7696,mask_jbig2,300,0.008387077949009836,True,True,1585,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7696,skel_chain,319,0.0038495950866490602,False,False,1585,True,0.0,True,0.0,False,0.0027284384211461,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7696,v7_struct_e0.75,210,0.0014402340166270733,False,False,1585,True,0.0,False,0.0004901051018000774,False,0.011859797452212082,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7696,v7_struct_e3,189,0.0012431779177859426,False,False,1585,True,0.0,False,0.0004901051018000774,False,0.008435451275652435,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7696,swc,1604,0.0009625949896872044,False,False,1585,True,0.0,False,0.03236788771932843,False,0.009122341586235948,True,0.0,True,0.0,True,0.0,,2.0
ORGANELLE,7696,swc_gz,701,0.000970197026617825,False,False,1585,True,0.0,False,0.03236788771932843,False,0.009122341586235948,True,0.0,True,0.0,True,0.0,,2.0
ORGANELLE,7697,mask_zlib,426,0.00449644192121923,True,False,1505,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7697,mask_png,580,0.004707172978669405,True,False,1505,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7697,mask_webp_lossless,364,0.007699204026721418,True,False,1505,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7697,mask_jbig2,273,0.009028409025631845,True,True,1505,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7697,skel_chain,288,0.0038052269956097007,False,False,1505,True,0.0,True,0.0,False,0.007720987114843129,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7697,v7_struct_e0.75,187,0.0013681419659405947,False,False,1505,True,0.0,False,0.001773414773126872,False,0.004034866485644982,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7697,v7_struct_e3,172,0.0011484160786494613,False,False,1505,True,0.0,False,0.001773414773126872,False,0.004857779402394082,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7697,swc,1322,0.0008592240046709776,False,False,1505,True,0.0,False,0.037093405344694075,False,0.005451431028111318,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7697,swc_gz,600,0.0009060970041900873,False,False,1505,True,0.0,False,0.037093405344694075,False,0.005451431028111318,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7706,mask_zlib,426,0.005256355972960591,True,False,1479,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7706,mask_png,568,0.005463137989863753,True,False,1479,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7706,mask_webp_lossless,374,0.005804550019092858,True,False,1479,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7706,mask_jbig2,301,0.006679999991320074,True,True,1479,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7706,skel_chain,359,0.004294396028853953,False,False,1479,True,0.0,True,0.0,False,0.0035731339945004157,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7706,v7_struct_e0.75,252,0.0017607570625841618,False,False,1479,True,0.0,False,0.0013646691966211313,False,0.01356710984434101,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7706,v7_struct_e3,225,0.0015065319603309035,False,False,1479,True,0.0,False,0.0013646691966211313,False,0.018349095921140486,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7706,swc,1718,0.0011422409443184733,False,False,1479,True,0.0,False,0.03942526648443617,False,0.007258691467293169,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7706,swc_gz,754,0.0011418838985264301,False,False,1479,True,0.0,False,0.03942526648443617,False,0.007258691467293169,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7707,mask_zlib,312,0.003954551997594535,True,False,1096,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7707,mask_png,432,0.004199298098683357,True,False,1096,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7707,mask_webp_lossless,272,0.004710856010206044,True,False,1096,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7707,mask_jbig2,240,0.005655626067891717,True,True,1096,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7707,skel_chain,199,0.003308054991066456,False,False,1096,True,0.0,True,0.0,False,0.008058164112453772,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7707,v7_struct_e0.75,143,0.0009181270143017173,False,False,1096,True,0.0,False,0.002538394077433175,False,0.004860793667290162,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7707,v7_struct_e3,125,0.0008489510510116816,False,False,1096,True,0.0,False,0.002538394077433175,False,0.00914976464694852,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7707,swc,977,0.0006062869215384126,False,False,1096,True,0.0,False,0.031223925086451998,False,0.0007094326425271401,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7707,swc_gz,452,0.0006372879724949598,False,False,1096,True,0.0,False,0.031223925086451998,False,0.0007094326425271401,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7708,mask_zlib,364,0.004076715093106031,True,False,1127,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7708,mask_png,487,0.004290523007512093,True,False,1127,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7708,mask_webp_lossless,320,0.005243081948719919,True,False,1127,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7708,mask_jbig2,259,0.005718987085856497,True,True,1127,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7708,skel_chain,232,0.0033077450934797525,False,False,1127,True,0.0,True,0.0,False,0.006810639244530728,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7708,v7_struct_e0.75,148,0.0008745730156078935,False,False,1127,True,0.0,False,0.0019805732769873617,False,0.010055143123610267,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7708,v7_struct_e3,132,0.0007896360475569963,False,False,1127,True,0.0,False,0.001980573276987487,False,0.01109202816258068,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7708,swc,1114,0.0005849910667166114,False,False,1127,True,0.0,False,0.03433781919645296,False,0.006846280596554184,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7708,swc_gz,506,0.0006173420697450638,False,False,1127,True,0.0,False,0.03433781919645296,False,0.006846280596554184,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7709,mask_zlib,288,0.004202745971269906,True,False,1194,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7709,mask_png,408,0.004294003010727465,True,False,1194,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7709,mask_webp_lossless,256,0.004980327095836401,True,False,1194,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7709,mask_jbig2,234,0.007552588940598071,True,True,1194,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7709,skel_chain,220,0.0030354709597304463,False,False,1194,True,0.0,True,0.0,False,0.0022884815638977672,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7709,v7_struct_e0.75,144,0.000877970946021378,False,False,1194,True,0.0,False,0.0011992395131252282,False,0.010386329902383883,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7709,v7_struct_e3,123,0.0007368120132014155,False,False,1194,True,0.0,False,0.0011992395131252282,False,0.008841922339532128,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7709,swc,1039,0.0005610400112345815,False,False,1194,True,0.0,False,0.03609046933302269,False,0.009334125242792994,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7709,swc_gz,489,0.0005724959773942828,False,False,1194,True,0.0,False,0.03609046933302269,False,0.009334125242792994,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7698,mask_zlib,482,0.0058656519977375865,True,False,1998,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7698,mask_png,644,0.006148939952254295,True,False,1998,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7698,mask_webp_lossless,406,0.006408418994396925,True,False,1998,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7698,mask_jbig2,304,0.00896408804692328,True,True,1998,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7698,skel_chain,413,0.004708762047812343,False,False,1998,True,0.0,True,0.0,False,0.005153097843126623,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7698,v7_struct_e0.75,300,0.0021824390860274434,False,False,1998,True,0.0,False,0.0015884551392514785,False,0.002721434500656049,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7698,v7_struct_e3,275,0.0019338260171934962,False,False,1998,True,0.0,False,0.0015884551392514785,False,0.02055503581662645,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7698,swc,1994,0.0014998390106484294,False,False,1998,True,0.0,False,0.027854298230065213,False,0.007465620690362301,True,0.0,True,0.0,True,0.0,,2.0
ORGANELLE,7698,swc_gz,853,0.0014981040731072426,False,False,1998,True,0.0,False,0.027854298230065213,False,0.007465620690362301,True,0.0,True,0.0,True,0.0,,2.0
ORGANELLE,7699,mask_zlib,416,0.004668293055146933,True,False,1363,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7699,mask_png,570,0.0047480768989771605,True,False,1363,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7699,mask_webp_lossless,364,0.007121745962649584,True,False,1363,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7699,mask_jbig2,290,0.006738735013641417,True,True,1363,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7699,skel_chain,281,0.0037356989923864603,False,False,1363,True,0.0,True,0.0,False,0.0013835097980858279,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7699,v7_struct_e0.75,176,0.0010720969876274467,False,False,1363,True,0.0,False,0.0007852720558819002,False,0.008069655400400397,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7699,v7_struct_e3,162,0.0009698460344225168,False,False,1363,True,0.0,False,0.0007852720558819002,False,0.006658122090090667,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7699,swc,1296,0.0007278670091181993,False,False,1363,True,0.0,False,0.03919044209145196,False,0.002393732095885758,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7699,swc_gz,567,0.0007429440738633275,False,False,1363,True,0.0,False,0.03919044209145196,False,0.002393732095885758,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7700,mask_zlib,496,0.005093405023217201,True,False,2141,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7700,mask_png,634,0.005359811009839177,True,False,2141,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7700,mask_webp_lossless,406,0.006510007078759372,True,False,2141,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7700,mask_jbig2,307,0.010259903967380524,True,True,2141,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7700,skel_chain,355,0.004065524088218808,False,False,2141,True,0.0,True,0.0,False,0.009413432454875168,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7700,v7_struct_e0.75,212,0.001344523043371737,False,False,2141,True,0.0,False,5.7035046983504996e-05,False,0.005239782033854651,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7700,v7_struct_e3,187,0.001133994897827506,False,False,2141,True,0.0,False,5.7035046983504996e-05,False,0.001152806319641991,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7700,swc,1613,0.0008927170420065522,False,False,2141,True,0.0,False,0.044625835385850986,False,0.00031343498097676257,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7700,swc_gz,705,0.0009230170398950577,False,False,2141,True,0.0,False,0.044625835385850986,False,0.00031343498097676257,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7701,mask_zlib,342,0.004382936982437968,True,False,1266,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7701,mask_png,460,0.004667607950977981,True,False,1266,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7701,mask_webp_lossless,302,0.005645103985443711,True,False,1266,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7701,mask_jbig2,251,0.007830744958482683,True,True,1266,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7701,skel_chain,254,0.0032605649903416634,False,False,1266,True,0.0,True,0.0,False,0.006468965415049547,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7701,v7_struct_e0.75,153,0.0009660209761932492,False,False,1266,True,0.0,False,0.0012011317768841614,False,0.0005923109964681793,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7701,v7_struct_e3,138,0.0008641709573566914,False,False,1266,True,0.0,False,0.0012011317768841614,False,0.0036999054411973285,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7701,swc,1159,0.0006577150197699666,False,False,1266,True,0.0,False,0.03491193603915561,False,0.002319434168451912,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7701,swc_gz,526,0.000688230968080461,False,False,1266,True,0.0,False,0.03491193603915561,False,0.002319434168451912,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7702,mask_zlib,381,0.0041449000127613544,True,False,1205,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7702,mask_png,549,0.004304536967538297,True,False,1205,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7702,mask_webp_lossless,330,0.004916538018733263,True,False,1205,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7702,mask_jbig2,264,0.007574654999189079,True,True,1205,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7702,skel_chain,239,0.003399997018277645,False,False,1205,True,0.0,True,0.0,False,0.003040593979316884,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7702,v7_struct_e0.75,155,0.0008890239987522364,False,False,1205,True,0.0,False,0.0005235023950646198,False,0.004774259964011079,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7702,v7_struct_e3,140,0.0008244250202551484,False,False,1205,True,0.0,False,0.0005235023950646198,False,0.0037342079765134133,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7702,swc,1129,0.0006006229668855667,False,False,1205,True,0.0,False,0.03989532565751652,False,0.0012752577777698272,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7702,swc_gz,513,0.0006034409161657095,False,False,1205,True,0.0,False,0.03989532565751652,False,0.0012752577777698272,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7703,mask_zlib,299,0.0041943700052797794,True,False,1094,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7703,mask_png,435,0.004573059035465121,True,False,1094,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7703,mask_webp_lossless,266,0.004937257966957986,True,False,1094,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7703,mask_jbig2,247,0.006931488984264433,True,True,1094,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7703,skel_chain,233,0.0032725289929658175,False,False,1094,True,0.0,True,0.0,False,0.0008200860035232884,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7703,v7_struct_e0.75,157,0.0010394749697297812,False,False,1094,True,0.0,False,4.592659315983583e-05,False,0.004324075724075367,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7703,v7_struct_e3,150,0.000940931960940361,False,False,1094,True,0.0,False,4.592659315983583e-05,False,0.0029518578041324486,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7703,swc,979,0.0006977390730753541,False,False,1094,True,0.0,False,0.036577602477995325,False,0.004793696244942518,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7703,swc_gz,467,0.0007119589718058705,False,False,1094,True,0.0,False,0.036577602477995325,False,0.004793696244942518,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7704,mask_zlib,424,0.005292437970638275,True,False,1734,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7704,mask_png,571,0.005542207974940538,True,False,1734,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7704,mask_webp_lossless,366,0.006414046045392752,True,False,1734,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7704,mask_jbig2,309,0.008090605959296227,True,True,1734,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7704,skel_chain,369,0.00454831903334707,False,False,1734,True,0.0,True,0.0,False,0.0034415966184573703,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7704,v7_struct_e0.75,222,0.0014829400461167097,False,False,1734,True,0.0,False,0.0011574091232945765,False,0.0022924370157900104,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7704,v7_struct_e3,201,0.0013359609292820096,False,False,1734,True,0.0,False,0.0011574091232945765,False,0.0036343228628636323,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7704,swc,1682,0.0009970249375328422,False,False,1734,True,0.0,False,0.040425637015630136,False,0.00272216352806591,True,0.0,True,0.0,True,0.0,,2.0
ORGANELLE,7704,swc_gz,726,0.0010265589226037264,False,False,1734,True,0.0,False,0.040425637015630136,False,0.00272216352806591,True,0.0,True,0.0,True,0.0,,2.0
ORGANELLE,7705,mask_zlib,409,0.004728982923552394,True,False,1530,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7705,mask_png,558,0.0051419849041849375,True,False,1530,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7705,mask_webp_lossless,348,0.005611048080027103,True,False,1530,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7705,mask_jbig2,284,0.006238867994397879,True,True,1530,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7705,skel_chain,304,0.0038527239812538028,False,False,1530,True,0.0,True,0.0,False,0.005261676612352551,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7705,v7_struct_e0.75,192,0.0012728599831461906,False,False,1530,True,0.0,False,0.0014770730466398818,False,0.015060685344064647,True,0.0,True,0.0,True,0.0,,
