dataset,id,q,bytes,n_components,total_length_px,mean_width_px,n_branches,n_junctions,cycle_rank,n_components_ref,total_length_px_ref,mean_width_px_ref,n_branches_ref,n_junctions_ref,cycle_rank_ref
UIT,UIT_20_y0x768,10,1202,7,348.3797256769669,8.730652351931633,17,5,0,9,314.07821048680194,8.021185714961307,13,2,0
UIT,UIT_20_y0x768,20,1419,10,346.14927829866735,8.210967342169338,14,2,0,9,314.07821048680194,8.021185714961307,13,2,0
UIT,UIT_3_y256x256,1,1245,11,325.1076477383248,6.954166454618637,15,2,0,8,729.4579361637687,8.456404019815626,28,12,4
UIT,UIT_3_y256x256,5,1416,12,472.4335495461293,6.764034178001752,22,5,0,8,729.4579361637687,8.456404019815626,28,12,4
UIT,UIT_3_y256x256,10,1698,15,630.9015869776649,7.439402625758036,27,6,0,8,729.4579361637687,8.456404019815626,28,12,4
UIT,UIT_3_y256x256,20,2439,16,665.2863632885151,7.230436678057446,33,9,2,8,729.4579361637687,8.456404019815626,28,12,4
UIT,UIT_33_y512x256,1,1451,23,1513.2123368838193,7.463740065370595,67,25,6,21,1902.2560594852152,6.910789682830634,71,26,2
UIT,UIT_33_y512x256,5,1889,18,1704.1067811865473,7.771663721171663,67,25,1,21,1902.2560594852152,6.910789682830634,71,26,2
UIT,UIT_33_y512x256,10,2485,19,1902.2854967367377,7.514134008757187,72,28,3,21,1902.2560594852152,6.910789682830634,71,26,2
UIT,UIT_33_y512x256,20,3523,19,1888.2854967367377,7.356383940500934,68,26,3,21,1902.2560594852152,6.910789682830634,71,26,2
HUMAN,HUMAN_2b_y256x512,1,1143,7,181.85281374238568,8.47940247083723,9,1,1,4,264.2081528017131,4.986865625161463,19,9,3
HUMAN,HUMAN_2b_y256x512,5,1192,4,413.19090885900994,9.23987873365808,23,12,5,4,264.2081528017131,4.986865625161463,19,9,3
HUMAN,HUMAN_2b_y256x512,10,1295,4,356.77669529663683,9.267991647474542,9,3,1,4,264.2081528017131,4.986865625161463,19,9,3
HUMAN,HUMAN_2b_y256x512,20,1461,6,352.91883092036784,8.743552621402664,11,3,1,4,264.2081528017131,4.986865625161463,19,9,3
HUMAN,HUMAN_3b_y256x512,1,1127,9,175.15432893255073,5.903329810272824,14,3,1,2,80.5269119345812,9.11871084363087,4,1,0
HUMAN,HUMAN_3b_y256x512,5,1155,3,416.56349186104046,9.00104855468447,17,8,2,2,80.5269119345812,9.11871084363087,4,1,0
HUMAN,HUMAN_3b_y256x512,10,1226,9,530.9898987322333,8.324272400504194,27,10,3,2,80.5269119345812,9.11871084363087,4,1,0
HUMAN,HUMAN_3b_y256x512,20,1393,9,389.9360748630709,8.646759579253603,25,9,2,2,80.5269119345812,9.11871084363087,4,1,0
HUMAN,HUMAN_4b_y768x768,1,1149,3,259.4680374315355,8.07943898301576,10,4,1,4,197.5096679918781,5.197749397701123,12,5,2
HUMAN,HUMAN_4b_y768x768,5,1201,3,244.78174593052023,8.937008266597312,9,3,0,4,197.5096679918781,5.197749397701123,12,5,2
HUMAN,HUMAN_4b_y768x768,10,1298,5,251.89444430272835,8.400788462163087,12,4,1,4,197.5096679918781,5.197749397701123,12,5,2
HUMAN,HUMAN_4b_y768x768,20,1470,3,221.09545442950497,8.461526957907576,10,4,1,4,197.5096679918781,5.197749397701123,12,5,2
CBMI,CBMI_Captured_CSU488_1_h384_w640,1,1527,7,144.39696961967002,5.570769048841526,9,1,0,28,1848.9717882377531,5.929730908522669,95,40,15
CBMI,CBMI_Captured_CSU488_1_h384_w640,5,1966,16,505.17366491630685,4.843714686988834,16,0,0,28,1848.9717882377531,5.929730908522669,95,40,15
CBMI,CBMI_Captured_CSU488_1_h384_w640,10,2685,22,1342.638743755012,5.400754211645818,39,9,1,28,1848.9717882377531,5.929730908522669,95,40,15
CBMI,CBMI_Captured_CSU488_1_h384_w640,20,4075,24,1419.165655689593,5.029819008723485,42,9,1,28,1848.9717882377531,5.929730908522669,95,40,15
CBMI,CBMI_Captured_CSU488_4_h640_w640,1,1406,6,105.42640687119285,5.339495747661621,10,2,1,55,1484.3077913133245,3.900724330836716,119,39,16
CBMI,CBMI_Captured_CSU488_4_h640_w640,5,1839,7,94.74011537017762,4.905035724287518,7,0,0,55,1484.3077913133245,3.900724330836716,119,39,16
CBMI,CBMI_Captured_CSU488_4_h640_w640,10,2529,14,293.3502884254441,4.936815948435612,18,2,1,55,1484.3077913133245,3.900724330836716,119,39,16
CBMI,CBMI_Captured_CSU488_4_h640_w640,20,4150,25,867.8082245892128,5.208530303733639,40,9,3,55,1484.3077913133245,3.900724330836716,119,39,16
CBMI,CBMI_Captured_CSU488_7_h384_w640,1,1282,15,579.9604614807106,6.8898852037014615,28,7,1,26,795.5239533417508,4.647706171045007,43,10,3
CBMI,CBMI_Captured_CSU488_7_h384_w640,5,1464,22,576.0020920410531,6.018185917900449,25,2,1,26,795.5239533417508,4.647706171045007,43,10,3
CBMI,CBMI_Captured_CSU488_7_h384_w640,10,1766,22,640.3868683519032,5.8755210409461,29,4,2,26,795.5239533417508,4.647706171045007,43,10,3
CBMI,CBMI_Captured_CSU488_7_h384_w640,20,2269,24,832.352380466497,5.685736175864467,34,6,2,26,795.5239533417508,4.647706171045007,43,10,3
CBMI,CBMI_mito1_12_h896_w128,1,1265,24,739.9432175380073,6.95894279083575,40,10,4,21,958.3006486383877,5.0257136422019,43,12,3
CBMI,CBMI_mito1_12_h896_w128,5,1447,20,991.8448045156721,6.737918959629264,46,15,4,21,958.3006486383877,5.0257136422019,43,12,3
CBMI,CBMI_mito1_12_h896_w128,10,1777,30,1101.5971131946694,6.3033951529749075,37,4,1,21,958.3006486383877,5.0257136422019,43,12,3
CBMI,CBMI_mito1_12_h896_w128,20,2277,25,1088.9524522539966,6.207057258491818,33,5,2,21,958.3006486383877,5.0257136422019,43,12,3
CBMI,CBMI_mito5_h613_w762,1,1262,11,528.9898987322333,6.887357994827798,21,6,2,17,635.9554108468271,4.765789754974644,26,5,1
CBMI,CBMI_mito5_h613_w762,5,1433,16,1044.364573775317,7.434315909580895,35,10,1,17,635.9554108468271,4.765789754974644,26,5,1
